   #Energy      xx              yy   
  0.23071800E+02  0.13713584E+01  0.13713584E+01
  0.23133400E+02  0.12568206E+01  0.12568206E+01
  0.23194900E+02  0.12166758E+01  0.12166758E+01
  0.23256400E+02  0.12292582E+01  0.12292582E+01
  0.23317900E+02  0.12330718E+01  0.12330718E+01
  0.23379500E+02  0.12146954E+01  0.12146954E+01
  0.23441000E+02  0.11767725E+01  0.11767725E+01
  0.23502500E+02  0.11242614E+01  0.11242614E+01
  0.23564000E+02  0.11084324E+01  0.11084324E+01
  0.23625600E+02  0.11457383E+01  0.11457383E+01
  0.23687100E+02  0.11864587E+01  0.11864587E+01
  0.23748600E+02  0.12097948E+01  0.12097948E+01
  0.23810100E+02  0.12458804E+01  0.12458804E+01
  0.23871700E+02  0.13067280E+01  0.13067280E+01
  0.23933200E+02  0.13794218E+01  0.13794218E+01
  0.23994700E+02  0.14484175E+01  0.14484175E+01
  0.24056200E+02  0.14935529E+01  0.14935529E+01
  0.24117800E+02  0.15260985E+01  0.15260985E+01
  0.24179300E+02  0.15724033E+01  0.15724033E+01
  0.24240800E+02  0.16563736E+01  0.16563736E+01
  0.24302300E+02  0.17794679E+01  0.17794679E+01
  0.24363900E+02  0.18902329E+01  0.18902329E+01
  0.24425400E+02  0.19455141E+01  0.19455141E+01
  0.24486900E+02  0.19594761E+01  0.19594761E+01
  0.24548400E+02  0.19624222E+01  0.19624222E+01
  0.24610000E+02  0.19600197E+01  0.19600197E+01
  0.24671500E+02  0.19518157E+01  0.19518157E+01
  0.24733000E+02  0.19337948E+01  0.19337948E+01
  0.24794500E+02  0.19040886E+01  0.19040886E+01
  0.24856100E+02  0.18770189E+01  0.18770189E+01
  0.24917600E+02  0.18525910E+01  0.18525910E+01
  0.24979100E+02  0.18322405E+01  0.18322405E+01
  0.25040600E+02  0.18250654E+01  0.18250654E+01
  0.25102200E+02  0.18192540E+01  0.18192540E+01
  0.25163700E+02  0.17955668E+01  0.17955668E+01
  0.25225200E+02  0.17553013E+01  0.17553013E+01
  0.25286700E+02  0.17091210E+01  0.17091210E+01
  0.25348300E+02  0.16702485E+01  0.16702485E+01
  0.25409800E+02  0.16383164E+01  0.16383164E+01
  0.25471300E+02  0.15969872E+01  0.15969872E+01
  0.25532800E+02  0.15488650E+01  0.15488650E+01
  0.25594400E+02  0.15046171E+01  0.15046171E+01
  0.25655900E+02  0.14640549E+01  0.14640549E+01
  0.25717400E+02  0.14172798E+01  0.14172798E+01
  0.25778900E+02  0.13603078E+01  0.13603078E+01
  0.25840500E+02  0.13047161E+01  0.13047161E+01
  0.25902000E+02  0.12496728E+01  0.12496728E+01
  0.25963500E+02  0.11853700E+01  0.11853700E+01
  0.26025000E+02  0.11171887E+01  0.11171887E+01
  0.26086600E+02  0.10543433E+01  0.10543433E+01
  0.26148100E+02  0.99370954E+00  0.99370954E+00
  0.26209600E+02  0.92666300E+00  0.92666300E+00
  0.26271100E+02  0.86098195E+00  0.86098195E+00
  0.26332700E+02  0.79795258E+00  0.79795258E+00
  0.26394200E+02  0.71826298E+00  0.71826298E+00
  0.26455700E+02  0.62180211E+00  0.62180211E+00
  0.26517200E+02  0.54046084E+00  0.54046084E+00
  0.26578800E+02  0.51220317E+00  0.51220317E+00
  0.26640300E+02  0.53418111E+00  0.53418111E+00
  0.26701800E+02  0.56893139E+00  0.56893139E+00
  0.26763300E+02  0.58467009E+00  0.58467009E+00
  0.26824900E+02  0.58623164E+00  0.58623164E+00
  0.26886400E+02  0.61180559E+00  0.61180559E+00
  0.26947900E+02  0.69061458E+00  0.69061458E+00
  0.27009400E+02  0.81650248E+00  0.81650248E+00
  0.27071000E+02  0.94034610E+00  0.94034610E+00
  0.27132500E+02  0.10171474E+01  0.10171474E+01
  0.27194000E+02  0.10450541E+01  0.10450541E+01
  0.27255500E+02  0.10237322E+01  0.10237322E+01
  0.27317100E+02  0.97307316E+00  0.97307316E+00
  0.27378600E+02  0.94287991E+00  0.94287991E+00
  0.27440100E+02  0.93638692E+00  0.93638692E+00
  0.27501600E+02  0.93383853E+00  0.93383853E+00
  0.27563200E+02  0.93149452E+00  0.93149452E+00
  0.27624700E+02  0.92757137E+00  0.92757137E+00
  0.27686200E+02  0.91894323E+00  0.91894323E+00
  0.27747700E+02  0.89955068E+00  0.89955068E+00
  0.27809300E+02  0.85768982E+00  0.85768982E+00
  0.27870800E+02  0.80554006E+00  0.80554006E+00
  0.27932300E+02  0.78304410E+00  0.78304410E+00
  0.27993800E+02  0.81562731E+00  0.81562731E+00
  0.28055400E+02  0.90072193E+00  0.90072193E+00
  0.28116900E+02  0.10056355E+01  0.10056355E+01
  0.28178400E+02  0.11060111E+01  0.11060111E+01
  0.28239900E+02  0.11872736E+01  0.11872736E+01
  0.28301500E+02  0.12301708E+01  0.12301708E+01
  0.28363000E+02  0.12239434E+01  0.12239434E+01
  0.28424500E+02  0.11936624E+01  0.11936624E+01
  0.28486000E+02  0.12024337E+01  0.12024337E+01
  0.28547600E+02  0.12606226E+01  0.12606226E+01
  0.28609100E+02  0.13167448E+01  0.13167448E+01
  0.28670600E+02  0.13458746E+01  0.13458746E+01
  0.28732100E+02  0.13755796E+01  0.13755796E+01
  0.28793700E+02  0.14341332E+01  0.14341332E+01
  0.28855200E+02  0.15249606E+01  0.15249606E+01
  0.28916700E+02  0.16347760E+01  0.16347760E+01
  0.28978200E+02  0.17375833E+01  0.17375833E+01
  0.29039800E+02  0.18394165E+01  0.18394165E+01
  0.29101300E+02  0.19435327E+01  0.19435327E+01
  0.29162800E+02  0.19861235E+01  0.19861235E+01
  0.29224300E+02  0.19543340E+01  0.19543340E+01
  0.29285900E+02  0.19009558E+01  0.19009558E+01
  0.29347400E+02  0.18503992E+01  0.18503992E+01
  0.29408900E+02  0.18024537E+01  0.18024537E+01
  0.29470400E+02  0.17564256E+01  0.17564256E+01
  0.29532000E+02  0.17325323E+01  0.17325323E+01
  0.29593500E+02  0.17354259E+01  0.17354259E+01
  0.29655000E+02  0.17469067E+01  0.17469067E+01
  0.29716500E+02  0.17522033E+01  0.17522033E+01
  0.29778100E+02  0.17383442E+01  0.17383442E+01
