   #Energy      xx              yy   
  0.26004200E+02  0.96984674E+00  0.96984674E+00
  0.26058100E+02  0.91459021E+00  0.91459021E+00
  0.26111900E+02  0.85699146E+00  0.85699146E+00
  0.26165700E+02  0.78650952E+00  0.78650952E+00
  0.26219600E+02  0.71087862E+00  0.71087862E+00
  0.26273400E+02  0.65755837E+00  0.65755837E+00
  0.26327300E+02  0.65403284E+00  0.65403284E+00
  0.26381100E+02  0.68807412E+00  0.68807412E+00
  0.26434900E+02  0.71586474E+00  0.71586474E+00
  0.26488800E+02  0.73480968E+00  0.73480968E+00
  0.26542600E+02  0.76728406E+00  0.76728406E+00
  0.26596500E+02  0.81701525E+00  0.81701525E+00
  0.26650300E+02  0.88989376E+00  0.88989376E+00
  0.26704100E+02  0.95059165E+00  0.95059165E+00
  0.26758000E+02  0.93355491E+00  0.93355491E+00
  0.26811800E+02  0.84434926E+00  0.84434926E+00
  0.26865600E+02  0.73206986E+00  0.73206986E+00
  0.26919500E+02  0.64794104E+00  0.64794104E+00
  0.26973300E+02  0.63077944E+00  0.63077944E+00
  0.27027200E+02  0.67707683E+00  0.67707683E+00
  0.27081000E+02  0.76039365E+00  0.76039365E+00
  0.27134800E+02  0.83551716E+00  0.83551716E+00
  0.27188700E+02  0.87000728E+00  0.87000728E+00
  0.27242500E+02  0.87370254E+00  0.87370254E+00
  0.27296400E+02  0.85807198E+00  0.85807198E+00
  0.27350200E+02  0.82167382E+00  0.82167382E+00
  0.27404000E+02  0.80365646E+00  0.80365646E+00
  0.27457900E+02  0.89785157E+00  0.89785157E+00
  0.27511700E+02  0.10823235E+01  0.10823235E+01
  0.27565600E+02  0.12213586E+01  0.12213586E+01
  0.27619400E+02  0.12899987E+01  0.12899987E+01
  0.27673200E+02  0.13450852E+01  0.13450852E+01
  0.27727100E+02  0.13823017E+01  0.13823017E+01
  0.27780900E+02  0.13865493E+01  0.13865493E+01
  0.27834700E+02  0.14219487E+01  0.14219487E+01
  0.27888600E+02  0.15479549E+01  0.15479549E+01
  0.27942400E+02  0.16924264E+01  0.16924264E+01
  0.27996300E+02  0.17495547E+01  0.17495547E+01
  0.28050100E+02  0.17310138E+01  0.17310138E+01
  0.28103900E+02  0.16884078E+01  0.16884078E+01
  0.28157800E+02  0.16367916E+01  0.16367916E+01
  0.28211600E+02  0.15842784E+01  0.15842784E+01
  0.28265500E+02  0.15395223E+01  0.15395223E+01
  0.28319300E+02  0.14975423E+01  0.14975423E+01
  0.28373100E+02  0.14526508E+01  0.14526508E+01
  0.28427000E+02  0.14034641E+01  0.14034641E+01
  0.28480800E+02  0.13643929E+01  0.13643929E+01
  0.28534700E+02  0.13727176E+01  0.13727176E+01
  0.28588500E+02  0.14643693E+01  0.14643693E+01
  0.28642300E+02  0.16174575E+01  0.16174575E+01
  0.28696200E+02  0.17299977E+01  0.17299977E+01
  0.28750000E+02  0.17536077E+01  0.17536077E+01
  0.28803900E+02  0.17459974E+01  0.17459974E+01
  0.28857700E+02  0.17559954E+01  0.17559954E+01
  0.28911500E+02  0.17625275E+01  0.17625275E+01
  0.28965400E+02  0.17371332E+01  0.17371332E+01
  0.29019200E+02  0.16985443E+01  0.16985443E+01
  0.29073000E+02  0.16696301E+01  0.16696301E+01
  0.29126900E+02  0.16391960E+01  0.16391960E+01
  0.29180700E+02  0.15931285E+01  0.15931285E+01
  0.29234600E+02  0.15513567E+01  0.15513567E+01
  0.29288400E+02  0.15523255E+01  0.15523255E+01
  0.29342200E+02  0.15988749E+01  0.15988749E+01
  0.29396100E+02  0.16321018E+01  0.16321018E+01
  0.29449900E+02  0.16118558E+01  0.16118558E+01
  0.29503800E+02  0.15570918E+01  0.15570918E+01
  0.29557600E+02  0.14947357E+01  0.14947357E+01
  0.29611400E+02  0.14402470E+01  0.14402470E+01
  0.29665300E+02  0.13974954E+01  0.13974954E+01
  0.29719100E+02  0.13531389E+01  0.13531389E+01
  0.29773000E+02  0.12971127E+01  0.12971127E+01
  0.29826800E+02  0.12300658E+01  0.12300658E+01
  0.29880600E+02  0.11656550E+01  0.11656550E+01
  0.29934500E+02  0.11484798E+01  0.11484798E+01
  0.29988300E+02  0.12181378E+01  0.12181378E+01
  0.30042100E+02  0.13405175E+01  0.13405175E+01
  0.30096000E+02  0.14628480E+01  0.14628480E+01
  0.30149800E+02  0.15489541E+01  0.15489541E+01
  0.30203700E+02  0.15711745E+01  0.15711745E+01
  0.30257500E+02  0.15471800E+01  0.15471800E+01
  0.30311300E+02  0.14989336E+01  0.14989336E+01
  0.30365200E+02  0.14319334E+01  0.14319334E+01
  0.30419000E+02  0.13592942E+01  0.13592942E+01
  0.30472900E+02  0.12959603E+01  0.12959603E+01
  0.30526700E+02  0.12508204E+01  0.12508204E+01
  0.30580500E+02  0.12252072E+01  0.12252072E+01
  0.30634400E+02  0.12167626E+01  0.12167626E+01
  0.30688200E+02  0.12248284E+01  0.12248284E+01
  0.30742100E+02  0.12410857E+01  0.12410857E+01
  0.30795900E+02  0.12449930E+01  0.12449930E+01
  0.30849700E+02  0.12263074E+01  0.12263074E+01
  0.30903600E+02  0.11814315E+01  0.11814315E+01
  0.30957400E+02  0.11062338E+01  0.11062338E+01
  0.31011200E+02  0.10147906E+01  0.10147906E+01
  0.31065100E+02  0.93703057E+00  0.93703057E+00
  0.31118900E+02  0.90258022E+00  0.90258022E+00
  0.31172800E+02  0.91242463E+00  0.91242463E+00
  0.31226600E+02  0.93863409E+00  0.93863409E+00
  0.31280400E+02  0.95410070E+00  0.95410070E+00
  0.31334300E+02  0.96003285E+00  0.96003285E+00
  0.31388100E+02  0.99528697E+00  0.99528697E+00
  0.31442000E+02  0.10772316E+01  0.10772316E+01
  0.31495800E+02  0.11495595E+01  0.11495595E+01
  0.31549600E+02  0.11568567E+01  0.11568567E+01
  0.31603500E+02  0.11122762E+01  0.11122762E+01
  0.31657300E+02  0.10507140E+01  0.10507140E+01
  0.31711200E+02  0.99583168E+00  0.99583168E+00
  0.31765000E+02  0.95558488E+00  0.95558488E+00
  0.31818800E+02  0.92057501E+00  0.92057501E+00
  0.31872700E+02  0.88339144E+00  0.88339144E+00
  0.31926500E+02  0.83964896E+00  0.83964896E+00
  0.31980400E+02  0.79807351E+00  0.79807351E+00
  0.32034200E+02  0.78239627E+00  0.78239627E+00
  0.32088000E+02  0.78577674E+00  0.78577674E+00
  0.32141900E+02  0.78425048E+00  0.78425048E+00
  0.32195700E+02  0.78867329E+00  0.78867329E+00
  0.32249500E+02  0.81465408E+00  0.81465408E+00
  0.32303400E+02  0.84436036E+00  0.84436036E+00
  0.32357200E+02  0.86191614E+00  0.86191614E+00
  0.32411100E+02  0.86648282E+00  0.86648282E+00
  0.32464900E+02  0.87262530E+00  0.87262530E+00
  0.32518700E+02  0.90784055E+00  0.90784055E+00
  0.32572600E+02  0.96336062E+00  0.96336062E+00
  0.32626400E+02  0.99804486E+00  0.99804486E+00
  0.32680300E+02  0.99679982E+00  0.99679982E+00
  0.32734100E+02  0.97577891E+00  0.97577891E+00
  0.32787900E+02  0.94676521E+00  0.94676521E+00
  0.32841800E+02  0.91315940E+00  0.91315940E+00
  0.32895600E+02  0.87572817E+00  0.87572817E+00
  0.32949500E+02  0.83101054E+00  0.83101054E+00
  0.33003300E+02  0.78029464E+00  0.78029464E+00
  0.33057100E+02  0.73499729E+00  0.73499729E+00
  0.33111000E+02  0.70367729E+00  0.70367729E+00
  0.33164800E+02  0.68239454E+00  0.68239454E+00
  0.33218600E+02  0.66398055E+00  0.66398055E+00
  0.33272500E+02  0.65970102E+00  0.65970102E+00
  0.33326300E+02  0.68115682E+00  0.68115682E+00
  0.33380200E+02  0.70079958E+00  0.70079958E+00
  0.33434000E+02  0.68874100E+00  0.68874100E+00
  0.33487800E+02  0.66154362E+00  0.66154362E+00
  0.33541700E+02  0.64127749E+00  0.64127749E+00
  0.33595500E+02  0.62148184E+00  0.62148184E+00
  0.33649400E+02  0.59701635E+00  0.59701635E+00
  0.33703200E+02  0.56622742E+00  0.56622742E+00
  0.33757000E+02  0.52202165E+00  0.52202165E+00
  0.33810900E+02  0.47114123E+00  0.47114123E+00
  0.33864700E+02  0.43045393E+00  0.43045393E+00
  0.33918600E+02  0.39946576E+00  0.39946576E+00
  0.33972400E+02  0.36372670E+00  0.36372670E+00
  0.34026200E+02  0.32321594E+00  0.32321594E+00
  0.34080100E+02  0.28861169E+00  0.28861169E+00
  0.34133900E+02  0.26131464E+00  0.26131464E+00
  0.34187700E+02  0.23860871E+00  0.23860871E+00
  0.34241600E+02  0.21169596E+00  0.21169596E+00
  0.34295400E+02  0.19629208E+00  0.19629208E+00
  0.34349300E+02  0.21761555E+00  0.21761555E+00
  0.34403100E+02  0.24398931E+00  0.24398931E+00
  0.34456900E+02  0.24076494E+00  0.24076494E+00
  0.34510800E+02  0.22669529E+00  0.22669529E+00
  0.34564600E+02  0.22677045E+00  0.22677045E+00
  0.34618500E+02  0.26586057E+00  0.26586057E+00
  0.34672300E+02  0.35307786E+00  0.35307786E+00
  0.34726100E+02  0.45370320E+00  0.45370320E+00
  0.34780000E+02  0.52356245E+00  0.52356245E+00
  0.34833800E+02  0.53727133E+00  0.53727133E+00
  0.34887700E+02  0.49794157E+00  0.49794157E+00
  0.34941500E+02  0.43120224E+00  0.43120224E+00
  0.34995300E+02  0.35524021E+00  0.35524021E+00
  0.35049200E+02  0.27396473E+00  0.27396473E+00
  0.35103000E+02  0.19921896E+00  0.19921896E+00
  0.35156900E+02  0.14829932E+00  0.14829932E+00
  0.35210700E+02  0.13860562E+00  0.13860562E+00
  0.35264500E+02  0.17117974E+00  0.17117974E+00
  0.35318400E+02  0.19361787E+00  0.19361787E+00
  0.35372200E+02  0.18024494E+00  0.18024494E+00
  0.35426000E+02  0.17652657E+00  0.17652657E+00
  0.35479900E+02  0.20535656E+00  0.20535656E+00
  0.35533700E+02  0.25343784E+00  0.25343784E+00
  0.35587600E+02  0.29765389E+00  0.29765389E+00
  0.35641400E+02  0.31761404E+00  0.31761404E+00
  0.35695200E+02  0.31838082E+00  0.31838082E+00
  0.35749100E+02  0.33066060E+00  0.33066060E+00
  0.35802900E+02  0.36891430E+00  0.36891430E+00
  0.35856800E+02  0.39746856E+00  0.39746856E+00
  0.35910600E+02  0.41483164E+00  0.41483164E+00
  0.35964400E+02  0.48956881E+00  0.48956881E+00
  0.36018300E+02  0.63933594E+00  0.63933594E+00
  0.36072100E+02  0.77328557E+00  0.77328557E+00
  0.36126000E+02  0.84045609E+00  0.84045609E+00
  0.36179800E+02  0.87228881E+00  0.87228881E+00
  0.36233600E+02  0.90012893E+00  0.90012893E+00
  0.36287500E+02  0.93155581E+00  0.93155581E+00
  0.36341300E+02  0.93966555E+00  0.93966555E+00
  0.36395100E+02  0.89564451E+00  0.89564451E+00
  0.36449000E+02  0.82743147E+00  0.82743147E+00
  0.36502800E+02  0.77546621E+00  0.77546621E+00
  0.36556700E+02  0.73099749E+00  0.73099749E+00
  0.36610500E+02  0.68373995E+00  0.68373995E+00
  0.36664300E+02  0.63663550E+00  0.63663550E+00
  0.36718200E+02  0.59205171E+00  0.59205171E+00
  0.36772000E+02  0.55147702E+00  0.55147702E+00
  0.36825900E+02  0.50070316E+00  0.50070316E+00
  0.36879700E+02  0.43879243E+00  0.43879243E+00
  0.36933500E+02  0.38026672E+00  0.38026672E+00
  0.36987400E+02  0.33407500E+00  0.33407500E+00
  0.37041200E+02  0.31070631E+00  0.31070631E+00
  0.37095100E+02  0.30727642E+00  0.30727642E+00
  0.37148900E+02  0.32357170E+00  0.32357170E+00
  0.37202700E+02  0.35398858E+00  0.35398858E+00
  0.37256600E+02  0.36349894E+00  0.36349894E+00
  0.37310400E+02  0.33819377E+00  0.33819377E+00
  0.37364200E+02  0.29416558E+00  0.29416558E+00
  0.37418100E+02  0.23946727E+00  0.23946727E+00
  0.37471900E+02  0.18219647E+00  0.18219647E+00
  0.37525800E+02  0.17128145E+00  0.17128145E+00
  0.37579600E+02  0.28224815E+00  0.28224815E+00
  0.37633400E+02  0.49926138E+00  0.49926138E+00
  0.37687300E+02  0.68837776E+00  0.68837776E+00
  0.37741100E+02  0.75802305E+00  0.75802305E+00
  0.37795000E+02  0.73719957E+00  0.73719957E+00
  0.37848800E+02  0.68797612E+00  0.68797612E+00
  0.37902600E+02  0.63555858E+00  0.63555858E+00
  0.37956500E+02  0.61507382E+00  0.61507382E+00
  0.38010300E+02  0.72548788E+00  0.72548788E+00
  0.38064200E+02  0.10298703E+01  0.10298703E+01
  0.38118000E+02  0.13452344E+01  0.13452344E+01
  0.38171800E+02  0.14562189E+01  0.14562189E+01
  0.38225700E+02  0.13995010E+01  0.13995010E+01
  0.38279500E+02  0.12963912E+01  0.12963912E+01
  0.38333300E+02  0.12003921E+01  0.12003921E+01
  0.38387200E+02  0.11130828E+01  0.11130828E+01
  0.38441000E+02  0.10382083E+01  0.10382083E+01
  0.38494900E+02  0.99101212E+00  0.99101212E+00
  0.38548700E+02  0.94740103E+00  0.94740103E+00
  0.38602500E+02  0.87227847E+00  0.87227847E+00
  0.38656400E+02  0.77049417E+00  0.77049417E+00
  0.38710200E+02  0.66374663E+00  0.66374663E+00
  0.38764100E+02  0.57823242E+00  0.57823242E+00
  0.38817900E+02  0.53028726E+00  0.53028726E+00
  0.38871700E+02  0.49941747E+00  0.49941747E+00
  0.38925600E+02  0.45185375E+00  0.45185375E+00
  0.38979400E+02  0.38815230E+00  0.38815230E+00
  0.39033300E+02  0.33495756E+00  0.33495756E+00
  0.39087100E+02  0.29829028E+00  0.29829028E+00
  0.39140900E+02  0.27097334E+00  0.27097334E+00
  0.39194800E+02  0.26188092E+00  0.26188092E+00
  0.39248600E+02  0.28530490E+00  0.28530490E+00
  0.39302500E+02  0.35973107E+00  0.35973107E+00
  0.39356300E+02  0.54397867E+00  0.54397867E+00
  0.39410100E+02  0.84516026E+00  0.84516026E+00
  0.39464000E+02  0.11236563E+01  0.11236563E+01
  0.39517800E+02  0.12807485E+01  0.12807485E+01
  0.39571600E+02  0.13286822E+01  0.13286822E+01
  0.39625500E+02  0.12861529E+01  0.12861529E+01
  0.39679300E+02  0.11959063E+01  0.11959063E+01
  0.39733200E+02  0.10993358E+01  0.10993358E+01
  0.39787000E+02  0.10015356E+01  0.10015356E+01
  0.39840800E+02  0.89352452E+00  0.89352452E+00
  0.39894700E+02  0.78200851E+00  0.78200851E+00
  0.39948500E+02  0.69494839E+00  0.69494839E+00
  0.40002400E+02  0.67205653E+00  0.67205653E+00
  0.40056200E+02  0.73454901E+00  0.73454901E+00
  0.40110000E+02  0.87373104E+00  0.87373104E+00
  0.40163900E+02  0.10414152E+01  0.10414152E+01
  0.40217700E+02  0.11761967E+01  0.11761967E+01
  0.40271600E+02  0.12546054E+01  0.12546054E+01
  0.40325400E+02  0.13017284E+01  0.13017284E+01
  0.40379200E+02  0.13473473E+01  0.13473473E+01
  0.40433100E+02  0.13872278E+01  0.13872278E+01
  0.40486900E+02  0.14099326E+01  0.14099326E+01
  0.40540700E+02  0.14202913E+01  0.14202913E+01
  0.40594600E+02  0.14234868E+01  0.14234868E+01
  0.40648400E+02  0.14204650E+01  0.14204650E+01
  0.40702300E+02  0.13928597E+01  0.13928597E+01
  0.40756100E+02  0.13261304E+01  0.13261304E+01
  0.40809900E+02  0.12487075E+01  0.12487075E+01
  0.40863800E+02  0.11904870E+01  0.11904870E+01
  0.40917600E+02  0.11495633E+01  0.11495633E+01
  0.40971500E+02  0.11171060E+01  0.11171060E+01
  0.41025300E+02  0.10878592E+01  0.10878592E+01
  0.41079100E+02  0.10601852E+01  0.10601852E+01
  0.41133000E+02  0.10354177E+01  0.10354177E+01
  0.41186800E+02  0.10082582E+01  0.10082582E+01
  0.41240700E+02  0.97837078E+00  0.97837078E+00
  0.41294500E+02  0.95105883E+00  0.95105883E+00
  0.41348300E+02  0.93232661E+00  0.93232661E+00
  0.41402200E+02  0.91721080E+00  0.91721080E+00
  0.41456000E+02  0.88069209E+00  0.88069209E+00
  0.41509800E+02  0.81199663E+00  0.81199663E+00
  0.41563700E+02  0.72739624E+00  0.72739624E+00
  0.41617500E+02  0.65027766E+00  0.65027766E+00
  0.41671400E+02  0.60314966E+00  0.60314966E+00
  0.41725200E+02  0.59284403E+00  0.59284403E+00
  0.41779000E+02  0.61580569E+00  0.61580569E+00
  0.41832900E+02  0.68226756E+00  0.68226756E+00
  0.41886700E+02  0.76609351E+00  0.76609351E+00
  0.41940600E+02  0.79982875E+00  0.79982875E+00
  0.41994400E+02  0.77110581E+00  0.77110581E+00
  0.42048200E+02  0.71184263E+00  0.71184263E+00
  0.42102100E+02  0.63853097E+00  0.63853097E+00
  0.42155900E+02  0.56367050E+00  0.56367050E+00
  0.42209800E+02  0.49031698E+00  0.49031698E+00
  0.42263600E+02  0.42085598E+00  0.42085598E+00
  0.42317400E+02  0.39175462E+00  0.39175462E+00
  0.42371300E+02  0.42499825E+00  0.42499825E+00
  0.42425100E+02  0.49350099E+00  0.49350099E+00
  0.42479000E+02  0.57551376E+00  0.57551376E+00
  0.42532800E+02  0.63068269E+00  0.63068269E+00
  0.42586600E+02  0.63182327E+00  0.63182327E+00
  0.42640500E+02  0.60687865E+00  0.60687865E+00
  0.42694300E+02  0.56090248E+00  0.56090248E+00
  0.42748100E+02  0.48039618E+00  0.48039618E+00
  0.42802000E+02  0.38073574E+00  0.38073574E+00
  0.42855800E+02  0.28185710E+00  0.28185710E+00
  0.42909700E+02  0.24145153E+00  0.24145153E+00
  0.42963500E+02  0.40569063E+00  0.40569063E+00
  0.43017300E+02  0.83594504E+00  0.83594504E+00
  0.43071200E+02  0.13210196E+01  0.13210196E+01
  0.43125000E+02  0.16937809E+01  0.16937809E+01
  0.43178900E+02  0.19770993E+01  0.19770993E+01
  0.43232700E+02  0.21222527E+01  0.21222527E+01
  0.43286500E+02  0.21120007E+01  0.21120007E+01
  0.43340400E+02  0.20235699E+01  0.20235699E+01
  0.43394200E+02  0.19045170E+01  0.19045170E+01
  0.43448100E+02  0.17893638E+01  0.17893638E+01
  0.43501900E+02  0.17057825E+01  0.17057825E+01
  0.43555700E+02  0.16419747E+01  0.16419747E+01
  0.43609600E+02  0.15709865E+01  0.15709865E+01
  0.43663400E+02  0.14836457E+01  0.14836457E+01
  0.43717200E+02  0.13911580E+01  0.13911580E+01
  0.43771100E+02  0.13079548E+01  0.13079548E+01
  0.43824900E+02  0.12379457E+01  0.12379457E+01
  0.43878800E+02  0.11850716E+01  0.11850716E+01
  0.43932600E+02  0.11409026E+01  0.11409026E+01
  0.43986400E+02  0.10782092E+01  0.10782092E+01
  0.44040300E+02  0.99834404E+00  0.99834404E+00
  0.44094100E+02  0.93247644E+00  0.93247644E+00
  0.44148000E+02  0.89203535E+00  0.89203535E+00
  0.44201800E+02  0.88244764E+00  0.88244764E+00
  0.44255600E+02  0.92306643E+00  0.92306643E+00
  0.44309500E+02  0.10201410E+01  0.10201410E+01
  0.44363300E+02  0.11335171E+01  0.11335171E+01
  0.44417200E+02  0.11888858E+01  0.11888858E+01
  0.44471000E+02  0.11799440E+01  0.11799440E+01
  0.44524800E+02  0.11767120E+01  0.11767120E+01
  0.44578700E+02  0.12050509E+01  0.12050509E+01
  0.44632500E+02  0.12320150E+01  0.12320150E+01
  0.44686300E+02  0.12370974E+01  0.12370974E+01
  0.44740200E+02  0.12112174E+01  0.12112174E+01
  0.44794000E+02  0.11466854E+01  0.11466854E+01
  0.44847900E+02  0.10657511E+01  0.10657511E+01
  0.44901700E+02  0.99979802E+00  0.99979802E+00
  0.44955500E+02  0.95105472E+00  0.95105472E+00
  0.45009400E+02  0.91487533E+00  0.91487533E+00
  0.45063200E+02  0.90544885E+00  0.90544885E+00
  0.45117100E+02  0.92287558E+00  0.92287558E+00
  0.45170900E+02  0.93415762E+00  0.93415762E+00
  0.45224700E+02  0.91124226E+00  0.91124226E+00
  0.45278600E+02  0.86713106E+00  0.86713106E+00
  0.45332400E+02  0.84517098E+00  0.84517098E+00
  0.45386300E+02  0.87211651E+00  0.87211651E+00
  0.45440100E+02  0.90460859E+00  0.90460859E+00
  0.45493900E+02  0.91153925E+00  0.91153925E+00
  0.45547800E+02  0.92875231E+00  0.92875231E+00
  0.45601600E+02  0.10043694E+01  0.10043694E+01
  0.45655500E+02  0.11635936E+01  0.11635936E+01
  0.45709300E+02  0.13507851E+01  0.13507851E+01
  0.45763100E+02  0.14779974E+01  0.14779974E+01
  0.45817000E+02  0.15380130E+01  0.15380130E+01
  0.45870800E+02  0.15523739E+01  0.15523739E+01
  0.45924600E+02  0.15216615E+01  0.15216615E+01
  0.45978500E+02  0.14564542E+01  0.14564542E+01
  0.46032300E+02  0.13803406E+01  0.13803406E+01
  0.46086200E+02  0.13144358E+01  0.13144358E+01
  0.46140000E+02  0.12598845E+01  0.12598845E+01
  0.46193800E+02  0.11996246E+01  0.11996246E+01
  0.46247700E+02  0.11422017E+01  0.11422017E+01
  0.46301500E+02  0.11211667E+01  0.11211667E+01
  0.46355400E+02  0.11560565E+01  0.11560565E+01
  0.46409200E+02  0.12291285E+01  0.12291285E+01
  0.46463000E+02  0.12825433E+01  0.12825433E+01
  0.46516900E+02  0.12866524E+01  0.12866524E+01
  0.46570700E+02  0.12656468E+01  0.12656468E+01
  0.46624600E+02  0.12292033E+01  0.12292033E+01
  0.46678400E+02  0.11828999E+01  0.11828999E+01
  0.46732200E+02  0.11722250E+01  0.11722250E+01
  0.46786100E+02  0.12244220E+01  0.12244220E+01
  0.46839900E+02  0.12842747E+01  0.12842747E+01
  0.46893700E+02  0.13023596E+01  0.13023596E+01
  0.46947600E+02  0.12860938E+01  0.12860938E+01
  0.47001400E+02  0.12436776E+01  0.12436776E+01
  0.47055300E+02  0.11860116E+01  0.11860116E+01
  0.47109100E+02  0.11327585E+01  0.11327585E+01
  0.47162900E+02  0.11006419E+01  0.11006419E+01
  0.47216800E+02  0.10768134E+01  0.10768134E+01
  0.47270600E+02  0.10346599E+01  0.10346599E+01
  0.47324500E+02  0.99126697E+00  0.99126697E+00
  0.47378300E+02  0.10000218E+01  0.10000218E+01
  0.47432100E+02  0.10779051E+01  0.10779051E+01
  0.47486000E+02  0.11628457E+01  0.11628457E+01
  0.47539800E+02  0.11878904E+01  0.11878904E+01
  0.47593700E+02  0.11605024E+01  0.11605024E+01
  0.47647500E+02  0.11238415E+01  0.11238415E+01
  0.47701300E+02  0.10974627E+01  0.10974627E+01
  0.47755200E+02  0.10748680E+01  0.10748680E+01
  0.47809000E+02  0.10429807E+01  0.10429807E+01
  0.47862800E+02  0.10148718E+01  0.10148718E+01
  0.47916700E+02  0.10013569E+01  0.10013569E+01
  0.47970500E+02  0.97506359E+00  0.97506359E+00
  0.48024400E+02  0.91507674E+00  0.91507674E+00
  0.48078200E+02  0.84334008E+00  0.84334008E+00
  0.48132000E+02  0.78810152E+00  0.78810152E+00
  0.48185900E+02  0.75446117E+00  0.75446117E+00
  0.48239700E+02  0.76307015E+00  0.76307015E+00
  0.48293600E+02  0.83973188E+00  0.83973188E+00
  0.48347400E+02  0.94808597E+00  0.94808597E+00
  0.48401200E+02  0.10009619E+01  0.10009619E+01
  0.48455100E+02  0.96736080E+00  0.96736080E+00
  0.48508900E+02  0.91962263E+00  0.91962263E+00
  0.48562800E+02  0.94605502E+00  0.94605502E+00
  0.48616600E+02  0.10703831E+01  0.10703831E+01
  0.48670400E+02  0.12322047E+01  0.12322047E+01
  0.48724300E+02  0.13457477E+01  0.13457477E+01
  0.48778100E+02  0.13951387E+01  0.13951387E+01
  0.48831900E+02  0.14469941E+01  0.14469941E+01
  0.48885800E+02  0.15564190E+01  0.15564190E+01
  0.48939600E+02  0.17046869E+01  0.17046869E+01
  0.48993500E+02  0.18185737E+01  0.18185737E+01
  0.49047300E+02  0.18407071E+01  0.18407071E+01
  0.49101100E+02  0.17802743E+01  0.17802743E+01
  0.49155000E+02  0.16955704E+01  0.16955704E+01
  0.49208800E+02  0.16281031E+01  0.16281031E+01
  0.49262700E+02  0.15858676E+01  0.15858676E+01
  0.49316500E+02  0.15594126E+01  0.15594126E+01
  0.49370300E+02  0.15507805E+01  0.15507805E+01
  0.49424200E+02  0.15811200E+01  0.15811200E+01
  0.49478000E+02  0.16314336E+01  0.16314336E+01
  0.49531900E+02  0.16583310E+01  0.16583310E+01
  0.49585700E+02  0.16645231E+01  0.16645231E+01
  0.49639500E+02  0.16675278E+01  0.16675278E+01
  0.49693400E+02  0.16525371E+01  0.16525371E+01
  0.49747200E+02  0.16018651E+01  0.16018651E+01
  0.49801100E+02  0.15242225E+01  0.15242225E+01
  0.49854900E+02  0.14327598E+01  0.14327598E+01
  0.49908700E+02  0.13394890E+01  0.13394890E+01
  0.49962600E+02  0.12584846E+01  0.12584846E+01
  0.50016400E+02  0.12042763E+01  0.12042763E+01
  0.50070200E+02  0.12015410E+01  0.12015410E+01
  0.50124100E+02  0.12770786E+01  0.12770786E+01
  0.50177900E+02  0.14077080E+01  0.14077080E+01
  0.50231800E+02  0.15268910E+01  0.15268910E+01
  0.50285600E+02  0.15847936E+01  0.15847936E+01
  0.50339400E+02  0.16014828E+01  0.16014828E+01
  0.50393300E+02  0.16332170E+01  0.16332170E+01
  0.50447100E+02  0.16861292E+01  0.16861292E+01
  0.50501000E+02  0.17151686E+01  0.17151686E+01
  0.50554800E+02  0.16958335E+01  0.16958335E+01
  0.50608600E+02  0.16454909E+01  0.16454909E+01
  0.50662500E+02  0.15856604E+01  0.15856604E+01
  0.50716300E+02  0.15265124E+01  0.15265124E+01
  0.50770200E+02  0.14672382E+01  0.14672382E+01
  0.50824000E+02  0.14008767E+01  0.14008767E+01
  0.50877800E+02  0.13401053E+01  0.13401053E+01
  0.50931700E+02  0.13099549E+01  0.13099549E+01
  0.50985500E+02  0.13162638E+01  0.13162638E+01
  0.51039300E+02  0.13324440E+01  0.13324440E+01
  0.51093200E+02  0.13330285E+01  0.13330285E+01
  0.51147000E+02  0.13303148E+01  0.13303148E+01
  0.51200900E+02  0.13370749E+01  0.13370749E+01
  0.51254700E+02  0.13430185E+01  0.13430185E+01
  0.51308500E+02  0.13369936E+01  0.13369936E+01
  0.51362400E+02  0.13193786E+01  0.13193786E+01
  0.51416200E+02  0.12996516E+01  0.12996516E+01
  0.51470100E+02  0.12802972E+01  0.12802972E+01
  0.51523900E+02  0.12559198E+01  0.12559198E+01
  0.51577700E+02  0.12306583E+01  0.12306583E+01
  0.51631600E+02  0.12024342E+01  0.12024342E+01
  0.51685400E+02  0.11587517E+01  0.11587517E+01
  0.51739300E+02  0.11049818E+01  0.11049818E+01
  0.51793100E+02  0.10581831E+01  0.10581831E+01
  0.51846900E+02  0.10196323E+01  0.10196323E+01
  0.51900800E+02  0.98434343E+00  0.98434343E+00
  0.51954600E+02  0.95065022E+00  0.95065022E+00
  0.52008400E+02  0.92525849E+00  0.92525849E+00
  0.52062300E+02  0.92915112E+00  0.92915112E+00
  0.52116100E+02  0.97332349E+00  0.97332349E+00
  0.52170000E+02  0.10331259E+01  0.10331259E+01
  0.52223800E+02  0.10657215E+01  0.10657215E+01
  0.52277600E+02  0.10647152E+01  0.10647152E+01
  0.52331500E+02  0.10489622E+01  0.10489622E+01
  0.52385300E+02  0.10331725E+01  0.10331725E+01
  0.52439200E+02  0.10346577E+01  0.10346577E+01
  0.52493000E+02  0.10758633E+01  0.10758633E+01
  0.52546800E+02  0.11539525E+01  0.11539525E+01
  0.52600700E+02  0.12643830E+01  0.12643830E+01
  0.52654500E+02  0.13996191E+01  0.13996191E+01
  0.52708400E+02  0.15050063E+01  0.15050063E+01
  0.52762200E+02  0.15388225E+01  0.15388225E+01
  0.52816000E+02  0.15225345E+01  0.15225345E+01
