  #energy          xx             yy              zz              xy              yz              zx
  0.11306200E+02  0.27172161E+00  0.27172161E+00  0.27172161E+00             NaN             NaN             NaN
  0.11360000E+02  0.26098225E+00  0.26098225E+00  0.26098225E+00             NaN             NaN             NaN
  0.11413900E+02  0.26279418E+00  0.26279418E+00  0.26279418E+00             NaN             NaN             NaN
  0.11467700E+02  0.27481486E+00  0.27481486E+00  0.27481486E+00             NaN             NaN             NaN
  0.11521500E+02  0.29556392E+00  0.29556392E+00  0.29556392E+00             NaN             NaN             NaN
  0.11575400E+02  0.32781440E+00  0.32781440E+00  0.32781440E+00             NaN             NaN             NaN
  0.11629200E+02  0.37232328E+00  0.37232328E+00  0.37232328E+00             NaN             NaN             NaN
  0.11683100E+02  0.42478799E+00  0.42478799E+00  0.42478799E+00             NaN             NaN             NaN
  0.11736900E+02  0.47587232E+00  0.47587232E+00  0.47587232E+00             NaN             NaN             NaN
  0.11790700E+02  0.51209166E+00  0.51209166E+00  0.51209166E+00             NaN             NaN             NaN
  0.11844600E+02  0.52286830E+00  0.52286830E+00  0.52286830E+00             NaN             NaN             NaN
  0.11898400E+02  0.51366281E+00  0.51366281E+00  0.51366281E+00             NaN             NaN             NaN
  0.11952300E+02  0.49483750E+00  0.49483750E+00  0.49483750E+00             NaN             NaN             NaN
  0.12006100E+02  0.47248954E+00  0.47248954E+00  0.47248954E+00             NaN             NaN             NaN
  0.12059900E+02  0.44336885E+00  0.44336885E+00  0.44336885E+00             NaN             NaN             NaN
  0.12113800E+02  0.41026169E+00  0.41026169E+00  0.41026169E+00             NaN             NaN             NaN
  0.12167600E+02  0.37935473E+00  0.37935473E+00  0.37935473E+00             NaN             NaN             NaN
  0.12221400E+02  0.35338796E+00  0.35338796E+00  0.35338796E+00             NaN             NaN             NaN
  0.12275300E+02  0.34075024E+00  0.34075024E+00  0.34075024E+00             NaN             NaN             NaN
  0.12329100E+02  0.33910534E+00  0.33910534E+00  0.33910534E+00             NaN             NaN             NaN
  0.12383000E+02  0.33687659E+00  0.33687659E+00  0.33687659E+00             NaN             NaN             NaN
  0.12436800E+02  0.33394391E+00  0.33394391E+00  0.33394391E+00             NaN             NaN             NaN
  0.12490600E+02  0.33467645E+00  0.33467645E+00  0.33467645E+00             NaN             NaN             NaN
  0.12544500E+02  0.33870358E+00  0.33870358E+00  0.33870358E+00             NaN             NaN             NaN
  0.12598300E+02  0.34256833E+00  0.34256833E+00  0.34256833E+00             NaN             NaN             NaN
  0.12652200E+02  0.34652724E+00  0.34652724E+00  0.34652724E+00             NaN             NaN             NaN
  0.12706000E+02  0.35650689E+00  0.35650689E+00  0.35650689E+00             NaN             NaN             NaN
  0.12759800E+02  0.36808679E+00  0.36808679E+00  0.36808679E+00             NaN             NaN             NaN
  0.12813700E+02  0.36911619E+00  0.36911619E+00  0.36911619E+00             NaN             NaN             NaN
  0.12867500E+02  0.35724196E+00  0.35724196E+00  0.35724196E+00             NaN             NaN             NaN
  0.12921400E+02  0.33411884E+00  0.33411884E+00  0.33411884E+00             NaN             NaN             NaN
  0.12975200E+02  0.30002699E+00  0.30002699E+00  0.30002699E+00             NaN             NaN             NaN
  0.13029000E+02  0.26423953E+00  0.26423953E+00  0.26423953E+00             NaN             NaN             NaN
  0.13082900E+02  0.23438957E+00  0.23438957E+00  0.23438957E+00             NaN             NaN             NaN
  0.13136700E+02  0.21191720E+00  0.21191720E+00  0.21191720E+00             NaN             NaN             NaN
  0.13190500E+02  0.19836737E+00  0.19836737E+00  0.19836737E+00             NaN             NaN             NaN
  0.13244400E+02  0.19525282E+00  0.19525282E+00  0.19525282E+00             NaN             NaN             NaN
  0.13298200E+02  0.20129130E+00  0.20129130E+00  0.20129130E+00             NaN             NaN             NaN
  0.13352100E+02  0.21036217E+00  0.21036217E+00  0.21036217E+00             NaN             NaN             NaN
  0.13405900E+02  0.22149011E+00  0.22149011E+00  0.22149011E+00             NaN             NaN             NaN
  0.13459700E+02  0.23998692E+00  0.23998692E+00  0.23998692E+00             NaN             NaN             NaN
  0.13513600E+02  0.26523686E+00  0.26523686E+00  0.26523686E+00             NaN             NaN             NaN
  0.13567400E+02  0.28861623E+00  0.28861623E+00  0.28861623E+00             NaN             NaN             NaN
  0.13621300E+02  0.30634551E+00  0.30634551E+00  0.30634551E+00             NaN             NaN             NaN
  0.13675100E+02  0.32801579E+00  0.32801579E+00  0.32801579E+00             NaN             NaN             NaN
  0.13728900E+02  0.36534411E+00  0.36534411E+00  0.36534411E+00             NaN             NaN             NaN
  0.13782800E+02  0.42190645E+00  0.42190645E+00  0.42190645E+00             NaN             NaN             NaN
  0.13836600E+02  0.48423602E+00  0.48423602E+00  0.48423602E+00             NaN             NaN             NaN
  0.13890500E+02  0.52418650E+00  0.52418650E+00  0.52418650E+00             NaN             NaN             NaN
  0.13944300E+02  0.53603068E+00  0.53603068E+00  0.53603068E+00             NaN             NaN             NaN
  0.13998100E+02  0.54226456E+00  0.54226456E+00  0.54226456E+00             NaN             NaN             NaN
  0.14052000E+02  0.55112053E+00  0.55112053E+00  0.55112053E+00             NaN             NaN             NaN
  0.14105800E+02  0.55563175E+00  0.55563175E+00  0.55563175E+00             NaN             NaN             NaN
  0.14159700E+02  0.55090309E+00  0.55090309E+00  0.55090309E+00             NaN             NaN             NaN
  0.14213500E+02  0.53707190E+00  0.53707190E+00  0.53707190E+00             NaN             NaN             NaN
  0.14267300E+02  0.52219996E+00  0.52219996E+00  0.52219996E+00             NaN             NaN             NaN
  0.14321200E+02  0.51476203E+00  0.51476203E+00  0.51476203E+00             NaN             NaN             NaN
  0.14375000E+02  0.50727397E+00  0.50727397E+00  0.50727397E+00             NaN             NaN             NaN
  0.14428800E+02  0.49284016E+00  0.49284016E+00  0.49284016E+00             NaN             NaN             NaN
  0.14482700E+02  0.47884903E+00  0.47884903E+00  0.47884903E+00             NaN             NaN             NaN
  0.14536500E+02  0.46666869E+00  0.46666869E+00  0.46666869E+00             NaN             NaN             NaN
  0.14590400E+02  0.45019705E+00  0.45019705E+00  0.45019705E+00             NaN             NaN             NaN
  0.14644200E+02  0.43656988E+00  0.43656988E+00  0.43656988E+00             NaN             NaN             NaN
  0.14698000E+02  0.43896880E+00  0.43896880E+00  0.43896880E+00             NaN             NaN             NaN
  0.14751900E+02  0.45329108E+00  0.45329108E+00  0.45329108E+00             NaN             NaN             NaN
  0.14805700E+02  0.45748383E+00  0.45748383E+00  0.45748383E+00             NaN             NaN             NaN
  0.14859600E+02  0.44624104E+00  0.44624104E+00  0.44624104E+00             NaN             NaN             NaN
  0.14913400E+02  0.44040386E+00  0.44040386E+00  0.44040386E+00             NaN             NaN             NaN
  0.14967200E+02  0.44816649E+00  0.44816649E+00  0.44816649E+00             NaN             NaN             NaN
  0.15021100E+02  0.46054576E+00  0.46054576E+00  0.46054576E+00             NaN             NaN             NaN
  0.15074900E+02  0.47479762E+00  0.47479762E+00  0.47479762E+00             NaN             NaN             NaN
  0.15128800E+02  0.49171074E+00  0.49171074E+00  0.49171074E+00             NaN             NaN             NaN
  0.15182600E+02  0.50562952E+00  0.50562952E+00  0.50562952E+00             NaN             NaN             NaN
