     #Energy   up_In_all   dw_In_all   up_Fe_all   dw_Fe_all    up_O_all    dw_O_all
    25.60844     0.22348    -0.20664     0.19588    -0.17190     0.02354    -0.02694
    25.68544     0.21756    -0.19791     0.21399    -0.15791     0.02153    -0.02407
    25.76144     0.20361    -0.19678     0.22864    -0.14503     0.01908    -0.02142
    25.83744     0.18632    -0.20256     0.23756    -0.13762     0.01686    -0.01937
    25.91444     0.17207    -0.20634     0.24175    -0.13634     0.01531    -0.01794
    25.99044     0.16497    -0.20116     0.24422    -0.13941     0.01444    -0.01701
    26.06644     0.16568    -0.18892     0.24744    -0.14435     0.01395    -0.01638
    26.14344     0.17277    -0.17693     0.25114    -0.14999     0.01355    -0.01573
    26.21944     0.18364    -0.17015     0.25064    -0.15753     0.01314    -0.01489
    26.29544     0.19407    -0.16907     0.24070    -0.17008     0.01275    -0.01390
    26.37244     0.19981    -0.17229     0.22198    -0.19031     0.01246    -0.01298
    26.44844     0.19924    -0.17804     0.20266    -0.21781     0.01238    -0.01241
    26.52444     0.19462    -0.18394     0.19213    -0.24739     0.01265    -0.01250
    26.60144     0.19057    -0.18778     0.19306    -0.27149     0.01344    -0.01348
    26.67744     0.19010    -0.18978     0.19876    -0.28545     0.01484    -0.01529
    26.75344     0.19174    -0.19151     0.19833    -0.28960     0.01651    -0.01734
    26.83044     0.19107    -0.19230     0.18580    -0.28480     0.01777    -0.01874
    26.90644     0.18624    -0.18922     0.16470    -0.26956     0.01808    -0.01880
    26.98344     0.17968    -0.18111     0.14354    -0.24414     0.01745    -0.01755
    27.05944     0.17486    -0.17059     0.12853    -0.21401     0.01629    -0.01566
    27.13544     0.17272    -0.16187     0.12220    -0.18623     0.01504    -0.01388
    27.21244     0.17160    -0.15818     0.12819    -0.16470     0.01406    -0.01271
    27.28844     0.16951    -0.16031     0.15540    -0.14953     0.01351    -0.01232
    27.36444     0.16608    -0.16573     0.21305    -0.13853     0.01346    -0.01259
    27.44144     0.16313    -0.16986     0.29512    -0.12871     0.01401    -0.01316
    27.51744     0.16286    -0.17017     0.37051    -0.11859     0.01545    -0.01376
    27.59344     0.16639    -0.16831     0.40193    -0.10957     0.01801    -0.01447
    27.67044     0.17358    -0.16840     0.38159    -0.10466     0.02152    -0.01561
    27.74644     0.18310    -0.17358     0.33778    -0.10579     0.02529    -0.01740
    27.82244     0.19259    -0.18390     0.30403    -0.11276     0.02851    -0.01980
    27.89944     0.20027    -0.19734     0.28925    -0.12458     0.03071    -0.02275
    27.97544     0.20700    -0.21250     0.28016    -0.14037     0.03172    -0.02621
    28.05144     0.21696    -0.23068     0.26257    -0.15869     0.03177    -0.02981
    28.12844     0.23553    -0.25424     0.23581    -0.17752     0.03169    -0.03283
    28.20444     0.26241    -0.28186     0.20944    -0.19722     0.03244    -0.03466
    28.28044     0.28740    -0.30543     0.19288    -0.22207     0.03427    -0.03556
    28.35744     0.29761    -0.31386     0.18980    -0.25659     0.03650    -0.03620
    28.43344     0.28993    -0.30291     0.19956    -0.30059     0.03833    -0.03675
    28.51044     0.27243    -0.27953     0.21838    -0.34699     0.03934    -0.03701
    28.58644     0.25555    -0.25614     0.23810    -0.38041     0.03934    -0.03719
    28.66244     0.24590    -0.24202     0.24820    -0.38308     0.03832    -0.03767
    28.73944     0.24565    -0.24005     0.24354    -0.35060     0.03669    -0.03822
    28.81544     0.25103    -0.24704     0.22824    -0.29910     0.03463    -0.03800
    28.89144     0.25201    -0.25439     0.21002    -0.25065     0.03156    -0.03616
    28.96844     0.23951    -0.25214     0.19382    -0.21643     0.02705    -0.03246
    29.04444     0.21492    -0.23566     0.18160    -0.19663     0.02189    -0.02743
    29.12044     0.19013    -0.20982     0.17426    -0.18738     0.01759    -0.02222
    29.19744     0.17668    -0.18614     0.17240    -0.18498     0.01507    -0.01816
    29.27344     0.17682    -0.17426     0.17538    -0.18626     0.01421    -0.01590
    29.34944     0.18403    -0.17560     0.18116    -0.18838     0.01431    -0.01516
    29.42644     0.18874    -0.18413     0.18728    -0.18882     0.01462    -0.01510
    29.50244     0.18536    -0.19195     0.19267    -0.18665     0.01460    -0.01502
    29.57844     0.17610    -0.19424     0.19754    -0.18338     0.01417    -0.01475
    29.65544     0.16764    -0.19036     0.20101    -0.18169     0.01345    -0.01445
    29.73144     0.16448    -0.18223     0.20085    -0.18311     0.01263    -0.01416
    29.80744     0.16763    -0.17310     0.19650    -0.18743     0.01200    -0.01374
    29.88444     0.17956    -0.16800     0.19085    -0.19368     0.01217    -0.01324
    29.96044     0.20617    -0.17460     0.18782    -0.20124     0.01371    -0.01316
    30.03644     0.24948    -0.19988     0.18854    -0.21005     0.01638    -0.01413
    30.11344     0.29774    -0.24278     0.19067    -0.21924     0.01903    -0.01625
    30.18944     0.32838    -0.28880     0.19105    -0.22518     0.02040    -0.01870
    30.26644     0.32634    -0.31691     0.18825    -0.22234     0.02023    -0.02029
    30.34244     0.29750    -0.31454     0.18298    -0.20807     0.01929    -0.02035
    30.41844     0.26273    -0.28747     0.17741    -0.18619     0.01868    -0.01917
    30.49544     0.24012    -0.25412     0.17380    -0.16508     0.01890    -0.01756
    30.57144     0.23562    -0.23291     0.17281    -0.15269     0.01963    -0.01647
    30.64744     0.24491    -0.23245     0.17444    -0.15189     0.02017    -0.01658
    30.72444     0.25927    -0.24840     0.17947    -0.15902     0.02016    -0.01787
    30.80044     0.26964    -0.26958     0.18812    -0.16791     0.01971    -0.01949
    30.87644     0.27062    -0.28620     0.19798    -0.17598     0.01897    -0.02044
    30.95344     0.26583    -0.29406     0.20533    -0.18452     0.01807    -0.02045
    31.02944     0.26617    -0.29314     0.20728    -0.19282     0.01725    -0.01991
    31.10544     0.28023    -0.28751     0.20200    -0.19584     0.01676    -0.01927
    31.18244     0.30715    -0.28344     0.19032    -0.18955     0.01665    -0.01861
    31.25844     0.33920    -0.28659     0.17800    -0.17619     0.01701    -0.01792
    31.33444     0.36901    -0.30086     0.17234    -0.16284     0.01802    -0.01739
    31.41144     0.39504    -0.32917     0.17502    -0.15546     0.01972    -0.01746
    31.48744     0.42031    -0.37100     0.18122    -0.15521     0.02173    -0.01846
    31.56344     0.44787    -0.41710     0.18630    -0.15914     0.02348    -0.02029
    31.64044     0.47736    -0.45286     0.19049    -0.16280     0.02480    -0.02238
    31.71644     0.50630    -0.47403     0.19670    -0.16367     0.02625    -0.02427
    31.79344     0.53485    -0.49817     0.20650    -0.16332     0.02865    -0.02619
    31.86944     0.56301    -0.55154     0.21800    -0.16606     0.03198    -0.02889
    31.94544     0.58566    -0.64116     0.22681    -0.17408     0.03496    -0.03250
    32.02244     0.59803    -0.74044     0.22977    -0.18462     0.03630    -0.03587
    32.09844     0.60976    -0.81099     0.22794    -0.19212     0.03608    -0.03750
    32.17444     0.64785    -0.83777     0.22569    -0.19292     0.03550    -0.03700
    32.25144     0.74247    -0.84817     0.22622    -0.18789     0.03540    -0.03547
    32.32744     0.91150    -0.90480     0.22861    -0.18190     0.03526    -0.03420
    32.40344     1.16004    -1.07794     0.22875    -0.18041     0.03390    -0.03342
    32.48044     1.48523    -1.41127     0.22277    -0.18594     0.03077    -0.03217
    32.55644     1.87536    -1.90077     0.21055    -0.19722     0.02660    -0.02963
    32.63244     2.31557    -2.48967     0.19648    -0.21108     0.02252    -0.02618
    32.70944     2.79792    -3.09977     0.18661    -0.22319     0.01915    -0.02281
    32.78544     3.33747    -3.66264     0.18377    -0.22785     0.01661    -0.02003
    32.86144     3.98708    -4.18092     0.18540    -0.22156     0.01488    -0.01780
    32.93844     4.87098    -4.78848     0.18640    -0.20788     0.01387    -0.01609
    33.01444     6.19232    -5.76543     0.18516    -0.19572     0.01349    -0.01511
    33.09044     8.08650    -7.39331     0.18500    -0.19091     0.01380    -0.01495
    33.16744    10.35530    -9.64880     0.18945    -0.19178     0.01486    -0.01541
    33.24344    12.40163   -12.00799     0.19710    -0.19357     0.01657    -0.01617
    33.32044    13.53075   -13.65224     0.20373    -0.19423     0.01870    -0.01710
    33.39644    13.50096   -13.98691     0.20703    -0.19454     0.02112    -0.01827
    33.47244    12.56151   -13.02698     0.20703    -0.19575     0.02361    -0.01974
    33.54944    11.13383   -11.31354     0.20353    -0.19881     0.02548    -0.02168
    33.62544     9.48120    -9.39888     0.19691    -0.20368     0.02591    -0.02410
    33.70144     7.74352    -7.59899     0.18970    -0.20768     0.02486    -0.02634
    33.77844     6.09582    -6.01748     0.18496    -0.20717     0.02323    -0.02711
    33.85444     4.69362    -4.71876     0.18307    -0.20105     0.02173    -0.02588
    33.93044     3.58882    -3.73199     0.18222    -0.19127     0.02047    -0.02359
    34.00744     2.75851    -2.99412     0.18099    -0.18015     0.01944    -0.02158
    34.08344     2.18702    -2.41692     0.17919    -0.16972     0.01895    -0.02032
    34.15944     1.85552    -1.96242     0.17777    -0.16235     0.01946    -0.01966
    34.23644     1.69160    -1.63024     0.17805    -0.15950     0.02112    -0.01957
    34.31244     1.57448    -1.39702     0.18076    -0.15977     0.02358    -0.02030
    34.38844     1.40920    -1.22081     0.18592    -0.16049     0.02590    -0.02192
    34.46544     1.18883    -1.06783     0.19246    -0.16037     0.02698    -0.02404
    34.54144     0.96226    -0.92633     0.19771    -0.15968     0.02619    -0.02564
    34.61744     0.77949    -0.79733     0.19907    -0.15925     0.02381    -0.02568
    34.69444     0.65891    -0.68773     0.19734    -0.16093     0.02086    -0.02391
    34.77044     0.59371    -0.60721     0.19644    -0.16774     0.01846    -0.02117
    34.84644     0.56748    -0.55777     0.19918    -0.18142     0.01720    -0.01867
    34.92344     0.56525    -0.52946     0.20454    -0.19956     0.01695    -0.01706
    34.99944     0.57403    -0.51265     0.20908    -0.21605     0.01714    -0.01634
    35.07644     0.57949    -0.50652     0.21083    -0.22447     0.01726    -0.01623
    35.15244     0.57092    -0.51190     0.21097    -0.22238     0.01722    -0.01643
    35.22844     0.54496    -0.52081     0.21212    -0.21241     0.01734    -0.01669
    35.30544     0.50418    -0.52015     0.21530    -0.20003     0.01801    -0.01697
    35.38144     0.45654    -0.50214     0.22005    -0.19075     0.01944    -0.01755
    35.45744     0.41578    -0.46995     0.22519    -0.18793     0.02131    -0.01887
    35.53444     0.39108    -0.43327     0.22775    -0.19103     0.02285    -0.02084
    35.61044     0.38052    -0.40030     0.22447    -0.19604     0.02349    -0.02265
    35.68644     0.37865    -0.37470     0.21591    -0.19851     0.02344    -0.02344
    35.76344     0.38209    -0.35898     0.20623    -0.19697     0.02336    -0.02331
    35.83944     0.38564    -0.35601     0.19859    -0.19405     0.02346    -0.02309
    35.91544     0.38138    -0.36482     0.19277    -0.19421     0.02349    -0.02347
    35.99244     0.36442    -0.37668     0.18742    -0.20008     0.02316    -0.02432
    36.06844     0.33861    -0.37906     0.18349    -0.20971     0.02239    -0.02496
    36.14444     0.31341    -0.36446     0.18384    -0.21680     0.02141    -0.02476
    36.22144     0.29800    -0.33588     0.18933    -0.21514     0.02065    -0.02360
    36.29744     0.29306    -0.30521     0.19556    -0.20478     0.02055    -0.02201
    36.37344     0.28974    -0.28420     0.19623    -0.19301     0.02108    -0.02089
    36.45044     0.27933    -0.27505     0.19055    -0.18623     0.02185    -0.02077
    36.52644     0.26158    -0.27023     0.18456    -0.18316     0.02240    -0.02149
    36.60344     0.24338    -0.26114     0.18430    -0.17761     0.02237    -0.02241
    36.67944     0.23107    -0.24579     0.19125    -0.16714     0.02161    -0.02278
    36.75544     0.22793    -0.22910     0.20517    -0.15612     0.02060    -0.02209
    36.83244     0.23450    -0.21779     0.22638    -0.15172     0.02031    -0.02063
    36.90844     0.24649    -0.21583     0.25135    -0.15740     0.02127    -0.01944
    36.98444     0.25628    -0.22297     0.26997    -0.17085     0.02290    -0.01945
    37.06144     0.25992    -0.23603     0.27283    -0.18652     0.02419    -0.02069
    37.13744     0.26058    -0.25108     0.26100    -0.20030     0.02481    -0.02251
    37.21344     0.26288    -0.26548     0.24407    -0.21238     0.02513    -0.02422
    37.29044     0.26699    -0.27817     0.22952    -0.22582     0.02541    -0.02553
    37.36644     0.26979    -0.28757     0.21852    -0.24081     0.02547    -0.02633
    37.44244     0.26923    -0.29079     0.21016    -0.25102     0.02508    -0.02646
    37.51944     0.26614    -0.28638     0.20508    -0.24840     0.02438    -0.02575
    37.59544     0.26249    -0.27657     0.20390    -0.23274     0.02375    -0.02433
    37.67144     0.26003    -0.26609     0.20532    -0.21357     0.02356    -0.02274
    37.74844     0.25972    -0.25899     0.20693    -0.20175     0.02397    -0.02168
    37.82444     0.26152    -0.25597     0.20698    -0.20037     0.02475    -0.02167
    37.90044     0.26404    -0.25548     0.20546    -0.20476     0.02545    -0.02273
    37.97744     0.26497    -0.25678     0.20386    -0.20851     0.02566    -0.02429
    38.05344     0.26310    -0.25982     0.20340    -0.20763     0.02534    -0.02555
    38.13044     0.25914    -0.26240     0.20324    -0.20181     0.02466    -0.02590
    38.20644     0.25433    -0.26101     0.20150    -0.19336     0.02380    -0.02533
    38.28244     0.24953    -0.25523     0.19812    -0.18541     0.02296    -0.02436
    38.35944     0.24490    -0.24849     0.19524    -0.17942     0.02248    -0.02362
    38.43544     0.24008    -0.24339     0.19417    -0.17499     0.02259    -0.02335
    38.51144     0.23521    -0.23896     0.19454    -0.17174     0.02320    -0.02344
    38.58844     0.23242    -0.23353     0.19641    -0.17078     0.02390    -0.02367
    38.66444     0.23445    -0.22824     0.20113    -0.17336     0.02421    -0.02391
    38.74044     0.24105    -0.22602     0.20862    -0.17890     0.02395    -0.02412
    38.81744     0.24831    -0.22727     0.21692    -0.18464     0.02350    -0.02430
    38.89344     0.25211    -0.22874     0.22487    -0.18831     0.02356    -0.02436
    38.96944     0.25024    -0.22776     0.23171    -0.19113     0.02442    -0.02432
    39.04644     0.24144    -0.22636     0.23427    -0.19694     0.02549    -0.02443
    39.12244     0.22659    -0.22804     0.22908    -0.20743     0.02585    -0.02495
    39.19844     0.21116    -0.23243     0.21782    -0.21836     0.02535    -0.02575
    39.27544     0.20394    -0.23620     0.20761    -0.22278     0.02494    -0.02646
    39.35144     0.21050    -0.23860     0.20541    -0.21802     0.02576    -0.02700
    39.42744     0.22949    -0.24190     0.21336    -0.20818     0.02822    -0.02769
    39.50444     0.25434    -0.24720     0.22822    -0.20009     0.03166    -0.02888
    39.58044     0.27635    -0.25268     0.24337    -0.19767     0.03461    -0.03052
    39.65644     0.28711    -0.25623     0.25233    -0.20110     0.03564    -0.03204
    39.73344     0.28240    -0.25741     0.25295    -0.20834     0.03436    -0.03271
    39.80944     0.26564    -0.25740     0.24798    -0.21597     0.03158    -0.03234
    39.88644     0.24545    -0.25696     0.24166    -0.22112     0.02845    -0.03133
    39.96244     0.22912    -0.25499     0.23620    -0.22353     0.02572    -0.03000
    40.03844     0.21926    -0.25007     0.23122    -0.22546     0.02360    -0.02845
    40.11544     0.21595    -0.24392     0.22570    -0.22834     0.02187    -0.02681
    40.19144     0.22173    -0.24203     0.21982    -0.22981     0.02032    -0.02512
    40.26744     0.24138    -0.25057     0.21429    -0.22530     0.01899    -0.02316
    40.34444     0.27316    -0.27047     0.20794    -0.21366     0.01812    -0.02089
    40.42044     0.30197    -0.29186     0.19768    -0.19947     0.01777    -0.01896
    40.49644     0.30921    -0.29953     0.18258    -0.18817     0.01763    -0.01808
    40.57344     0.29339    -0.28858     0.16571    -0.18080     0.01737    -0.01819
    40.64944     0.27313    -0.27114     0.15085    -0.17481     0.01704    -0.01843
    40.72544     0.26325    -0.26217     0.13909    -0.16802     0.01686    -0.01811
    40.80244     0.25669    -0.26357     0.12890    -0.16032     0.01653    -0.01728
    40.87844     0.23620    -0.26299     0.11804    -0.15183     0.01539    -0.01628
    40.95444     0.19751    -0.24565     0.10503    -0.14181     0.01327    -0.01498
    41.03144     0.15270    -0.20908     0.09041    -0.12929     0.01075    -0.01307
    41.10744     0.11543    -0.16436     0.07656    -0.11419     0.00845    -0.01075
    41.18344     0.09003    -0.12552     0.06544    -0.09733     0.00657    -0.00860
    41.26044     0.07362    -0.09855     0.05667    -0.08032     0.00506    -0.00701
    41.33644     0.06245    -0.08138     0.04905    -0.06472     0.00393    -0.00584
    41.41344     0.05470    -0.07002     0.04241    -0.05162     0.00322    -0.00480
    41.48944     0.04983    -0.06224     0.03726    -0.04152     0.00286    -0.00388
    41.56544     0.04729    -0.05683     0.03356    -0.03439     0.00272    -0.00325
    41.64244     0.04611    -0.05258     0.03068    -0.02993     0.00267    -0.00299
    41.71844     0.04533    -0.04911     0.02815    -0.02786     0.00260    -0.00296
    41.79444     0.04489    -0.04696     0.02635    -0.02778     0.00251    -0.00293
    41.87144     0.04599    -0.04676     0.02647    -0.02902     0.00251    -0.00285
    41.94744     0.05017    -0.04884     0.02929    -0.03092     0.00274    -0.00282
    42.02344     0.05837    -0.05405     0.03383    -0.03286     0.00328    -0.00303
    42.10044     0.07063    -0.06362     0.03745    -0.03385     0.00410    -0.00360
    42.17644     0.08612    -0.07801     0.03796    -0.03271     0.00512    -0.00452
    42.25244     0.10171    -0.09562     0.03561    -0.02923     0.00615    -0.00566
    42.32944     0.11130    -0.11169     0.03259    -0.02492     0.00685    -0.00670
    42.40544     0.10946    -0.11903     0.03028    -0.02222     0.00689    -0.00728
    42.48144     0.09661    -0.11287     0.02794    -0.02263     0.00630    -0.00717
    42.55844     0.07856    -0.09609     0.02468    -0.02546     0.00541    -0.00650
    42.63444     0.06131    -0.07672     0.02158    -0.02830     0.00451    -0.00565
    42.71044     0.04797    -0.06064     0.02063    -0.02887     0.00367    -0.00484
    42.78744     0.03925    -0.04879     0.02213    -0.02698     0.00289    -0.00410
    42.86344     0.03492    -0.04047     0.02420    -0.02439     0.00225    -0.00341
    42.93944     0.03448    -0.03586     0.02501    -0.02261     0.00189    -0.00290
    43.01644     0.03743    -0.03521     0.02446    -0.02160     0.00184    -0.00275
    43.09244     0.04315    -0.03761     0.02328    -0.02070     0.00205    -0.00293
    43.16944     0.05112    -0.04163     0.02183    -0.01991     0.00246    -0.00322
    43.24544     0.06095    -0.04646     0.02002    -0.01947     0.00312    -0.00345
    43.32144     0.07094    -0.05257     0.01769    -0.01914     0.00393    -0.00375
    43.39844     0.07658    -0.06056     0.01469    -0.01834     0.00458    -0.00436
    43.47444     0.07260    -0.06912     0.01126    -0.01685     0.00462    -0.00510
    43.55044     0.05798    -0.07385     0.00817    -0.01503     0.00393    -0.00547
    43.62744     0.03812    -0.06975     0.00614    -0.01350     0.00288    -0.00515
    43.70344     0.02061    -0.05594     0.00526    -0.01263     0.00200    -0.00433
    43.77944     0.00947    -0.03751     0.00501    -0.01213     0.00153    -0.00350
    43.85644     0.00408    -0.02127     0.00489    -0.01126     0.00133    -0.00293
    43.93244     0.00197    -0.01064     0.00473    -0.00967     0.00118    -0.00252
    44.00844     0.00124    -0.00506     0.00471    -0.00783     0.00095    -0.00204
    44.08544     0.00112    -0.00258     0.00505    -0.00654     0.00076    -0.00144
    44.16144     0.00142    -0.00176     0.00589    -0.00625     0.00074    -0.00091
    44.23744     0.00199    -0.00182     0.00710    -0.00677     0.00089    -0.00065
    44.31444     0.00266    -0.00230     0.00837    -0.00754     0.00105    -0.00067
    44.39044     0.00342    -0.00285     0.00974    -0.00798     0.00110    -0.00086
    44.46644     0.00456    -0.00318     0.01174    -0.00786     0.00102    -0.00100
    44.54344     0.00628    -0.00325     0.01476    -0.00748     0.00092    -0.00098
    44.61944     0.00808    -0.00335     0.01779    -0.00749     0.00087    -0.00084
    44.69644     0.00876    -0.00381     0.01861    -0.00831     0.00080    -0.00071
    44.77244     0.00759    -0.00451     0.01582    -0.00958     0.00065    -0.00066
    44.84844     0.00511    -0.00490     0.01057    -0.01021     0.00042    -0.00062
    44.92544     0.00265    -0.00448     0.00545    -0.00924     0.00021    -0.00054
    45.00144     0.00105    -0.00329     0.00216    -0.00676     0.00008    -0.00038
    45.07744     0.00032    -0.00190     0.00065    -0.00390     0.00002    -0.00021
    45.15444     0.00007    -0.00085     0.00015    -0.00175     0.00001    -0.00009
    45.23044     0.00001    -0.00029     0.00003    -0.00060     0.00000    -0.00003
    45.30644     0.00000    -0.00008     0.00000    -0.00016     0.00000    -0.00001
    45.38344     0.00000    -0.00002     0.00000    -0.00003     0.00000    -0.00000
    45.45944     0.00000    -0.00000     0.00000    -0.00000     0.00000    -0.00000
    45.53544     0.00000    -0.00000     0.00000    -0.00000     0.00000    -0.00000
    45.61244     0.00000    -0.00000     0.00000    -0.00000     0.00000    -0.00000
    45.68844     0.00000    -0.00000     0.00000    -0.00000     0.00000    -0.00000
    45.76444     0.00000    -0.00000     0.00000    -0.00000     0.00000    -0.00000
    45.84144     0.00000    -0.00000     0.00000    -0.00000     0.00000    -0.00000
    45.91744     0.00000    -0.00000     0.00000    -0.00000     0.00000    -0.00000
    45.99344     0.00000    -0.00000     0.00000    -0.00000     0.00000    -0.00000
    46.07044     0.00000    -0.00000     0.00000    -0.00000     0.00000    -0.00000
    46.14644     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    46.22344     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    46.29944     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    46.37544     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    46.45244     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    46.52844     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    46.60444     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    46.68144     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    46.75744     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    46.83344     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    46.91044     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    46.98644     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    47.06244     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    47.13944     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    47.21544     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    47.29144     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    47.36844     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    47.44444     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    47.52044     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    47.59744     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    47.67344     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    47.74944     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    47.82644     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    47.90244     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    47.97944     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    48.05544     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    48.13144     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    48.20844     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    48.28444     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    48.36044     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
