      #Energy        TDOS-UP        TDOS-DOWN
       6.29244       1.06500      -1.27100
       6.36844       0.99290      -1.20200
       6.44544       0.90300      -1.07700
       6.52144       0.83010      -0.92830
       6.59744       0.81660      -0.80310
       6.67444       0.86890      -0.73870
       6.75044       0.95660      -0.74660
       6.82644       1.05100      -0.81400
       6.90344       1.15800      -0.92180
       6.97944       1.29600      -1.05300
       7.05544       1.45200      -1.18700
       7.13244       1.58100      -1.30700
       7.20844       1.63300      -1.40800
       7.28444       1.60000      -1.49300
       7.36144       1.52100      -1.57300
       7.43744       1.45700      -1.65200
       7.51444       1.43500      -1.71800
       7.59044       1.41400      -1.72500
       7.66644       1.31700      -1.62500
       7.74344       1.11900      -1.42300
       7.81944       0.88780      -1.17900
       7.89544       0.71790      -0.95370
       7.97244       0.65260      -0.77850
       8.04844       0.67060      -0.66620
       8.12444       0.72520      -0.62330
       8.20144       0.78820      -0.64130
       8.27744       0.86640      -0.69040
       8.35344       0.98280      -0.73300
       8.43044       1.13600      -0.75150
       8.50644       1.27900      -0.76200
       8.58244       1.35800      -0.79920
       8.65944       1.37800      -0.89160
       8.73544       1.41000      -1.04800
       8.81144       1.50300      -1.25000
       8.88844       1.62400      -1.44400
       8.96444       1.69300      -1.57700
       9.04044       1.67700      -1.64100
       9.11744       1.60500      -1.67500
       9.19344       1.51800      -1.70800
       9.27044       1.43900      -1.73500
       9.34644       1.36700      -1.73700
       9.42244       1.29300      -1.68800
       9.49944       1.21400      -1.57900
       9.57544       1.14000      -1.43400
       9.65144       1.10200      -1.31100
       9.72844       1.12700      -1.25300
       9.80444       1.20900      -1.25800
       9.88044       1.31000      -1.29300
       9.95744       1.38700      -1.32700
      10.03344       1.41600      -1.35500
      10.10944       1.39600      -1.38700
      10.18644       1.34200      -1.41800
      10.26244       1.28200      -1.42500
      10.33844       1.24500      -1.39900
      10.41544       1.23100      -1.35700
      10.49144       1.21700      -1.30800
      10.56744       1.18200      -1.24800
      10.64444       1.13900      -1.17800
      10.72044       1.12500      -1.12000
      10.79744       1.14900      -1.09300
      10.87344       1.18300      -1.09500
      10.94944       1.20200      -1.12500
      11.02644       1.23800      -1.20200
      11.10244       1.34700      -1.33800
      11.17844       1.53900      -1.49200
      11.25544       1.75500      -1.59400
      11.33144       1.94000      -1.63100
      11.40744       2.08500      -1.66600
      11.48444       2.21100      -1.76300
      11.56044       2.32400      -1.91600
      11.63644       2.40000      -2.04700
      11.71344       2.40400      -2.08000
      11.78944       2.32300      -2.01400
      11.86544       2.17500      -1.91200
      11.94244       1.98900      -1.84500
      12.01844       1.80700      -1.82000
      12.09444       1.68200      -1.79700
      12.17144       1.66500      -1.74900
      12.24744       1.76300      -1.69400
      12.32444       1.91500      -1.66000
      12.40044       2.02200      -1.65000
      12.47644       2.01800      -1.64200
      12.55344       1.90500      -1.61700
      12.62944       1.73000      -1.57900
      12.70544       1.55000      -1.53800
      12.78244       1.41500      -1.49700
      12.85844       1.35500      -1.46300
      12.93444       1.37200      -1.46700
      13.01144       1.44600      -1.54900
      13.08744       1.54500      -1.70900
      13.16344       1.64200      -1.89100
      13.24044       1.70600      -2.02100
      13.31644       1.70600      -2.07000
      13.39244       1.63600      -2.07800
