  #energy          xx             yy              zz              xy              yz              zx
  0.70529000E+01  0.12015938E+01  0.12015938E+01  0.12015938E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71067000E+01  0.11494394E+01  0.11494394E+01  0.11494394E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71606000E+01  0.10968012E+01  0.10968012E+01  0.10968012E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72144000E+01  0.10870101E+01  0.10870101E+01  0.10870101E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72683000E+01  0.11644856E+01  0.11644856E+01  0.11644856E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73221000E+01  0.13041699E+01  0.13041699E+01  0.13041699E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73759000E+01  0.14332793E+01  0.14332793E+01  0.14332793E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74298000E+01  0.15322790E+01  0.15322790E+01  0.15322790E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74836000E+01  0.16125074E+01  0.16125074E+01  0.16125074E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75375000E+01  0.16575104E+01  0.16575104E+01  0.16575104E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75913000E+01  0.16519062E+01  0.16519062E+01  0.16519062E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76451000E+01  0.16150320E+01  0.16150320E+01  0.16150320E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76990000E+01  0.15722383E+01  0.15722383E+01  0.15722383E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77528000E+01  0.15184329E+01  0.15184329E+01  0.15184329E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78067000E+01  0.14418321E+01  0.14418321E+01  0.14418321E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78605000E+01  0.13565827E+01  0.13565827E+01  0.13565827E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79143000E+01  0.12961127E+01  0.12961127E+01  0.12961127E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79682000E+01  0.12884870E+01  0.12884870E+01  0.12884870E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.80220000E+01  0.13303495E+01  0.13303495E+01  0.13303495E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
