 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.67677000E+01  0.85574256E+06  0.85574256E+06  0.85574256E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.68293000E+01  0.86175796E+06  0.86175796E+06  0.86175796E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.68908000E+01  0.83975304E+06  0.83975304E+06  0.83975304E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.69523000E+01  0.82596409E+06  0.82596409E+06  0.82596409E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.70138000E+01  0.83846174E+06  0.83846174E+06  0.83846174E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.70754000E+01  0.87078027E+06  0.87078027E+06  0.87078027E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71369000E+01  0.91440112E+06  0.91440112E+06  0.91440112E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71984000E+01  0.94568947E+06  0.94568947E+06  0.94568947E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72599000E+01  0.95956115E+06  0.95956115E+06  0.95956115E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73215000E+01  0.96295601E+06  0.96295601E+06  0.96295601E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73830000E+01  0.96101442E+06  0.96101442E+06  0.96101442E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74445000E+01  0.95520022E+06  0.95520022E+06  0.95520022E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75060000E+01  0.94074731E+06  0.94074731E+06  0.94074731E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75676000E+01  0.90501115E+06  0.90501115E+06  0.90501115E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76291000E+01  0.86437642E+06  0.86437642E+06  0.86437642E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76906000E+01  0.86370575E+06  0.86370575E+06  0.86370575E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77521000E+01  0.91305376E+06  0.91305376E+06  0.91305376E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78137000E+01  0.97343872E+06  0.97343872E+06  0.97343872E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78752000E+01  0.10037826E+07  0.10037826E+07  0.10037826E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79367000E+01  0.10138097E+07  0.10138097E+07  0.10138097E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79982000E+01  0.10448809E+07  0.10448809E+07  0.10448809E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.80598000E+01  0.10749243E+07  0.10749243E+07  0.10749243E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.81213000E+01  0.10730683E+07  0.10730683E+07  0.10730683E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.81828000E+01  0.10523992E+07  0.10523992E+07  0.10523992E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.82443000E+01  0.10240111E+07  0.10240111E+07  0.10240111E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.83059000E+01  0.98701780E+06  0.98701780E+06  0.98701780E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.83674000E+01  0.94512959E+06  0.94512959E+06  0.94512959E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.84289000E+01  0.90211499E+06  0.90211499E+06  0.90211499E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.84904000E+01  0.85889269E+06  0.85889269E+06  0.85889269E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.85520000E+01  0.82688184E+06  0.82688184E+06  0.82688184E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.86135000E+01  0.81641295E+06  0.81641295E+06  0.81641295E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.86750000E+01  0.80325839E+06  0.80325839E+06  0.80325839E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.87365000E+01  0.77477695E+06  0.77477695E+06  0.77477695E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.87981000E+01  0.74200626E+06  0.74200626E+06  0.74200626E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.88596000E+01  0.70735736E+06  0.70735736E+06  0.70735736E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.89211000E+01  0.67767272E+06  0.67767272E+06  0.67767272E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.89826000E+01  0.66058124E+06  0.66058124E+06  0.66058124E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.90442000E+01  0.64475554E+06  0.64475554E+06  0.64475554E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.91057000E+01  0.63553205E+06  0.63553205E+06  0.63553205E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.91672000E+01  0.64610240E+06  0.64610240E+06  0.64610240E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.92287000E+01  0.66773795E+06  0.66773795E+06  0.66773795E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.92903000E+01  0.68221463E+06  0.68221463E+06  0.68221463E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.93518000E+01  0.69837991E+06  0.69837991E+06  0.69837991E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.94133000E+01  0.72609425E+06  0.72609425E+06  0.72609425E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.94748000E+01  0.75359262E+06  0.75359262E+06  0.75359262E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.95364000E+01  0.76559585E+06  0.76559585E+06  0.76559585E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.95979000E+01  0.76646210E+06  0.76646210E+06  0.76646210E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.96594000E+01  0.76264064E+06  0.76264064E+06  0.76264064E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.97209000E+01  0.75326539E+06  0.75326539E+06  0.75326539E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.97825000E+01  0.74554814E+06  0.74554814E+06  0.74554814E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.98440000E+01  0.73775071E+06  0.73775071E+06  0.73775071E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99055000E+01  0.73512310E+06  0.73512310E+06  0.73512310E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99670000E+01  0.74782004E+06  0.74782004E+06  0.74782004E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10028600E+02  0.76961190E+06  0.76961190E+06  0.76961190E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10090100E+02  0.78549599E+06  0.78549599E+06  0.78549599E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10151600E+02  0.79119996E+06  0.79119996E+06  0.79119996E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10213100E+02  0.79161273E+06  0.79161273E+06  0.79161273E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10274700E+02  0.77828349E+06  0.77828349E+06  0.77828349E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10336200E+02  0.75111033E+06  0.75111033E+06  0.75111033E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10397700E+02  0.72705312E+06  0.72705312E+06  0.72705312E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10459200E+02  0.71241029E+06  0.71241029E+06  0.71241029E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10520800E+02  0.70969021E+06  0.70969021E+06  0.70969021E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10582300E+02  0.71694331E+06  0.71694331E+06  0.71694331E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10643800E+02  0.72312717E+06  0.72312717E+06  0.72312717E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10705300E+02  0.72283494E+06  0.72283494E+06  0.72283494E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10766900E+02  0.70536718E+06  0.70536718E+06  0.70536718E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10828400E+02  0.67703341E+06  0.67703341E+06  0.67703341E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
