 #energy      xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.24394812E+02  0.67572800E+06  0.67572800E+06  0.67572800E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24369016E+02  0.68911283E+06  0.68911283E+06  0.68911283E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24343227E+02  0.72135805E+06  0.72135805E+06  0.72135805E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24317540E+02  0.75009662E+06  0.75009662E+06  0.75009662E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24291907E+02  0.75752733E+06  0.75752733E+06  0.75752733E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24266280E+02  0.75406122E+06  0.75406122E+06  0.75406122E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24240755E+02  0.75523352E+06  0.75523352E+06  0.75523352E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24215237E+02  0.75490343E+06  0.75490343E+06  0.75490343E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24189819E+02  0.74417726E+06  0.74417726E+06  0.74417726E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24164455E+02  0.72639948E+06  0.72639948E+06  0.72639948E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24139096E+02  0.71029319E+06  0.71029319E+06  0.71029319E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24113838E+02  0.69883821E+06  0.69883821E+06  0.69883821E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24088586E+02  0.68778601E+06  0.68778601E+06  0.68778601E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24063433E+02  0.67652683E+06  0.67652683E+06  0.67652683E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24038333E+02  0.66765974E+06  0.66765974E+06  0.66765974E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.24013238E+02  0.65554311E+06  0.65554311E+06  0.65554311E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23988243E+02  0.64308513E+06  0.64308513E+06  0.64308513E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23963253E+02  0.64381562E+06  0.64381562E+06  0.64381562E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23938361E+02  0.65709098E+06  0.65709098E+06  0.65709098E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23913521E+02  0.67581077E+06  0.67581077E+06  0.67581077E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23888686E+02  0.69790308E+06  0.69790308E+06  0.69790308E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23863949E+02  0.72653040E+06  0.72653040E+06  0.72653040E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23839263E+02  0.76881828E+06  0.76881828E+06  0.76881828E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23814582E+02  0.82417151E+06  0.82417151E+06  0.82417151E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23789998E+02  0.87504039E+06  0.87504039E+06  0.87504039E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23765419E+02  0.89791968E+06  0.89791968E+06  0.89791968E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23740936E+02  0.89433224E+06  0.89433224E+06  0.89433224E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23716504E+02  0.88940311E+06  0.88940311E+06  0.88940311E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23692077E+02  0.89773388E+06  0.89773388E+06  0.89773388E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23667745E+02  0.92274134E+06  0.92274134E+06  0.92274134E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23643418E+02  0.96903926E+06  0.96903926E+06  0.96903926E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23619186E+02  0.10278966E+07  0.10278966E+07  0.10278966E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23595003E+02  0.10824963E+07  0.10824963E+07  0.10824963E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23570825E+02  0.11258650E+07  0.11258650E+07  0.11258650E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23546742E+02  0.11347838E+07  0.11347838E+07  0.11347838E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23522663E+02  0.10876756E+07  0.10876756E+07  0.10876756E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23498677E+02  0.10107757E+07  0.10107757E+07  0.10107757E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23474741E+02  0.94353796E+06  0.94353796E+06  0.94353796E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23450809E+02  0.89814806E+06  0.89814806E+06  0.89814806E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23426970E+02  0.87570462E+06  0.87570462E+06  0.87570462E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23403135E+02  0.87436254E+06  0.87436254E+06  0.87436254E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23379393E+02  0.88495242E+06  0.88495242E+06  0.88495242E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23355698E+02  0.89498819E+06  0.89498819E+06  0.89498819E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23332008E+02  0.88581193E+06  0.88581193E+06  0.88581193E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23308410E+02  0.85379356E+06  0.85379356E+06  0.85379356E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23284859E+02  0.80980425E+06  0.80980425E+06  0.80980425E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23261313E+02  0.75737270E+06  0.75737270E+06  0.75737270E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23237857E+02  0.70737318E+06  0.70737318E+06  0.70737318E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23214405E+02  0.67032813E+06  0.67032813E+06  0.67032813E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23191044E+02  0.64543476E+06  0.64543476E+06  0.64543476E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23167730E+02  0.63214474E+06  0.63214474E+06  0.63214474E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23144419E+02  0.63237446E+06  0.63237446E+06  0.63237446E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23121199E+02  0.64734670E+06  0.64734670E+06  0.64734670E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23097982E+02  0.66337966E+06  0.66337966E+06  0.66337966E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23074854E+02  0.65676136E+06  0.65676136E+06  0.65676136E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23051773E+02  0.63598570E+06  0.63598570E+06  0.63598570E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23028695E+02  0.63132859E+06  0.63132859E+06  0.63132859E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.23005706E+02  0.64152958E+06  0.64152958E+06  0.64152958E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22982720E+02  0.65841095E+06  0.65841095E+06  0.65841095E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22959823E+02  0.69287493E+06  0.69287493E+06  0.69287493E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22936971E+02  0.74280828E+06  0.74280828E+06  0.74280828E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22914122E+02  0.79874998E+06  0.79874998E+06  0.79874998E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22891361E+02  0.84974182E+06  0.84974182E+06  0.84974182E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22868646E+02  0.87277860E+06  0.87277860E+06  0.87277860E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22845933E+02  0.87346966E+06  0.87346966E+06  0.87346966E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22823307E+02  0.86982958E+06  0.86982958E+06  0.86982958E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22800684E+02  0.86719516E+06  0.86719516E+06  0.86719516E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22778148E+02  0.87160178E+06  0.87160178E+06  0.87160178E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22755656E+02  0.86378207E+06  0.86378207E+06  0.86378207E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22733167E+02  0.83217802E+06  0.83217802E+06  0.83217802E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22710764E+02  0.79070240E+06  0.79070240E+06  0.79070240E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22688363E+02  0.74621621E+06  0.74621621E+06  0.74621621E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22666048E+02  0.70471182E+06  0.70471182E+06  0.70471182E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22643777E+02  0.67732395E+06  0.67732395E+06  0.67732395E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22621509E+02  0.67241658E+06  0.67241658E+06  0.67241658E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22599325E+02  0.69357762E+06  0.69357762E+06  0.69357762E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22577144E+02  0.73295725E+06  0.73295725E+06  0.73295725E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22555047E+02  0.77183213E+06  0.77183213E+06  0.77183213E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22532994E+02  0.79561214E+06  0.79561214E+06  0.79561214E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22510942E+02  0.79896382E+06  0.79896382E+06  0.79896382E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22488975E+02  0.78956294E+06  0.78956294E+06  0.78956294E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22467050E+02  0.77612706E+06  0.77612706E+06  0.77612706E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22445128E+02  0.75487779E+06  0.75487779E+06  0.75487779E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22423288E+02  0.72863573E+06  0.72863573E+06  0.72863573E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22401451E+02  0.71731161E+06  0.71731161E+06  0.71731161E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22379697E+02  0.72507278E+06  0.72507278E+06  0.72507278E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22357985E+02  0.73416503E+06  0.73416503E+06  0.73416503E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22336274E+02  0.73604688E+06  0.73604688E+06  0.73604688E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22314646E+02  0.74274149E+06  0.74274149E+06  0.74274149E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22293020E+02  0.76591310E+06  0.76591310E+06  0.76591310E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22271476E+02  0.80420628E+06  0.80420628E+06  0.80420628E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22249973E+02  0.83916764E+06  0.83916764E+06  0.83916764E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22228472E+02  0.84714945E+06  0.84714945E+06  0.84714945E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22207052E+02  0.81597275E+06  0.81597275E+06  0.81597275E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22185634E+02  0.76647691E+06  0.76647691E+06  0.76647691E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22164296E+02  0.72592416E+06  0.72592416E+06  0.72592416E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22143000E+02  0.70206584E+06  0.70206584E+06  0.70206584E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22121705E+02  0.68515833E+06  0.68515833E+06  0.68515833E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22100490E+02  0.66463398E+06  0.66463398E+06  0.66463398E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22079277E+02  0.64287973E+06  0.64287973E+06  0.64287973E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22058143E+02  0.63527911E+06  0.63527911E+06  0.63527911E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22037050E+02  0.65228469E+06  0.65228469E+06  0.65228469E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.22015959E+02  0.68704289E+06  0.68704289E+06  0.68704289E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21994946E+02  0.72493159E+06  0.72493159E+06  0.72493159E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21973974E+02  0.75396537E+06  0.75396537E+06  0.75396537E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21953003E+02  0.76340953E+06  0.76340953E+06  0.76340953E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21932110E+02  0.74594759E+06  0.74594759E+06  0.74594759E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21911219E+02  0.70931984E+06  0.70931984E+06  0.70931984E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21890405E+02  0.67060462E+06  0.67060462E+06  0.67060462E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21869632E+02  0.64506377E+06  0.64506377E+06  0.64506377E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21848859E+02  0.64006244E+06  0.64006244E+06  0.64006244E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21828164E+02  0.65629734E+06  0.65629734E+06  0.65629734E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21807470E+02  0.68210301E+06  0.68210301E+06  0.68210301E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21786854E+02  0.69619534E+06  0.69619534E+06  0.69619534E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21766276E+02  0.69135084E+06  0.69135084E+06  0.69135084E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21745699E+02  0.68364120E+06  0.68364120E+06  0.68364120E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21725199E+02  0.67972098E+06  0.67972098E+06  0.67972098E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21704700E+02  0.67280898E+06  0.67280898E+06  0.67280898E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21684277E+02  0.66122725E+06  0.66122725E+06  0.66122725E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21663893E+02  0.64591564E+06  0.64591564E+06  0.64591564E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21643509E+02  0.63201253E+06  0.63201253E+06  0.63201253E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21623201E+02  0.62101980E+06  0.62101980E+06  0.62101980E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21602931E+02  0.61051074E+06  0.61051074E+06  0.61051074E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21582662E+02  0.61191265E+06  0.61191265E+06  0.61191265E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21562468E+02  0.63199086E+06  0.63199086E+06  0.63199086E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21542275E+02  0.65750589E+06  0.65750589E+06  0.65750589E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21522156E+02  0.67528258E+06  0.67528258E+06  0.67528258E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21502075E+02  0.68779745E+06  0.68779745E+06  0.68779745E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21481995E+02  0.69913908E+06  0.69913908E+06  0.69913908E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21461989E+02  0.70799372E+06  0.70799372E+06  0.70799372E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21441983E+02  0.71689044E+06  0.71689044E+06  0.71689044E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21422051E+02  0.73423152E+06  0.73423152E+06  0.73423152E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21402157E+02  0.76084175E+06  0.76084175E+06  0.76084175E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21382262E+02  0.78899652E+06  0.78899652E+06  0.78899652E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21362441E+02  0.82903683E+06  0.82903683E+06  0.82903683E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21342621E+02  0.90354745E+06  0.90354745E+06  0.90354745E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21322873E+02  0.10039099E+07  0.10039099E+07  0.10039099E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21303162E+02  0.10664117E+07  0.10664117E+07  0.10664117E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21283451E+02  0.10475101E+07  0.10475101E+07  0.10475101E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21263813E+02  0.10052770E+07  0.10052770E+07  0.10052770E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21244211E+02  0.10038829E+07  0.10038829E+07  0.10038829E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21224609E+02  0.10571482E+07  0.10571482E+07  0.10571482E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21205080E+02  0.11227323E+07  0.11227323E+07  0.11227323E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21185550E+02  0.11186478E+07  0.11186478E+07  0.11186478E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21166092E+02  0.10393493E+07  0.10393493E+07  0.10393493E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21146669E+02  0.95385091E+06  0.95385091E+06  0.95385091E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21127247E+02  0.88477952E+06  0.88477952E+06  0.88477952E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21107896E+02  0.82498987E+06  0.82498987E+06  0.82498987E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21088544E+02  0.78448579E+06  0.78448579E+06  0.78448579E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21069264E+02  0.76255468E+06  0.76255468E+06  0.76255468E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21050019E+02  0.74795699E+06  0.74795699E+06  0.74795699E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21030774E+02  0.74453604E+06  0.74453604E+06  0.74453604E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.21011599E+02  0.75741856E+06  0.75741856E+06  0.75741856E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20992423E+02  0.77889288E+06  0.77889288E+06  0.77889288E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20973319E+02  0.79833786E+06  0.79833786E+06  0.79833786E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20954248E+02  0.80940583E+06  0.80940583E+06  0.80940583E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20935177E+02  0.81803074E+06  0.81803074E+06  0.81803074E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20916176E+02  0.83332454E+06  0.83332454E+06  0.83332454E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20897210E+02  0.86015421E+06  0.86015421E+06  0.86015421E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20878243E+02  0.90705736E+06  0.90705736E+06  0.90705736E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20859345E+02  0.97833984E+06  0.97833984E+06  0.97833984E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20840446E+02  0.10463034E+07  0.10463034E+07  0.10463034E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20821617E+02  0.10757091E+07  0.10757091E+07  0.10757091E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20802821E+02  0.10787049E+07  0.10787049E+07  0.10787049E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20784025E+02  0.10855527E+07  0.10855527E+07  0.10855527E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20765297E+02  0.10865101E+07  0.10865101E+07  0.10865101E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20746569E+02  0.10570198E+07  0.10570198E+07  0.10570198E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20727908E+02  0.10047035E+07  0.10047035E+07  0.10047035E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20709282E+02  0.94676620E+06  0.94676620E+06  0.94676620E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20690654E+02  0.89298606E+06  0.89298606E+06  0.89298606E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20672094E+02  0.85176320E+06  0.85176320E+06  0.85176320E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20653533E+02  0.82741277E+06  0.82741277E+06  0.82741277E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20635040E+02  0.81415219E+06  0.81415219E+06  0.81415219E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20616579E+02  0.81035057E+06  0.81035057E+06  0.81035057E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20598118E+02  0.81376712E+06  0.81376712E+06  0.81376712E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20579724E+02  0.80708241E+06  0.80708241E+06  0.80708241E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20561328E+02  0.77430726E+06  0.77430726E+06  0.77430726E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20542999E+02  0.73364491E+06  0.73364491E+06  0.73364491E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20524703E+02  0.70286121E+06  0.70286121E+06  0.70286121E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20506406E+02  0.68399546E+06  0.68399546E+06  0.68399546E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20488175E+02  0.67376568E+06  0.67376568E+06  0.67376568E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20469977E+02  0.66910825E+06  0.66910825E+06  0.66910825E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20451777E+02  0.67273980E+06  0.67273980E+06  0.67273980E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20433643E+02  0.68008078E+06  0.68008078E+06  0.68008078E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20415507E+02  0.68264921E+06  0.68264921E+06  0.68264921E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20397437E+02  0.67875240E+06  0.67875240E+06  0.67875240E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20379400E+02  0.67392395E+06  0.67392395E+06  0.67392395E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20361360E+02  0.67204926E+06  0.67204926E+06  0.67204926E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20343386E+02  0.66706044E+06  0.66706044E+06  0.66706044E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20325411E+02  0.65474663E+06  0.65474663E+06  0.65474663E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20307500E+02  0.64496660E+06  0.64496660E+06  0.64496660E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20289621E+02  0.64776865E+06  0.64776865E+06  0.64776865E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20271740E+02  0.66243948E+06  0.66243948E+06  0.66243948E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20253924E+02  0.67073289E+06  0.67073289E+06  0.67073289E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20236106E+02  0.66500974E+06  0.66500974E+06  0.66500974E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20218352E+02  0.65436681E+06  0.65436681E+06  0.65436681E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20200630E+02  0.64774902E+06  0.64774902E+06  0.64774902E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20182905E+02  0.65261079E+06  0.65261079E+06  0.65261079E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20165245E+02  0.67135097E+06  0.67135097E+06  0.67135097E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20147615E+02  0.69463932E+06  0.69463932E+06  0.69463932E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20129984E+02  0.71563129E+06  0.71563129E+06  0.71563129E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20112415E+02  0.74873274E+06  0.74873274E+06  0.74873274E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20094845E+02  0.79851979E+06  0.79851979E+06  0.79851979E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20077339E+02  0.85826639E+06  0.85826639E+06  0.85826639E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20059862E+02  0.92171772E+06  0.92171772E+06  0.92171772E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20042384E+02  0.96570423E+06  0.96570423E+06  0.96570423E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20024968E+02  0.95460784E+06  0.95460784E+06  0.95460784E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20007551E+02  0.89908402E+06  0.89908402E+06  0.89908402E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19990196E+02  0.84468284E+06  0.84468284E+06  0.84468284E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19972871E+02  0.81283822E+06  0.81283822E+06  0.81283822E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19955544E+02  0.80313908E+06  0.80313908E+06  0.80313908E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19938279E+02  0.81121195E+06  0.81121195E+06  0.81121195E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19921011E+02  0.82790296E+06  0.82790296E+06  0.82790296E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19903806E+02  0.83782666E+06  0.83782666E+06  0.83782666E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19886630E+02  0.83288681E+06  0.83288681E+06  0.83288681E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19869453E+02  0.81794284E+06  0.81794284E+06  0.81794284E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.19852336E+02  0.81000126E+06  0.81000126E+06  0.81000126E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
