 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.60838000E+01  0.70235603E+06  0.70235603E+06  0.70235603E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61376000E+01  0.72366357E+06  0.72366357E+06  0.72366357E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61915000E+01  0.72462474E+06  0.72462474E+06  0.72462474E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62453000E+01  0.73346115E+06  0.73346115E+06  0.73346115E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62992000E+01  0.77880569E+06  0.77880569E+06  0.77880569E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63530000E+01  0.84347043E+06  0.84347043E+06  0.84347043E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.64068000E+01  0.86865781E+06  0.86865781E+06  0.86865781E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.64607000E+01  0.84143965E+06  0.84143965E+06  0.84143965E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.65145000E+01  0.81248682E+06  0.81248682E+06  0.81248682E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.65684000E+01  0.80341172E+06  0.80341172E+06  0.80341172E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.66222000E+01  0.79094864E+06  0.79094864E+06  0.79094864E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.66760000E+01  0.76691701E+06  0.76691701E+06  0.76691701E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.67299000E+01  0.75110284E+06  0.75110284E+06  0.75110284E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.67837000E+01  0.76148549E+06  0.76148549E+06  0.76148549E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.68375000E+01  0.79456910E+06  0.79456910E+06  0.79456910E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.68914000E+01  0.83265919E+06  0.83265919E+06  0.83265919E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.69452000E+01  0.85951657E+06  0.85951657E+06  0.85951657E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.69991000E+01  0.87054773E+06  0.87054773E+06  0.87054773E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.70529000E+01  0.85895216E+06  0.85895216E+06  0.85895216E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71067000E+01  0.82793768E+06  0.82793768E+06  0.82793768E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71606000E+01  0.79601434E+06  0.79601434E+06  0.79601434E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72144000E+01  0.79483575E+06  0.79483575E+06  0.79483575E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72683000E+01  0.85784841E+06  0.85784841E+06  0.85784841E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73221000E+01  0.96786197E+06  0.96786197E+06  0.96786197E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73759000E+01  0.10714932E+07  0.10714932E+07  0.10714932E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74298000E+01  0.11538744E+07  0.11538744E+07  0.11538744E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74836000E+01  0.12230828E+07  0.12230828E+07  0.12230828E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75375000E+01  0.12662725E+07  0.12662725E+07  0.12662725E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75913000E+01  0.12709987E+07  0.12709987E+07  0.12709987E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76451000E+01  0.12514338E+07  0.12514338E+07  0.12514338E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76990000E+01  0.12268636E+07  0.12268636E+07  0.12268636E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77528000E+01  0.11931575E+07  0.11931575E+07  0.11931575E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78067000E+01  0.11408427E+07  0.11408427E+07  0.11408427E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78605000E+01  0.10807868E+07  0.10807868E+07  0.10807868E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79143000E+01  0.10396780E+07  0.10396780E+07  0.10396780E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79682000E+01  0.10406001E+07  0.10406001E+07  0.10406001E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.80220000E+01  0.10816630E+07  0.10816630E+07  0.10816630E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.80758000E+01  0.11234160E+07  0.11234160E+07  0.11234160E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.81297000E+01  0.11356878E+07  0.11356878E+07  0.11356878E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.81835000E+01  0.11157980E+07  0.11157980E+07  0.11157980E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.82374000E+01  0.10643620E+07  0.10643620E+07  0.10643620E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.82912000E+01  0.99542681E+06  0.99542681E+06  0.99542681E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.83450000E+01  0.93711277E+06  0.93711277E+06  0.93711277E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.83989000E+01  0.89378467E+06  0.89378467E+06  0.89378467E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.84527000E+01  0.86215853E+06  0.86215853E+06  0.86215853E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.85066000E+01  0.84606502E+06  0.84606502E+06  0.84606502E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.85604000E+01  0.83070718E+06  0.83070718E+06  0.83070718E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.86142000E+01  0.79234217E+06  0.79234217E+06  0.79234217E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.86681000E+01  0.74236844E+06  0.74236844E+06  0.74236844E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.87219000E+01  0.71561707E+06  0.71561707E+06  0.71561707E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.87758000E+01  0.71696558E+06  0.71696558E+06  0.71696558E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.88296000E+01  0.71425453E+06  0.71425453E+06  0.71425453E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.88834000E+01  0.69307812E+06  0.69307812E+06  0.69307812E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.89373000E+01  0.66554237E+06  0.66554237E+06  0.66554237E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.89911000E+01  0.64107159E+06  0.64107159E+06  0.64107159E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.90449000E+01  0.62016503E+06  0.62016503E+06  0.62016503E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.90988000E+01  0.60803412E+06  0.60803412E+06  0.60803412E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.91526000E+01  0.61921191E+06  0.61921191E+06  0.61921191E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.92065000E+01  0.66295680E+06  0.66295680E+06  0.66295680E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.92603000E+01  0.73729733E+06  0.73729733E+06  0.73729733E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.93141000E+01  0.80800511E+06  0.80800511E+06  0.80800511E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.93680000E+01  0.83567556E+06  0.83567556E+06  0.83567556E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.94218000E+01  0.83078486E+06  0.83078486E+06  0.83078486E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.94757000E+01  0.81896439E+06  0.81896439E+06  0.81896439E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.95295000E+01  0.79893870E+06  0.79893870E+06  0.79893870E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.95833000E+01  0.76737571E+06  0.76737571E+06  0.76737571E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.96372000E+01  0.73763356E+06  0.73763356E+06  0.73763356E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.96910000E+01  0.72883901E+06  0.72883901E+06  0.72883901E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.97449000E+01  0.73887791E+06  0.73887791E+06  0.73887791E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.97987000E+01  0.74957203E+06  0.74957203E+06  0.74957203E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.98525000E+01  0.75317816E+06  0.75317816E+06  0.75317816E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99064000E+01  0.75609008E+06  0.75609008E+06  0.75609008E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99602000E+01  0.76607151E+06  0.76607151E+06  0.76607151E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10014000E+02  0.78367499E+06  0.78367499E+06  0.78367499E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10067900E+02  0.79959332E+06  0.79959332E+06  0.79959332E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10121700E+02  0.80878111E+06  0.80878111E+06  0.80878111E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10175600E+02  0.81009788E+06  0.81009788E+06  0.81009788E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10229400E+02  0.79133134E+06  0.79133134E+06  0.79133134E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10283200E+02  0.74976805E+06  0.74976805E+06  0.74976805E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10337100E+02  0.71259360E+06  0.71259360E+06  0.71259360E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10390900E+02  0.68887907E+06  0.68887907E+06  0.68887907E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10444800E+02  0.66882616E+06  0.66882616E+06  0.66882616E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10498600E+02  0.64858029E+06  0.64858029E+06  0.64858029E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10552400E+02  0.63088820E+06  0.63088820E+06  0.63088820E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10606300E+02  0.62233574E+06  0.62233574E+06  0.62233574E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10660100E+02  0.63104319E+06  0.63104319E+06  0.63104319E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10714000E+02  0.65314509E+06  0.65314509E+06  0.65314509E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10767800E+02  0.67017876E+06  0.67017876E+06  0.67017876E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10821600E+02  0.68202268E+06  0.68202268E+06  0.68202268E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10875500E+02  0.68749093E+06  0.68749093E+06  0.68749093E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10929300E+02  0.67174176E+06  0.67174176E+06  0.67174176E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10983200E+02  0.64125961E+06  0.64125961E+06  0.64125961E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11037000E+02  0.61990109E+06  0.61990109E+06  0.61990109E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11090800E+02  0.62571723E+06  0.62571723E+06  0.62571723E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11144700E+02  0.64953853E+06  0.64953853E+06  0.64953853E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11198500E+02  0.67102703E+06  0.67102703E+06  0.67102703E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11252300E+02  0.68551644E+06  0.68551644E+06  0.68551644E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11306200E+02  0.71014272E+06  0.71014272E+06  0.71014272E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11360000E+02  0.77201538E+06  0.77201538E+06  0.77201538E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11413900E+02  0.86827902E+06  0.86827902E+06  0.86827902E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11467700E+02  0.97298808E+06  0.97298808E+06  0.97298808E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
