  #energy          xx             yy              zz              xy              yz              zx
  0.52224000E+01  0.16772069E+01  0.16772069E+01  0.16772069E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52762000E+01  0.15896353E+01  0.15896353E+01  0.15896353E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53301000E+01  0.15991688E+01  0.15991688E+01  0.15991688E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53839000E+01  0.16386154E+01  0.16386154E+01  0.16386154E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54377000E+01  0.16682031E+01  0.16682031E+01  0.16682031E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54916000E+01  0.16751164E+01  0.16751164E+01  0.16751164E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55454000E+01  0.16269210E+01  0.16269210E+01  0.16269210E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55993000E+01  0.15432736E+01  0.15432736E+01  0.15432736E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56531000E+01  0.14958226E+01  0.14958226E+01  0.14958226E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57069000E+01  0.15071803E+01  0.15071803E+01  0.15071803E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57608000E+01  0.15652434E+01  0.15652434E+01  0.15652434E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58146000E+01  0.16565030E+01  0.16565030E+01  0.16565030E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58684000E+01  0.17608940E+01  0.17608940E+01  0.17608940E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59223000E+01  0.18610122E+01  0.18610122E+01  0.18610122E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59761000E+01  0.19255121E+01  0.19255121E+01  0.19255121E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60300000E+01  0.19372826E+01  0.19372826E+01  0.19372826E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60838000E+01  0.19082744E+01  0.19082744E+01  0.19082744E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61376000E+01  0.18648551E+01  0.18648551E+01  0.18648551E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61915000E+01  0.18463911E+01  0.18463911E+01  0.18463911E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62453000E+01  0.18703322E+01  0.18703322E+01  0.18703322E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62992000E+01  0.18950965E+01  0.18950965E+01  0.18950965E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63530000E+01  0.18499490E+01  0.18499490E+01  0.18499490E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.64068000E+01  0.17409149E+01  0.17409149E+01  0.17409149E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.64607000E+01  0.16616858E+01  0.16616858E+01  0.16616858E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.65145000E+01  0.16474223E+01  0.16474223E+01  0.16474223E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.65684000E+01  0.16430655E+01  0.16430655E+01  0.16430655E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.66222000E+01  0.16284006E+01  0.16284006E+01  0.16284006E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.66760000E+01  0.16327666E+01  0.16327666E+01  0.16327666E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.67299000E+01  0.16714770E+01  0.16714770E+01  0.16714770E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.67837000E+01  0.17216851E+01  0.17216851E+01  0.17216851E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.68375000E+01  0.17511320E+01  0.17511320E+01  0.17511320E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.68914000E+01  0.17462318E+01  0.17462318E+01  0.17462318E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.69452000E+01  0.17170356E+01  0.17170356E+01  0.17170356E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.69991000E+01  0.16777546E+01  0.16777546E+01  0.16777546E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.70529000E+01  0.16421107E+01  0.16421107E+01  0.16421107E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71067000E+01  0.16379289E+01  0.16379289E+01  0.16379289E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71606000E+01  0.16847174E+01  0.16847174E+01  0.16847174E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
