  #energy          xx             yy              zz              xy              yz              zx
  0.73221000E+01  0.17337560E+00  0.17337560E+00  0.17337560E+00             NaN             NaN             NaN
  0.73759000E+01  0.17306572E+00  0.17306572E+00  0.17306572E+00             NaN             NaN             NaN
  0.74298000E+01  0.17591443E+00  0.17591443E+00  0.17591443E+00             NaN             NaN             NaN
  0.74836000E+01  0.18066890E+00  0.18066890E+00  0.18066890E+00             NaN             NaN             NaN
  0.75375000E+01  0.18978470E+00  0.18978470E+00  0.18978470E+00             NaN             NaN             NaN
  0.75913000E+01  0.20405680E+00  0.20405680E+00  0.20405680E+00             NaN             NaN             NaN
  0.76451000E+01  0.22076748E+00  0.22076748E+00  0.22076748E+00             NaN             NaN             NaN
  0.76990000E+01  0.23779617E+00  0.23779617E+00  0.23779617E+00             NaN             NaN             NaN
  0.77528000E+01  0.25854219E+00  0.25854219E+00  0.25854219E+00             NaN             NaN             NaN
  0.78067000E+01  0.28597145E+00  0.28597145E+00  0.28597145E+00             NaN             NaN             NaN
  0.78605000E+01  0.31341992E+00  0.31341992E+00  0.31341992E+00             NaN             NaN             NaN
  0.79143000E+01  0.32572791E+00  0.32572791E+00  0.32572791E+00             NaN             NaN             NaN
  0.79682000E+01  0.31760067E+00  0.31760067E+00  0.31760067E+00             NaN             NaN             NaN
  0.80220000E+01  0.30403846E+00  0.30403846E+00  0.30403846E+00             NaN             NaN             NaN
  0.80758000E+01  0.30191555E+00  0.30191555E+00  0.30191555E+00             NaN             NaN             NaN
  0.81297000E+01  0.31393039E+00  0.31393039E+00  0.31393039E+00             NaN             NaN             NaN
  0.81835000E+01  0.33926999E+00  0.33926999E+00  0.33926999E+00             NaN             NaN             NaN
  0.82374000E+01  0.38123877E+00  0.38123877E+00  0.38123877E+00             NaN             NaN             NaN
  0.82912000E+01  0.43405021E+00  0.43405021E+00  0.43405021E+00             NaN             NaN             NaN
  0.83450000E+01  0.47683420E+00  0.47683420E+00  0.47683420E+00             NaN             NaN             NaN
  0.83989000E+01  0.50587678E+00  0.50587678E+00  0.50587678E+00             NaN             NaN             NaN
  0.84527000E+01  0.52192224E+00  0.52192224E+00  0.52192224E+00             NaN             NaN             NaN
  0.85066000E+01  0.52814314E+00  0.52814314E+00  0.52814314E+00             NaN             NaN             NaN
  0.85604000E+01  0.54498090E+00  0.54498090E+00  0.54498090E+00             NaN             NaN             NaN
  0.86142000E+01  0.57977299E+00  0.57977299E+00  0.57977299E+00             NaN             NaN             NaN
  0.86681000E+01  0.59736689E+00  0.59736689E+00  0.59736689E+00             NaN             NaN             NaN
  0.87219000E+01  0.57425663E+00  0.57425663E+00  0.57425663E+00             NaN             NaN             NaN
