  #energy          xx             yy              zz              xy              yz              zx
  0.41222000E+01  0.18409949E+00  0.18409949E+00  0.18409949E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.41837000E+01  0.16063936E+00  0.16063936E+00  0.16063936E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.42452000E+01  0.14831173E+00  0.14831173E+00  0.14831173E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.43067000E+01  0.14162051E+00  0.14162051E+00  0.14162051E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.43683000E+01  0.13913292E+00  0.13913292E+00  0.13913292E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.44298000E+01  0.14127627E+00  0.14127627E+00  0.14127627E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.44913000E+01  0.14541544E+00  0.14541544E+00  0.14541544E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.45528000E+01  0.15617860E+00  0.15617860E+00  0.15617860E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.46144000E+01  0.17259212E+00  0.17259212E+00  0.17259212E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.46759000E+01  0.18839122E+00  0.18839122E+00  0.18839122E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.47374000E+01  0.19362554E+00  0.19362554E+00  0.19362554E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.47989000E+01  0.19107109E+00  0.19107109E+00  0.19107109E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.48605000E+01  0.18979309E+00  0.18979309E+00  0.18979309E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.49220000E+01  0.19314443E+00  0.19314443E+00  0.19314443E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.49835000E+01  0.20064214E+00  0.20064214E+00  0.20064214E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.50450000E+01  0.21169604E+00  0.21169604E+00  0.21169604E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.51066000E+01  0.21931158E+00  0.21931158E+00  0.21931158E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.51681000E+01  0.21973158E+00  0.21973158E+00  0.21973158E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.52296000E+01  0.21808089E+00  0.21808089E+00  0.21808089E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.52911000E+01  0.22008321E+00  0.22008321E+00  0.22008321E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.53527000E+01  0.21722735E+00  0.21722735E+00  0.21722735E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.54142000E+01  0.19903033E+00  0.19903033E+00  0.19903033E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.54757000E+01  0.17764835E+00  0.17764835E+00  0.17764835E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.55372000E+01  0.17066215E+00  0.17066215E+00  0.17066215E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.55988000E+01  0.17743499E+00  0.17743499E+00  0.17743499E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.56603000E+01  0.19153850E+00  0.19153850E+00  0.19153850E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.57218000E+01  0.20733432E+00  0.20733432E+00  0.20733432E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.57833000E+01  0.21988899E+00  0.21988899E+00  0.21988899E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.58449000E+01  0.22358550E+00  0.22358550E+00  0.22358550E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.59064000E+01  0.21691787E+00  0.21691787E+00  0.21691787E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.59679000E+01  0.20845406E+00  0.20845406E+00  0.20845406E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.60294000E+01  0.20448038E+00  0.20448038E+00  0.20448038E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.60910000E+01  0.20578955E+00  0.20578955E+00  0.20578955E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.61525000E+01  0.21228731E+00  0.21228731E+00  0.21228731E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.62140000E+01  0.22028796E+00  0.22028796E+00  0.22028796E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.62755000E+01  0.22674693E+00  0.22674693E+00  0.22674693E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.63371000E+01  0.23342901E+00  0.23342901E+00  0.23342901E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.63986000E+01  0.23946174E+00  0.23946174E+00  0.23946174E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.64601000E+01  0.23745974E+00  0.23745974E+00  0.23745974E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.65216000E+01  0.22610664E+00  0.22610664E+00  0.22610664E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.65832000E+01  0.21621327E+00  0.21621327E+00  0.21621327E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.66447000E+01  0.21487633E+00  0.21487633E+00  0.21487633E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.67062000E+01  0.22174359E+00  0.22174359E+00  0.22174359E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.67677000E+01  0.23056704E+00  0.23056704E+00  0.23056704E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.68293000E+01  0.22986886E+00  0.22986886E+00  0.22986886E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.68908000E+01  0.21993692E+00  0.21993692E+00  0.21993692E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.69523000E+01  0.21295543E+00  0.21295543E+00  0.21295543E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.70138000E+01  0.21490064E+00  0.21490064E+00  0.21490064E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.70754000E+01  0.22293072E+00  0.22293072E+00  0.22293072E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.71369000E+01  0.23425244E+00  0.23425244E+00  0.23425244E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.71984000E+01  0.24212563E+00  0.24212563E+00  0.24212563E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.72599000E+01  0.24503571E+00  0.24503571E+00  0.24503571E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.73215000E+01  0.24481118E+00  0.24481118E+00  0.24481118E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.73830000E+01  0.24289418E+00  0.24289418E+00  0.24289418E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.74445000E+01  0.23979888E+00  0.23979888E+00  0.23979888E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.75060000E+01  0.23398112E+00  0.23398112E+00  0.23398112E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.75676000E+01  0.22003379E+00  0.22003379E+00  0.22003379E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.76291000E+01  0.20230499E+00  0.20230499E+00  0.20230499E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.76906000E+01  0.19812059E+00  0.19812059E+00  0.19812059E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.77521000E+01  0.21089518E+00  0.21089518E+00  0.21089518E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.78137000E+01  0.22803274E+00  0.22803274E+00  0.22803274E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.78752000E+01  0.23729256E+00  0.23729256E+00  0.23729256E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.79367000E+01  0.23963226E+00  0.23963226E+00  0.23963226E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.79982000E+01  0.24891461E+00  0.24891461E+00  0.24891461E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.80598000E+01  0.26164314E+00  0.26164314E+00  0.26164314E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.81213000E+01  0.26645790E+00  0.26645790E+00  0.26645790E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.81828000E+01  0.26414031E+00  0.26414031E+00  0.26414031E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.82443000E+01  0.25837117E+00  0.25837117E+00  0.25837117E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.83059000E+01  0.24822890E+00  0.24822890E+00  0.24822890E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
