     #Energy   up_In_all   dw_In_all   up_Co_all   dw_Co_all    up_O_all    dw_O_all
    -7.89749     0.10318    -0.06302     0.15378    -0.07266     0.27413    -0.14587
    -7.87849     0.11566    -0.06955     0.17463    -0.07985     0.31109    -0.16117
    -7.85849     0.12117    -0.07549     0.18379    -0.08688     0.32761    -0.17580
    -7.83949     0.13025    -0.08048     0.19758    -0.09363     0.35246    -0.18969
    -7.81949     0.13962    -0.08451     0.21074    -0.10206     0.37659    -0.20618
    -7.80049     0.14410    -0.09102     0.22456    -0.11147     0.39962    -0.22522
    -7.78049     0.15151    -0.09914     0.24058    -0.12232     0.42725    -0.24751
    -7.76149     0.14874    -0.10850     0.22998    -0.13434     0.41041    -0.27228
    -7.74249     0.16066    -0.11825     0.27676    -0.14694     0.48065    -0.29826
    -7.72249     0.17104    -0.13052     0.29930    -0.16311     0.51782    -0.33151
    -7.70349     0.17817    -0.14200     0.31202    -0.17670     0.53918    -0.36058
    -7.68349     0.19431    -0.15298     0.34308    -0.19045     0.59204    -0.38941
    -7.66449     0.20120    -0.15669     0.36671    -0.19829     0.62459    -0.40529
    -7.64449     0.20404    -0.16033     0.38238    -0.20414     0.64353    -0.41791
    -7.62549     0.20248    -0.16123     0.39291    -0.21573     0.65299    -0.43643
    -7.60549     0.21016    -0.17120     0.45113    -0.23145     0.72597    -0.46777
    -7.58649     0.22612    -0.18189     0.50904    -0.24803     0.81258    -0.50112
    -7.56649     0.23059    -0.19374     0.51535    -0.26641     0.82423    -0.53848
    -7.54749     0.22376    -0.20223     0.52807    -0.27763     0.82858    -0.56212
    -7.52749     0.20621    -0.20369     0.52106    -0.27498     0.79469    -0.55956
    -7.50849     0.20091    -0.20760     0.53266    -0.27900     0.79768    -0.56914
    -7.48849     0.18773    -0.21228     0.52887    -0.29159     0.78378    -0.59046
    -7.46949     0.17605    -0.21464     0.51682    -0.29861     0.75537    -0.60265
    -7.45049     0.17026    -0.21795     0.52939    -0.30851     0.76251    -0.61980
    -7.43049     0.16491    -0.23189     0.54358    -0.33620     0.76995    -0.67306
    -7.41149     0.16575    -0.22948     0.59009    -0.36336     0.81503    -0.70776
    -7.39149     0.16449    -0.24004     0.63214    -0.40665     0.85342    -0.78326
    -7.37249     0.16169    -0.23501     0.67153    -0.43662     0.88725    -0.81534
    -7.35249     0.15972    -0.22116     0.72570    -0.40662     0.93264    -0.76087
    -7.33349     0.17115    -0.19317     0.95786    -0.38454     1.14884    -0.70130
    -7.31349     0.15599    -0.18259     0.97126    -0.38079     1.13398    -0.68470
    -7.29449     0.12851    -0.17554     0.89767    -0.38049     1.03016    -0.67782
    -7.27449     0.10663    -0.17460     0.49840    -0.38475     0.66219    -0.68770
    -7.25549     0.09966    -0.16909     0.46270    -0.37393     0.61775    -0.66769
    -7.23549     0.09712    -0.16526     0.40445    -0.38344     0.55767    -0.67708
    -7.21649     0.09506    -0.16517     0.39551    -0.39841     0.54577    -0.69654
    -7.19649     0.09403    -0.16238     0.38791    -0.40552     0.53582    -0.70368
    -7.17749     0.09338    -0.16021     0.38134    -0.41335     0.52748    -0.71190
    -7.15849     0.09277    -0.15728     0.37486    -0.41995     0.51909    -0.71780
    -7.13849     0.09229    -0.15721     0.36878    -0.43314     0.51124    -0.73777
    -7.11949     0.09224    -0.15158     0.36334    -0.44368     0.50440    -0.74006
    -7.09949     0.09163    -0.15137     0.35494    -0.47003     0.49311    -0.76784
    -7.08049     0.09113    -0.14895     0.34543    -0.49499     0.48077    -0.79355
    -7.06049     0.09000    -0.14030     0.35796    -0.49260     0.48990    -0.78109
    -7.04149     0.08849    -0.16798     0.36052    -0.62645     0.48724    -0.96242
    -7.02149     0.08772    -0.11133     0.36776    -0.44468     0.48938    -0.69415
    -7.00249     0.08689    -0.10423     0.37466    -0.44243     0.49094    -0.68182
    -6.98249     0.08709    -0.09805     0.39135    -0.44921     0.50270    -0.67973
    -6.96349     0.08626    -0.09082     0.39904    -0.45285     0.50510    -0.67162
    -6.94349     0.08524    -0.07916     0.40700    -0.34215     0.50733    -0.54276
    -6.92449     0.08566    -0.07653     1.07992    -0.31109     0.96028    -0.50666
    -6.90449     0.08594    -0.07555     1.33824    -0.30466     1.13821    -0.49702
    -6.88549     0.08394    -0.07646     1.14632    -0.30272     1.01126    -0.49483
    -6.86649     0.08290    -0.07879     0.93018    -0.30332     0.87086    -0.49845
    -6.84649     0.08212    -0.07828     0.82037    -0.30205     0.80002    -0.49294
    -6.82749     0.08283    -0.07628     0.83810    -0.27358     0.81914    -0.45870
    -6.80749     0.08379    -0.07573     0.86028    -0.27087     0.84197    -0.45400
    -6.78849     0.08500    -0.07487     0.89209    -0.26768     0.87260    -0.44817
    -6.76849     0.08610    -0.07412     0.88596    -0.26467     0.87683    -0.44298
    -6.74949     0.08732    -0.07327     0.85505    -0.26149     0.86422    -0.43761
    -6.72949     0.08908    -0.07366     0.84927    -0.26312     0.86984    -0.43963
    -6.71049     0.09185    -0.07336     0.83743    -0.26162     0.87789    -0.43674
    -6.69049     0.09044    -0.07274     0.71803    -0.25972     0.79367    -0.43288
    -6.67149     0.08858    -0.07272     0.69190    -0.25911     0.76914    -0.43076
    -6.65149     0.08915    -0.07312     0.71597    -0.25960     0.79327    -0.43054
    -6.63249     0.08859    -0.07356     0.70429    -0.26188     0.78811    -0.43244
    -6.61349     0.08786    -0.07408     0.69078    -0.26444     0.78178    -0.43483
    -6.59349     0.08703    -0.07472     0.68214    -0.26727     0.77768    -0.43782
    -6.57449     0.08570    -0.07548     0.67144    -0.27038     0.76996    -0.44138
    -6.55449     0.08441    -0.07512     0.66090    -0.27264     0.76204    -0.44326
    -6.53549     0.08305    -0.07598     0.64259    -0.27991     0.74819    -0.45227
    -6.51549     0.08329    -0.07690     0.63533    -0.28788     0.74976    -0.46221
    -6.49649     0.08431    -0.07787     0.64390    -0.29722     0.76869    -0.47378
    -6.47649     0.08536    -0.08836     0.65063    -0.45875     0.78538    -0.64292
    -6.45749     0.08479    -0.09071     0.63949    -0.51287     0.78137    -0.69741
    -6.43749     0.08411    -0.08973     0.62745    -1.45048     0.77638    -1.45528
    -6.41849     0.08322    -0.08723     0.61540    -1.16279     0.77084    -1.22572
    -6.39849     0.10104    -0.08720     0.67257    -1.32619     0.88225    -1.36941
    -6.37949     0.08305    -0.08625     0.60935    -0.97989     0.79682    -1.09254
    -6.35949     0.08384    -0.08717     0.60298    -1.01468     0.80758    -1.13238
    -6.34049     0.08378    -0.08692     0.58651    -1.03019     0.80391    -1.15362
    -6.32149     0.08555    -0.09623     0.59393    -1.01657     0.82993    -1.16218
    -6.30149     0.10895    -0.08239     0.71187    -0.98322     1.13582    -1.13017
    -6.28249     0.12396    -0.08321     0.79816    -0.80952     1.31707    -0.99243
    -6.26249     0.09671    -0.08307     0.62183    -0.76366     0.95981    -0.96145
    -6.24349     0.09631    -0.08346     0.60898    -0.76101     0.95642    -0.97012
    -6.22349     0.09591    -0.09308     0.59838    -0.80394     0.95153    -1.10002
    -6.20449     0.09002    -0.10639     0.56541    -0.89467     0.90423    -1.29497
    -6.18449     0.08690    -0.11947     0.55104    -1.00291     0.88800    -1.49540
    -6.16549     0.08423    -0.13878     0.53768    -1.12447     0.86573    -1.76718
    -6.14549     0.08245    -0.12834     0.53025    -0.98327     0.85352    -1.59147
    -6.12649     0.08090    -0.10298     0.52384    -0.78870     0.84265    -1.22919
    -6.10649     0.07930    -0.10089     0.51589    -0.76348     0.82880    -1.19666
    -6.08749     0.07792    -0.10060     0.50662    -0.74868     0.81590    -1.18770
    -6.06749     0.07654    -0.11834     0.49698    -0.84250     0.80299    -1.38282
    -6.04849     0.07529    -0.09899     0.48927    -0.67576     0.79210    -1.12319
    -6.02949     0.07426    -0.09626     0.48433    -0.62917     0.78473    -1.06676
    -6.00949     0.07372    -0.09329     0.48180    -0.59704     0.78123    -1.02325
    -5.99049     0.07292    -0.09080     0.47894    -0.57867     0.77628    -0.99905
    -5.97049     0.07302    -0.08812     0.48214    -0.55742     0.78092    -0.97430
    -5.95149     0.07130    -0.08539     0.47382    -0.54189     0.76648    -0.95077
    -5.93149     0.07025    -0.08261     0.46817    -0.52702     0.75744    -0.92638
    -5.91249     0.06933    -0.08017     0.46299    -0.51429     0.75006    -0.90416
    -5.89249     0.06761    -0.07816     0.45892    -0.50341     0.74251    -0.88623
    -5.87349     0.06789    -0.07648     0.45790    -0.49428     0.74421    -0.87108
    -5.85349     0.06912    -0.07506     0.46187    -0.48657     0.75330    -0.85827
    -5.83449     0.06854    -0.07406     0.45614    -0.48033     0.74328    -0.84925
    -5.81449     0.06818    -0.07325     0.45146    -0.47504     0.73613    -0.84131
    -5.79549     0.06784    -0.07253     0.45072    -0.47013     0.73420    -0.83411
    -5.77649     0.06404    -0.07274     0.42945    -0.47139     0.69569    -0.84027
    -5.75649     0.06000    -0.07068     0.40772    -0.45784     0.65584    -0.81615
    -5.73749     0.05927    -0.06849     0.40323    -0.44353     0.64967    -0.79204
    -5.71749     0.05992    -0.06854     0.40613    -0.43366     0.65929    -0.78496
    -5.69849     0.06064    -0.06904     0.40953    -0.43054     0.66996    -0.78742
    -5.67849     0.06108    -0.06914     0.41128    -0.42612     0.67694    -0.78512
    -5.65949     0.06144    -0.06968     0.41303    -0.42417     0.68281    -0.78668
    -5.63949     0.06185    -0.06930     0.41490    -0.41730     0.68827    -0.77679
    -5.62049     0.06226    -0.06960     0.41696    -0.41381     0.69428    -0.77475
    -5.60049     0.06302    -0.06544     0.42205    -0.39286     0.70564    -0.73975
    -5.58149     0.06341    -0.06584     0.42500    -0.39257     0.71233    -0.74694
    -5.56149     0.06345    -0.06582     0.42474    -0.39080     0.71309    -0.74828
    -5.54249     0.06422    -0.06600     0.42733    -0.38947     0.72147    -0.75082
    -5.52249     0.06599    -0.06638     0.43422    -0.38881     0.74073    -0.75523
    -5.50349     0.06739    -0.06710     0.43801    -0.39248     0.75232    -0.76658
    -5.48449     0.08046    -0.06779     0.48202    -0.39395     0.86269    -0.77494
    -5.46449     0.08586    -0.06970     0.48915    -0.40252     0.88646    -0.80037
    -5.44549     0.08357    -0.07078     0.47023    -0.40645     0.84299    -0.81699
    -5.42549     0.07972    -0.07134     0.45061    -0.40648     0.79486    -0.82414
    -5.40649     0.06905    -0.07186     0.42290    -0.40572     0.71927    -0.83005
    -5.38649     0.06054    -0.07983     0.40502    -0.43002     0.67037    -0.90674
    -5.36749     0.05930    -0.08591     0.39756    -0.43957     0.65563    -0.94201
    -5.34749     0.05862    -0.08572     0.39831    -0.43101     0.65430    -0.92338
    -5.32849     0.06368    -0.08116     0.44000    -0.41105     0.72015    -0.87094
    -5.30849     0.05850    -0.07484     0.40122    -0.39006     0.65365    -0.81452
    -5.28949     0.05404    -0.06912     0.37026    -0.37549     0.60114    -0.77505
    -5.26949     0.05159    -0.06424     0.35544    -0.36330     0.57432    -0.74297
    -5.25049     0.04882    -0.06109     0.34000    -0.35517     0.53873    -0.72368
    -5.23049     0.04818    -0.06005     0.33743    -0.34976     0.53425    -0.71359
    -5.21149     0.04757    -0.05897     0.33514    -0.34377     0.53022    -0.70249
    -5.19249     0.04672    -0.05789     0.33141    -0.33781     0.52387    -0.69115
    -5.17249     0.04617    -0.07206     0.32945    -0.42995     0.52033    -0.95337
    -5.15349     0.04567    -0.05474     0.32779    -0.31488     0.51729    -0.64093
    -5.13349     0.04543    -0.05339     0.32803    -0.30500     0.51692    -0.62018
    -5.11449     0.04527    -0.05226     0.32894    -0.29639     0.51711    -0.60207
    -5.09449     0.04481    -0.05065     0.32717    -0.28479     0.51415    -0.57560
    -5.07549     0.05554    -0.05014     0.41820    -0.28081     0.69463    -0.56809
    -5.05549     0.05041    -0.04968     0.37603    -0.27700     0.60925    -0.56108
    -5.03649     0.04681    -0.04925     0.34558    -0.27366     0.54807    -0.55434
    -5.01649     0.04730    -0.04855     0.35002    -0.26857     0.55106    -0.54283
    -4.99749     0.04628    -0.04829     0.34355    -0.26617     0.53655    -0.53797
    -4.97749     0.04548    -0.04804     0.33914    -0.26384     0.52748    -0.53344
    -4.95849     0.04827    -0.04783     0.36201    -0.26179     0.55656    -0.52925
    -4.93849     0.04749    -0.04772     0.35600    -0.26040     0.54305    -0.52636
    -4.91949     0.04573    -0.04772     0.34479    -0.25971     0.52437    -0.52504
    -4.90049     0.05787    -0.04759     0.42988    -0.25768     0.62913    -0.52034
    -4.88049     0.04175    -0.04756     0.31842    -0.25644     0.48149    -0.51796
    -4.86149     0.04086    -0.05923     0.31275    -0.32212     0.47281    -0.64193
    -4.84149     0.04005    -0.05884     0.30748    -0.31641     0.46499    -0.63202
    -4.82249     0.03918    -0.05441     0.30143    -0.29158     0.45470    -0.58378
    -4.80249     0.03824    -0.05292     0.29511    -0.28117     0.44323    -0.56476
    -4.78349     0.03830    -0.05119     0.29547    -0.26460     0.44141    -0.53707
    -4.76349     0.03845    -0.05050     0.29684    -0.25913     0.44079    -0.52786
    -4.74449     0.03669    -0.05021     0.28087    -0.25635     0.42053    -0.52448
    -4.72449     0.03680    -0.04987     0.28008    -0.25335     0.42017    -0.52027
    -4.70549     0.03696    -0.04954     0.27953    -0.25026     0.42025    -0.51623
    -4.68549     0.03717    -0.05076     0.27919    -0.25249     0.42060    -0.52542
    -4.66649     0.03738    -0.05228     0.27870    -0.26331     0.42076    -0.53792
    -4.64749     0.03764    -0.05028     0.27827    -0.24888     0.42115    -0.51657
    -4.62749     0.03788    -0.08119     0.27743    -0.35461     0.42092    -0.77302
    -4.60849     0.03821    -0.05104     0.27724    -0.24862     0.42152    -0.52046
    -4.58849     0.03861    -0.04705     0.27754    -0.23465     0.42272    -0.48790
    -4.56949     0.03919    -0.04647     0.27944    -0.23160     0.42579    -0.48229
    -4.54949     0.03979    -0.04553     0.28131    -0.22699     0.42889    -0.47354
    -4.53049     0.04095    -0.04487     0.28490    -0.22371     0.43520    -0.46745
    -4.51049     0.04165    -0.04429     0.28107    -0.22088     0.43294    -0.46217
    -4.49149     0.04302    -0.04440     0.28473    -0.22082     0.44057    -0.46318
    -4.47149     0.04459    -0.04243     0.28937    -0.21309     0.44977    -0.44608
    -4.45249     0.04740    -0.04271     0.31824    -0.21176     0.52708    -0.44583
    -4.43249     0.04909    -0.04305     0.31281    -0.21192     0.50685    -0.44730
    -4.41349     0.05155    -0.04343     0.32131    -0.21225     0.52480    -0.44921
    -4.39349     0.05459    -0.04556     0.33229    -0.22842     0.54669    -0.50193
    -4.37449     0.05937    -0.04498     0.34795    -0.21720     0.58105    -0.46886
    -4.35549     0.06274    -0.04545     0.34723    -0.21737     0.58174    -0.47114
    -4.33549     0.06320    -0.04592     0.34058    -0.21722     0.56699    -0.47297
    -4.31649     0.06368    -0.04641     0.33747    -0.21709     0.56255    -0.47469
    -4.29649     0.06387    -0.04692     0.33349    -0.21699     0.55613    -0.47641
    -4.27749     0.06377    -0.04746     0.32927    -0.21694     0.54827    -0.47814
    -4.25749     0.06341    -0.04915     0.32504    -0.21912     0.53925    -0.48710
    -4.23849     0.05779    -0.05214     0.30968    -0.22517     0.49453    -0.50465
    -4.21849     0.05642    -0.05271     0.30466    -0.22608     0.48031    -0.50152
    -4.19949     0.05062    -0.05205     0.28974    -0.21947     0.43840    -0.48983
    -4.17949     0.04778    -0.05378     0.27548    -0.22371     0.41060    -0.50151
    -4.16049     0.04561    -0.05580     0.26709    -0.22909     0.39041    -0.51560
    -4.14049     0.07386    -0.05811     0.35274    -0.23558     0.66269    -0.53231
    -4.12149     0.05662    -0.06230     0.29666    -0.24632     0.49585    -0.56384
    -4.10149     0.05789    -0.06447     0.30219    -0.25098     0.51057    -0.57836
    -4.08249     0.05487    -0.06488     0.29851    -0.24980     0.48607    -0.57769
    -4.06349     0.05424    -0.06461     0.29696    -0.24664     0.48305    -0.57143
    -4.04349     0.05462    -0.06397     0.29665    -0.24256     0.49143    -0.56238
    -4.02449     0.04770    -0.05810     0.26842    -0.22668     0.42978    -0.51434
    -4.00449     0.04405    -0.05817     0.24679    -0.22498     0.40113    -0.51249
    -3.98549     0.04182    -0.05489     0.23411    -0.21529     0.38606    -0.48427
    -3.96549     0.04124    -0.04666     0.23053    -0.19426     0.38358    -0.41848
    -3.94649     0.04319    -0.07626     0.24229    -0.27952     0.40876    -0.70625
    -3.92649     0.04051    -0.06307     0.23667    -0.23954     0.38686    -0.57633
    -3.90749     0.04100    -0.05710     0.24271    -0.22449     0.39580    -0.52654
    -3.88749     0.04165    -0.05817     0.25047    -0.23123     0.40702    -0.54362
    -3.86849     0.04304    -0.05503     0.26242    -0.22361     0.42515    -0.51790
    -3.84849     0.04692    -0.05329     0.29328    -0.21549     0.47853    -0.50219
    -3.82949     0.04777    -0.05810     0.30283    -0.23213     0.48501    -0.55543
    -3.81049     0.04714    -0.05180     0.29897    -0.21320     0.47165    -0.49269
    -3.79049     0.04673    -0.05307     0.29540    -0.21779     0.46775    -0.50544
    -3.77149     0.04760    -0.05353     0.30148    -0.21819     0.47616    -0.50983
    -3.75149     0.04826    -0.05256     0.30645    -0.21250     0.48323    -0.50100
    -3.73249     0.05156    -0.04948     0.32470    -0.20128     0.51743    -0.47745
    -3.71249     0.04909    -0.04825     0.31452    -0.19983     0.49251    -0.47752
    -3.69349     0.04941    -0.04128     0.31857    -0.17182     0.49555    -0.41291
    -3.67349     0.04995    -0.03997     0.32308    -0.16760     0.50105    -0.40473
    -3.65449     0.05034    -0.03946     0.32676    -0.16556     0.50536    -0.40252
    -3.63449     0.05055    -0.03967     0.32964    -0.16783     0.50849    -0.40958
    -3.61549     0.05076    -0.04189     0.33276    -0.17867     0.51235    -0.44170
    -3.59549     0.05101    -0.04483     0.33724    -0.19343     0.51821    -0.48293
    -3.57649     0.05185    -0.04506     0.34619    -0.19679     0.52929    -0.48828
    -3.55649     0.05304    -0.04475     0.36082    -0.19626     0.54614    -0.48419
    -3.53749     0.05448    -0.04562     0.37949    -0.20035     0.56692    -0.49599
    -3.51849     0.05408    -0.04645     0.37749    -0.20360     0.56321    -0.50581
    -3.49849     0.05039    -0.04740     0.35701    -0.20745     0.52574    -0.51697
    -3.47949     0.05050    -0.04837     0.36411    -0.21260     0.52982    -0.53033
    -3.45949     0.04925    -0.05047     0.35726    -0.22674     0.52041    -0.56333
    -3.44049     0.04868    -0.04813     0.35462    -0.21536     0.51720    -0.53861
    -3.42049     0.04829    -0.04679     0.35412    -0.20715     0.51651    -0.52378
    -3.40149     0.04790    -0.04621     0.35507    -0.20615     0.51723    -0.52294
    -3.38149     0.04763    -0.04640     0.35501    -0.20855     0.51752    -0.52963
    -3.36249     0.04724    -0.04640     0.35432    -0.21016     0.51685    -0.53436
    -3.34249     0.04714    -0.04642     0.35407    -0.21182     0.51810    -0.53971
    -3.32349     0.04696    -0.04668     0.34917    -0.21404     0.51537    -0.54642
    -3.30349     0.04693    -0.04697     0.35012    -0.21647     0.51800    -0.55383
    -3.28449     0.04693    -0.04727     0.35140    -0.21888     0.52088    -0.56137
    -3.26449     0.04697    -0.04762     0.35309    -0.22196     0.52439    -0.57056
    -3.24549     0.04706    -0.04823     0.35478    -0.22692     0.52793    -0.58417
    -3.22649     0.04744    -0.04908     0.35730    -0.23372     0.53248    -0.60204
    -3.20649     0.04771    -0.05048     0.35926    -0.24283     0.53638    -0.62644
    -3.18749     0.04829    -0.04943     0.36387    -0.23999     0.54376    -0.62135
    -3.16749     0.04951    -0.04850     0.37318    -0.23515     0.55870    -0.61330
    -3.14849     0.04844    -0.04715     0.38407    -0.23106     0.55757    -0.60553
    -3.12849     0.04799    -0.04571     0.36827    -0.22568     0.55120    -0.59553
    -3.10949     0.04809    -0.04500     0.37227    -0.22361     0.56788    -0.59385
    -3.08949     0.04783    -0.04436     0.36480    -0.22129     0.56812    -0.59257
    -3.07049     0.04756    -0.04402     0.35749    -0.22038     0.56852    -0.59425
    -3.05049     0.04736    -0.04376     0.35074    -0.22032     0.57022    -0.59829
    -3.03149     0.04717    -0.04356     0.34423    -0.22116     0.57265    -0.60501
    -3.01149     0.04698    -0.04337     0.33791    -0.22164     0.57555    -0.61090
    -2.99249     0.04687    -0.04334     0.34416    -0.22198     0.58975    -0.61681
    -2.97249     0.04680    -0.04353     0.32250    -0.22240     0.58439    -0.62341
    -2.95349     0.04722    -0.04355     0.31973    -0.21913     0.59963    -0.62192
    -2.93449     0.04732    -0.04372     0.31593    -0.21945     0.60826    -0.62763
    -2.91449     0.04740    -0.04391     0.31206    -0.21985     0.61680    -0.63338
    -2.89549     0.05243    -0.04408     0.30533    -0.22022     0.71093    -0.63915
    -2.87549     0.04951    -0.04428     0.29949    -0.22061     0.66700    -0.64502
    -2.85649     0.04977    -0.04443     0.33271    -0.22086     0.65941    -0.65045
    -2.83649     0.05481    -0.04595     0.63893    -0.22037     0.75816    -0.65563
    -2.81749     0.04930    -0.04728     0.32513    -0.23128     0.71293    -0.68670
    -2.79749     0.05479    -0.04593     0.70244    -0.22155     0.88527    -0.67625
    -2.77849     0.05892    -0.04577     0.48782    -0.22103     0.97860    -0.68480
    -2.75849     0.06501    -0.05778     0.47569    -0.25307     1.15847    -0.94591
    -2.73949     0.06778    -0.05876     0.45504    -0.27479     1.25189    -1.01171
    -2.71949     0.06135    -0.06240     0.37419    -0.30042     1.16077    -1.13048
    -2.70049     0.05570    -0.05967     0.32071    -0.28966     1.03484    -1.10506
    -2.68149     0.04965    -0.05286     0.26435    -0.24666     0.89675    -0.96036
    -2.66149     0.04858    -0.04849     0.24440    -0.21405     0.82476    -0.89333
    -2.64249     0.04694    -0.04884     0.23294    -0.18719     0.78453    -0.82630
    -2.62249     0.04147    -0.04306     0.20369    -0.18322     0.67543    -0.83185
    -2.60349     0.03870    -0.04329     0.18713    -0.18080     0.64353    -0.84774
    -2.58349     0.04142    -0.04329     0.19774    -0.17813     0.92642    -0.88384
    -2.56449     0.04095    -0.04429     0.19715    -0.18106     0.92754    -0.98825
    -2.54449     0.04255    -0.04494     0.20975    -0.17801     1.00240    -1.69636
    -2.52549     0.04687    -0.04321     0.24121    -0.17600     1.14568    -0.90052
    -2.50549     0.04729    -0.04496     0.24363    -0.18394     1.17939    -0.95932
    -2.48649     0.05063    -0.04944     0.24922    -0.21423     1.20992    -1.14688
    -2.46649     0.04594    -0.05038     0.24432    -0.22636     1.23840    -1.19150
    -2.44749     0.04588    -0.05062     0.24103    -0.23395     1.24969    -1.21448
    -2.42749     0.04370    -0.05197     0.22499    -0.24363     1.20895    -1.32325
    -2.40849     0.04220    -0.05103     0.24743    -0.24122     1.21471    -1.34624
    -2.38949     0.04005    -0.04929     0.21980    -0.23286     1.15684    -1.31452
    -2.36949     0.03588    -0.05007     0.18250    -0.23945     1.00299    -1.32931
    -2.35049     0.03423    -0.04604     0.17271    -0.20428     0.94096    -1.23701
    -2.33049     0.03344    -0.04478     0.16695    -0.19644     0.90860    -1.23401
    -2.31149     0.03306    -0.04527     0.16541    -0.19636     0.87900    -1.27593
    -2.29149     0.03278    -0.04804     0.16454    -0.20813     0.85086    -1.39597
    -2.27249     0.03263    -0.05846     0.16426    -0.25021     0.82499    -1.75487
    -2.25249     0.03458    -0.05665     0.17688    -0.22850     0.83720    -1.74857
    -2.23349     0.03434    -0.05342     0.17866    -0.21640     0.80905    -1.71846
    -2.21349     0.03612    -0.04710     0.20165    -0.17708     0.83313    -1.54445
    -2.19449     0.03588    -0.05077     0.19756    -0.17296     0.81247    -1.70070
    -2.17449     0.03747    -0.03515     0.21277    -0.11602     0.84201    -1.17862
    -2.15549     0.03842    -0.03271     0.22092    -0.10569     0.84069    -1.10239
    -2.13549     0.03840    -0.03036     0.22501    -0.09581     0.81144    -1.02860
    -2.11649     0.03833    -0.02778     0.23261    -0.08561     0.78627    -0.95293
    -2.09749     0.03937    -0.02608     0.24554    -0.07913     0.80026    -0.90417
    -2.07749     0.04049    -0.02467     0.26023    -0.07360     0.82286    -0.86542
    -2.05849     0.04152    -0.02341     0.27508    -0.06867     0.84107    -0.82918
    -2.03849     0.04252    -0.02259     0.29618    -0.06519     0.85494    -0.81027
    -2.01949     0.04341    -0.02224     0.31700    -0.06312     0.86256    -0.81228
    -1.99949     0.04350    -0.02110     0.32811    -0.05897     0.84940    -0.77748
    -1.98049     0.04389    -0.02005     0.33680    -0.05543     0.84290    -0.74784
    -1.96049     0.04485    -0.01981     0.35442    -0.05424     0.83889    -0.76430
    -1.94149     0.04646    -0.01930     0.37551    -0.05219     0.83928    -0.77211
    -1.92149     0.04838    -0.01821     0.41891    -0.04889     0.85104    -0.74658
    -1.90249     0.04924    -0.01785     0.43621    -0.04775     0.84448    -0.74451
    -1.88249     0.05012    -0.02331     0.44901    -0.05811     0.83758    -0.72730
    -1.86349     0.05104    -0.01869     0.46518    -0.04966     0.83625    -0.71718
    -1.84449     0.05204    -0.01844     0.48335    -0.04923     0.83952    -0.71464
    -1.82449     0.05323    -0.01822     0.50567    -0.04883     0.84472    -0.70852
    -1.80549     0.05660    -0.01804     0.53585    -0.04855     0.85616    -0.70001
    -1.78549     0.05986    -0.01816     0.56543    -0.04941     0.87049    -0.70834
    -1.76649     0.06243    -0.01798     0.58455    -0.04921     0.88186    -0.69206
    -1.74649     0.06336    -0.01785     0.56952    -0.04916     0.84722    -0.67759
    -1.72749     0.06620    -0.01779     0.58821    -0.04935     0.85741    -0.66556
    -1.70749     0.06867    -0.01781     0.61201    -0.04979     0.87172    -0.65596
    -1.68849     0.07250    -0.01798     0.64325    -0.05060     0.87617    -0.65000
    -1.66849     0.07554    -0.01835     0.66879    -0.05247     0.85591    -0.64770
    -1.64949     0.08549    -0.01924     0.69361    -0.05653     0.87020    -0.64854
    -1.62949     0.08273    -0.02059     0.71522    -0.06270     0.86953    -0.65435
    -1.61049     0.08463    -0.02568     0.73824    -0.10243     0.85903    -0.66881
    -1.59049     0.08716    -0.02741     0.76263    -0.11851     0.85100    -0.67987
    -1.57149     0.09178    -0.02852     0.84491    -0.13264     0.87232    -0.68712
    -1.55249     0.19737    -0.05452     0.85750    -0.27843     0.86264    -0.69750
    -1.53249     0.18343    -0.04688     0.86608    -0.29460     0.85566    -0.73000
    -1.51349     0.07745    -0.05373     0.82126    -0.51027     0.83081    -0.78084
    -1.49349     0.08154    -0.05583     0.85253    -0.28054     0.83820    -0.71876
    -1.47449     0.08892    -0.06057     0.89835    -0.25352     0.86010    -0.73059
    -1.45449     0.10110    -0.06299     0.95775    -0.24677     0.88984    -0.74296
    -1.43549     0.12522    -0.07016     1.04240    -0.27101     0.99459    -0.74684
    -1.41549     0.33909    -0.07339     1.75910    -0.27578     1.47441    -0.72174
    -1.39649     0.30620    -0.07847     1.62389    -0.28954     1.10740    -0.70512
    -1.37649     0.23301    -0.08331     1.48428    -0.30152     0.95624    -0.69498
    -1.35749     0.20189    -0.10129     1.64309    -0.31370     0.81992    -0.70697
    -1.33749     0.15801    -0.05452     1.29594    -0.31474     0.71087    -0.65565
    -1.31849     0.17273    -0.03301     1.35670    -0.32185     0.81492    -0.60887
    -1.29849     0.20913    -0.03403     1.54102    -0.33277     0.94635    -0.61230
    -1.27949     0.22919    -0.03501     1.63090    -0.34158     1.10197    -0.64932
    -1.26049     0.23297    -0.03591     1.72009    -0.35258     1.47536    -0.69505
    -1.24049     0.22795    -0.03768     1.85694    -0.37105     1.49426    -0.84643
    -1.22149     0.17748    -0.04132     1.69227    -0.42207     1.47256    -1.09619
    -1.20149     0.11758    -0.03897     1.51946    -0.42499     0.91113    -0.82174
    -1.18249     0.10391    -0.03964     1.37921    -0.45078     0.65158    -0.76906
    -1.16249     0.09535    -0.04034     1.53503    -0.46895     0.67019    -0.68503
    -1.14349     0.07951    -0.08671     1.32973    -0.49313     0.59770    -0.68614
