   #Energy      xx              yy   
  0.28485200E+02  0.90047133E+00  0.72535806E+00
  0.28568500E+02  0.10256521E+01  0.75089596E+00
  0.28651700E+02  0.11609374E+01  0.76247676E+00
  0.28735000E+02  0.12914999E+01  0.75605736E+00
  0.28818300E+02  0.13936666E+01  0.73226548E+00
  0.28901600E+02  0.14584987E+01  0.69726818E+00
  0.28984900E+02  0.14951717E+01  0.66047307E+00
  0.29068200E+02  0.15201181E+01  0.62663176E+00
  0.29151500E+02  0.15419970E+01  0.60055047E+00
  0.29234800E+02  0.15551896E+01  0.58549253E+00
  0.29318100E+02  0.15516105E+01  0.58155354E+00
  0.29401400E+02  0.15262964E+01  0.58400919E+00
  0.29484600E+02  0.14830858E+01  0.58566181E+00
  0.29567900E+02  0.14283019E+01  0.58085352E+00
  0.29651200E+02  0.13683247E+01  0.57033785E+00
  0.29734500E+02  0.13071756E+01  0.55487940E+00
  0.29817800E+02  0.12464770E+01  0.53280784E+00
  0.29901100E+02  0.11886867E+01  0.50651943E+00
  0.29984400E+02  0.11362897E+01  0.47598005E+00
  0.30067700E+02  0.10860478E+01  0.44197707E+00
  0.30151000E+02  0.10363337E+01  0.40118800E+00
  0.30234300E+02  0.98632832E+00  0.35355822E+00
  0.30317500E+02  0.93934191E+00  0.30565887E+00
  0.30400800E+02  0.90039184E+00  0.27742701E+00
  0.30484100E+02  0.87204183E+00  0.29068061E+00
  0.30567400E+02  0.85103994E+00  0.34826659E+00
  0.30650700E+02  0.83074804E+00  0.42458595E+00
  0.30734000E+02  0.80529491E+00  0.47864244E+00
  0.30817300E+02  0.77042956E+00  0.48078173E+00
  0.30900600E+02  0.73283111E+00  0.42720339E+00
  0.30983900E+02  0.70771698E+00  0.32846195E+00
  0.31067200E+02  0.70961967E+00  0.20796270E+00
  0.31150400E+02  0.74130860E+00  0.10553647E+00
  0.31233700E+02  0.78937329E+00  0.90457912E-01
  0.31317000E+02  0.83083855E+00  0.22931486E+00
  0.31400300E+02  0.85106499E+00  0.52762598E+00
  0.31483600E+02  0.85676355E+00  0.89891356E+00
  0.31566900E+02  0.87369256E+00  0.12160972E+01
  0.31650200E+02  0.91491213E+00  0.13957166E+01
  0.31733500E+02  0.96240575E+00  0.14340713E+01
  0.31816800E+02  0.98231822E+00  0.13735069E+01
  0.31900100E+02  0.95612776E+00  0.12655401E+01
  0.31983300E+02  0.89133447E+00  0.11499962E+01
  0.32066600E+02  0.81217554E+00  0.10461031E+01
  0.32149900E+02  0.73786374E+00  0.96361491E+00
  0.32233200E+02  0.68076963E+00  0.90534435E+00
  0.32316500E+02  0.64367865E+00  0.87324854E+00
  0.32399800E+02  0.62674784E+00  0.85956518E+00
  0.32483100E+02  0.63279677E+00  0.85201249E+00
  0.32566400E+02  0.65666425E+00  0.83907098E+00
  0.32649700E+02  0.68867410E+00  0.81623939E+00
  0.32733000E+02  0.71457834E+00  0.79328033E+00
  0.32816200E+02  0.72894724E+00  0.78274408E+00
  0.32899500E+02  0.73619092E+00  0.79371988E+00
  0.32982800E+02  0.74526425E+00  0.82096219E+00
  0.33066100E+02  0.76792562E+00  0.85284916E+00
  0.33149400E+02  0.81152320E+00  0.87582917E+00
  0.33232700E+02  0.87076606E+00  0.88529396E+00
  0.33316000E+02  0.92483407E+00  0.88296166E+00
  0.33399300E+02  0.95634789E+00  0.87604387E+00
  0.33482600E+02  0.96147755E+00  0.87639914E+00
  0.33565900E+02  0.95103020E+00  0.89508725E+00
  0.33649100E+02  0.93500011E+00  0.92764515E+00
  0.33732400E+02  0.91611688E+00  0.96127757E+00
  0.33815700E+02  0.89712895E+00  0.98028199E+00
  0.33899000E+02  0.87618392E+00  0.98084437E+00
  0.33982300E+02  0.85141121E+00  0.96747053E+00
  0.34065600E+02  0.81906048E+00  0.94564256E+00
  0.34148900E+02  0.78187620E+00  0.91996412E+00
  0.34232200E+02  0.74543605E+00  0.89227853E+00
  0.34315500E+02  0.71724747E+00  0.86726001E+00
  0.34398800E+02  0.70207119E+00  0.84492905E+00
  0.34482000E+02  0.69905864E+00  0.82624586E+00
  0.34565300E+02  0.69885859E+00  0.81029820E+00
  0.34648600E+02  0.69012932E+00  0.79426406E+00
  0.34731900E+02  0.66806460E+00  0.77434760E+00
  0.34815200E+02  0.63542254E+00  0.74957030E+00
  0.34898500E+02  0.60261661E+00  0.72085151E+00
  0.34981800E+02  0.58016043E+00  0.70058911E+00
  0.35065100E+02  0.57675163E+00  0.69746709E+00
  0.35148400E+02  0.58772510E+00  0.71160833E+00
  0.35231700E+02  0.60548237E+00  0.73158442E+00
  0.35314900E+02  0.62331526E+00  0.74392579E+00
  0.35398200E+02  0.63929292E+00  0.74664771E+00
  0.35481500E+02  0.65533887E+00  0.74743530E+00
  0.35564800E+02  0.67242480E+00  0.75404862E+00
  0.35648100E+02  0.68666160E+00  0.76847660E+00
  0.35731400E+02  0.69509999E+00  0.78589255E+00
  0.35814700E+02  0.69574193E+00  0.79946717E+00
  0.35898000E+02  0.68755197E+00  0.80132661E+00
  0.35981300E+02  0.67833340E+00  0.78942278E+00
  0.36064500E+02  0.67497509E+00  0.77055550E+00
  0.36147800E+02  0.68739816E+00  0.75258247E+00
  0.36231100E+02  0.71472007E+00  0.74144782E+00
  0.36314400E+02  0.75009786E+00  0.73719935E+00
  0.36397700E+02  0.78165254E+00  0.73491250E+00
  0.36481000E+02  0.80437308E+00  0.73061396E+00
  0.36564300E+02  0.82319312E+00  0.72528909E+00
  0.36647600E+02  0.84909962E+00  0.72393753E+00
  0.36730900E+02  0.89016896E+00  0.72759019E+00
  0.36814200E+02  0.94650355E+00  0.73426949E+00
  0.36897400E+02  0.10081218E+01  0.74197767E+00
  0.36980700E+02  0.10629385E+01  0.74971516E+00
  0.37064000E+02  0.10997637E+01  0.75849263E+00
  0.37147300E+02  0.11144147E+01  0.76831691E+00
  0.37230600E+02  0.11108104E+01  0.77309148E+00
  0.37313900E+02  0.11010617E+01  0.77074319E+00
  0.37397200E+02  0.10902366E+01  0.76428959E+00
  0.37480500E+02  0.10803764E+01  0.75984767E+00
  0.37563800E+02  0.10694353E+01  0.76256276E+00
  0.37647100E+02  0.10532919E+01  0.77145402E+00
  0.37730300E+02  0.10319095E+01  0.78037509E+00
  0.37813600E+02  0.10052594E+01  0.78933006E+00
  0.37896900E+02  0.97123379E+00  0.79624604E+00
  0.37980200E+02  0.92874725E+00  0.80110936E+00
  0.38063500E+02  0.87878510E+00  0.80182641E+00
  0.38146800E+02  0.82963762E+00  0.79732761E+00
  0.38230100E+02  0.79802418E+00  0.78653430E+00
  0.38313400E+02  0.79766938E+00  0.77254594E+00
  0.38396700E+02  0.82877807E+00  0.76058747E+00
  0.38480000E+02  0.86947646E+00  0.75277527E+00
  0.38563200E+02  0.90085820E+00  0.75124199E+00
  0.38646500E+02  0.91441916E+00  0.75708838E+00
  0.38729800E+02  0.91321557E+00  0.77565123E+00
  0.38813100E+02  0.90457508E+00  0.81125432E+00
  0.38896400E+02  0.89057538E+00  0.85763047E+00
  0.38979700E+02  0.87544238E+00  0.90632782E+00
  0.39063000E+02  0.85916926E+00  0.94135067E+00
  0.39146300E+02  0.83854049E+00  0.95726243E+00
  0.39229600E+02  0.81352876E+00  0.95286834E+00
  0.39312900E+02  0.78195852E+00  0.93770576E+00
  0.39396100E+02  0.75132166E+00  0.92031522E+00
  0.39479400E+02  0.72917958E+00  0.90176646E+00
  0.39562700E+02  0.72531340E+00  0.88096933E+00
  0.39646000E+02  0.74200564E+00  0.85249407E+00
  0.39729300E+02  0.78264251E+00  0.81520739E+00
  0.39812600E+02  0.84193538E+00  0.77558130E+00
  0.39895900E+02  0.90909983E+00  0.73905238E+00
  0.39979200E+02  0.96561415E+00  0.71001041E+00
