   #Energy      xx              yy   
  0.30577900E+02  0.10031127E+01  0.10031127E+01
  0.30639400E+02  0.99132420E+00  0.99132420E+00
  0.30700900E+02  0.97775101E+00  0.97775101E+00
  0.30762500E+02  0.96164334E+00  0.96164334E+00
  0.30824000E+02  0.94719639E+00  0.94719639E+00
  0.30885500E+02  0.94063666E+00  0.94063666E+00
  0.30947000E+02  0.93304723E+00  0.93304723E+00
  0.31008600E+02  0.91768844E+00  0.91768844E+00
  0.31070100E+02  0.89375827E+00  0.89375827E+00
  0.31131600E+02  0.86772219E+00  0.86772219E+00
  0.31193100E+02  0.84383518E+00  0.84383518E+00
  0.31254700E+02  0.81859240E+00  0.81859240E+00
  0.31316200E+02  0.79500489E+00  0.79500489E+00
  0.31377700E+02  0.77561053E+00  0.77561053E+00
  0.31439200E+02  0.76195238E+00  0.76195238E+00
  0.31500800E+02  0.75229272E+00  0.75229272E+00
  0.31562300E+02  0.74792030E+00  0.74792030E+00
  0.31623800E+02  0.74810535E+00  0.74810535E+00
  0.31685300E+02  0.75746375E+00  0.75746375E+00
  0.31746900E+02  0.78524751E+00  0.78524751E+00
  0.31808400E+02  0.82951116E+00  0.82951116E+00
  0.31869900E+02  0.88727486E+00  0.88727486E+00
  0.31931400E+02  0.94448451E+00  0.94448451E+00
  0.31993000E+02  0.97977224E+00  0.97977224E+00
  0.32054500E+02  0.99713104E+00  0.99713104E+00
  0.32116000E+02  0.10148076E+01  0.10148076E+01
  0.32177500E+02  0.10296966E+01  0.10296966E+01
  0.32239100E+02  0.10368560E+01  0.10368560E+01
  0.32300600E+02  0.10297373E+01  0.10297373E+01
  0.32362100E+02  0.99940851E+00  0.99940851E+00
  0.32423600E+02  0.96086933E+00  0.96086933E+00
  0.32485200E+02  0.92662319E+00  0.92662319E+00
  0.32546700E+02  0.90768863E+00  0.90768863E+00
  0.32608200E+02  0.90074531E+00  0.90074531E+00
  0.32669700E+02  0.89666092E+00  0.89666092E+00
  0.32731300E+02  0.90335562E+00  0.90335562E+00
  0.32792800E+02  0.91903776E+00  0.91903776E+00
  0.32854300E+02  0.93424362E+00  0.93424362E+00
  0.32915800E+02  0.95055938E+00  0.95055938E+00
  0.32977400E+02  0.97197414E+00  0.97197414E+00
  0.33038900E+02  0.98601561E+00  0.98601561E+00
  0.33100400E+02  0.97693113E+00  0.97693113E+00
  0.33161900E+02  0.95099554E+00  0.95099554E+00
  0.33223500E+02  0.92656378E+00  0.92656378E+00
  0.33285000E+02  0.90926342E+00  0.90926342E+00
  0.33346500E+02  0.89672253E+00  0.89672253E+00
  0.33408000E+02  0.87955935E+00  0.87955935E+00
  0.33469600E+02  0.84913330E+00  0.84913330E+00
  0.33531100E+02  0.82101508E+00  0.82101508E+00
  0.33592600E+02  0.80468116E+00  0.80468116E+00
  0.33654100E+02  0.79342701E+00  0.79342701E+00
  0.33715700E+02  0.78429898E+00  0.78429898E+00
  0.33777200E+02  0.78409889E+00  0.78409889E+00
  0.33838700E+02  0.79478405E+00  0.79478405E+00
  0.33900200E+02  0.81450441E+00  0.81450441E+00
  0.33961800E+02  0.84303819E+00  0.84303819E+00
  0.34023300E+02  0.87303636E+00  0.87303636E+00
  0.34084800E+02  0.88969874E+00  0.88969874E+00
  0.34146300E+02  0.89075453E+00  0.89075453E+00
  0.34207900E+02  0.88630595E+00  0.88630595E+00
  0.34269400E+02  0.89506875E+00  0.89506875E+00
  0.34330900E+02  0.90910584E+00  0.90910584E+00
  0.34392400E+02  0.90796706E+00  0.90796706E+00
  0.34454000E+02  0.89240502E+00  0.89240502E+00
  0.34515500E+02  0.88316666E+00  0.88316666E+00
  0.34577000E+02  0.89086114E+00  0.89086114E+00
  0.34638500E+02  0.91223443E+00  0.91223443E+00
  0.34700100E+02  0.94931648E+00  0.94931648E+00
  0.34761600E+02  0.99071718E+00  0.99071718E+00
  0.34823100E+02  0.10207702E+01  0.10207702E+01
  0.34884600E+02  0.10531687E+01  0.10531687E+01
  0.34946200E+02  0.11115478E+01  0.11115478E+01
  0.35007700E+02  0.11892775E+01  0.11892775E+01
  0.35069200E+02  0.12469563E+01  0.12469563E+01
  0.35130700E+02  0.12776933E+01  0.12776933E+01
  0.35192300E+02  0.12955081E+01  0.12955081E+01
  0.35253800E+02  0.13122390E+01  0.13122390E+01
  0.35315300E+02  0.13179381E+01  0.13179381E+01
  0.35376800E+02  0.13296269E+01  0.13296269E+01
  0.35438400E+02  0.13864060E+01  0.13864060E+01
  0.35499900E+02  0.14942155E+01  0.14942155E+01
  0.35561400E+02  0.16109743E+01  0.16109743E+01
  0.35622900E+02  0.16914387E+01  0.16914387E+01
  0.35684400E+02  0.17144580E+01  0.17144580E+01
  0.35746000E+02  0.16716850E+01  0.16716850E+01
  0.35807500E+02  0.15875484E+01  0.15875484E+01
  0.35869000E+02  0.14984951E+01  0.14984951E+01
  0.35930500E+02  0.14302322E+01  0.14302322E+01
  0.35992100E+02  0.13773693E+01  0.13773693E+01
  0.36053600E+02  0.13347571E+01  0.13347571E+01
  0.36115100E+02  0.13143674E+01  0.13143674E+01
  0.36176600E+02  0.13113660E+01  0.13113660E+01
  0.36238200E+02  0.13150569E+01  0.13150569E+01
  0.36299700E+02  0.13213778E+01  0.13213778E+01
  0.36361200E+02  0.13490707E+01  0.13490707E+01
  0.36422700E+02  0.14014677E+01  0.14014677E+01
  0.36484300E+02  0.14543315E+01  0.14543315E+01
  0.36545800E+02  0.14903060E+01  0.14903060E+01
  0.36607300E+02  0.14951704E+01  0.14951704E+01
  0.36668800E+02  0.14551948E+01  0.14551948E+01
  0.36730400E+02  0.13890724E+01  0.13890724E+01
  0.36791900E+02  0.13360384E+01  0.13360384E+01
  0.36853400E+02  0.13029837E+01  0.13029837E+01
  0.36914900E+02  0.12781282E+01  0.12781282E+01
  0.36976500E+02  0.12734179E+01  0.12734179E+01
  0.37038000E+02  0.12722576E+01  0.12722576E+01
  0.37099500E+02  0.12558621E+01  0.12558621E+01
  0.37161000E+02  0.12394052E+01  0.12394052E+01
  0.37222600E+02  0.12330735E+01  0.12330735E+01
  0.37284100E+02  0.12420108E+01  0.12420108E+01
  0.37345600E+02  0.12768137E+01  0.12768137E+01
  0.37407100E+02  0.13210553E+01  0.13210553E+01
  0.37468700E+02  0.13563944E+01  0.13563944E+01
  0.37530200E+02  0.13945567E+01  0.13945567E+01
  0.37591700E+02  0.14491706E+01  0.14491706E+01
  0.37653200E+02  0.15257697E+01  0.15257697E+01
  0.37714800E+02  0.16144508E+01  0.16144508E+01
  0.37776300E+02  0.16930742E+01  0.16930742E+01
  0.37837800E+02  0.17570266E+01  0.17570266E+01
  0.37899300E+02  0.17958668E+01  0.17958668E+01
  0.37960900E+02  0.18339123E+01  0.18339123E+01
  0.38022400E+02  0.19005196E+01  0.19005196E+01
  0.38083900E+02  0.19881705E+01  0.19881705E+01
  0.38145400E+02  0.20739461E+01  0.20739461E+01
  0.38207000E+02  0.21390884E+01  0.21390884E+01
  0.38268500E+02  0.21871805E+01  0.21871805E+01
  0.38330000E+02  0.21953218E+01  0.21953218E+01
  0.38391500E+02  0.21460200E+01  0.21460200E+01
  0.38453100E+02  0.20931509E+01  0.20931509E+01
  0.38514600E+02  0.20642686E+01  0.20642686E+01
  0.38576100E+02  0.20144867E+01  0.20144867E+01
  0.38637600E+02  0.19095073E+01  0.19095073E+01
  0.38699200E+02  0.17531205E+01  0.17531205E+01
  0.38760700E+02  0.15893605E+01  0.15893605E+01
  0.38822200E+02  0.14531861E+01  0.14531861E+01
  0.38883700E+02  0.13603745E+01  0.13603745E+01
  0.38945300E+02  0.13070633E+01  0.13070633E+01
  0.39006800E+02  0.12724052E+01  0.12724052E+01
  0.39068300E+02  0.12489483E+01  0.12489483E+01
  0.39129800E+02  0.12329677E+01  0.12329677E+01
  0.39191400E+02  0.12276556E+01  0.12276556E+01
  0.39252900E+02  0.12469535E+01  0.12469535E+01
  0.39314400E+02  0.12726327E+01  0.12726327E+01
  0.39375900E+02  0.13097920E+01  0.13097920E+01
  0.39437500E+02  0.13829229E+01  0.13829229E+01
  0.39499000E+02  0.14867834E+01  0.14867834E+01
  0.39560500E+02  0.15995551E+01  0.15995551E+01
  0.39622000E+02  0.17184090E+01  0.17184090E+01
  0.39683600E+02  0.18465694E+01  0.18465694E+01
  0.39745100E+02  0.19671193E+01  0.19671193E+01
  0.39806600E+02  0.20483163E+01  0.20483163E+01
  0.39868100E+02  0.20553304E+01  0.20553304E+01
  0.39929700E+02  0.19897500E+01  0.19897500E+01
  0.39991200E+02  0.18988534E+01  0.18988534E+01
  0.40052700E+02  0.17954211E+01  0.17954211E+01
  0.40114200E+02  0.16832702E+01  0.16832702E+01
  0.40175800E+02  0.15807922E+01  0.15807922E+01
  0.40237300E+02  0.14961191E+01  0.14961191E+01
  0.40298800E+02  0.14364722E+01  0.14364722E+01
  0.40360300E+02  0.14123592E+01  0.14123592E+01
  0.40421900E+02  0.14206946E+01  0.14206946E+01
  0.40483400E+02  0.14629228E+01  0.14629228E+01
  0.40544900E+02  0.15290883E+01  0.15290883E+01
  0.40606400E+02  0.15977349E+01  0.15977349E+01
  0.40668000E+02  0.16656048E+01  0.16656048E+01
  0.40729500E+02  0.17287529E+01  0.17287529E+01
  0.40791000E+02  0.17458050E+01  0.17458050E+01
  0.40852500E+02  0.17211537E+01  0.17211537E+01
  0.40914100E+02  0.16967537E+01  0.16967537E+01
  0.40975600E+02  0.16778733E+01  0.16778733E+01
  0.41037100E+02  0.16516641E+01  0.16516641E+01
  0.41098600E+02  0.16111489E+01  0.16111489E+01
  0.41160200E+02  0.15572613E+01  0.15572613E+01
  0.41221700E+02  0.15081767E+01  0.15081767E+01
  0.41283200E+02  0.14805305E+01  0.14805305E+01
  0.41344700E+02  0.14720905E+01  0.14720905E+01
  0.41406300E+02  0.14662876E+01  0.14662876E+01
  0.41467800E+02  0.14414385E+01  0.14414385E+01
  0.41529300E+02  0.14051477E+01  0.14051477E+01
  0.41590800E+02  0.13751016E+01  0.13751016E+01
  0.41652400E+02  0.13590401E+01  0.13590401E+01
  0.41713900E+02  0.13563477E+01  0.13563477E+01
  0.41775400E+02  0.13680955E+01  0.13680955E+01
  0.41836900E+02  0.13933374E+01  0.13933374E+01
  0.41898500E+02  0.14058400E+01  0.14058400E+01
  0.41960000E+02  0.13960866E+01  0.13960866E+01
  0.42021500E+02  0.13869748E+01  0.13869748E+01
  0.42083000E+02  0.14001791E+01  0.14001791E+01
  0.42144600E+02  0.14239318E+01  0.14239318E+01
  0.42206100E+02  0.14334810E+01  0.14334810E+01
  0.42267600E+02  0.14209454E+01  0.14209454E+01
  0.42329100E+02  0.14063237E+01  0.14063237E+01
  0.42390700E+02  0.13930211E+01  0.13930211E+01
  0.42452200E+02  0.13789875E+01  0.13789875E+01
  0.42513700E+02  0.13792748E+01  0.13792748E+01
  0.42575200E+02  0.13888068E+01  0.13888068E+01
  0.42636800E+02  0.14038529E+01  0.14038529E+01
  0.42698300E+02  0.14117185E+01  0.14117185E+01
  0.42759800E+02  0.13989572E+01  0.13989572E+01
  0.42821300E+02  0.13909771E+01  0.13909771E+01
  0.42882900E+02  0.14116109E+01  0.14116109E+01
  0.42944400E+02  0.14495723E+01  0.14495723E+01
  0.43005900E+02  0.14924812E+01  0.14924812E+01
  0.43067400E+02  0.15542200E+01  0.15542200E+01
  0.43129000E+02  0.16296669E+01  0.16296669E+01
  0.43190500E+02  0.17021914E+01  0.17021914E+01
  0.43252000E+02  0.18051937E+01  0.18051937E+01
  0.43313500E+02  0.19611083E+01  0.19611083E+01
  0.43375100E+02  0.21059457E+01  0.21059457E+01
  0.43436600E+02  0.22012018E+01  0.22012018E+01
  0.43498100E+02  0.22610189E+01  0.22610189E+01
  0.43559600E+02  0.22789365E+01  0.22789365E+01
  0.43621200E+02  0.22382851E+01  0.22382851E+01
  0.43682700E+02  0.21658708E+01  0.21658708E+01
  0.43744200E+02  0.20520617E+01  0.20520617E+01
  0.43805700E+02  0.19143080E+01  0.19143080E+01
  0.43867300E+02  0.17973418E+01  0.17973418E+01
  0.43928800E+02  0.16987696E+01  0.16987696E+01
  0.43990300E+02  0.16151348E+01  0.16151348E+01
  0.44051800E+02  0.15748578E+01  0.15748578E+01
  0.44113400E+02  0.15738654E+01  0.15738654E+01
  0.44174900E+02  0.15639744E+01  0.15639744E+01
  0.44236400E+02  0.15476427E+01  0.15476427E+01
  0.44297900E+02  0.15255565E+01  0.15255565E+01
  0.44359500E+02  0.15041202E+01  0.15041202E+01
  0.44421000E+02  0.15012015E+01  0.15012015E+01
  0.44482500E+02  0.15218920E+01  0.15218920E+01
  0.44544000E+02  0.15501606E+01  0.15501606E+01
  0.44605600E+02  0.15523044E+01  0.15523044E+01
  0.44667100E+02  0.15102373E+01  0.15102373E+01
  0.44728600E+02  0.14597707E+01  0.14597707E+01
  0.44790100E+02  0.14124031E+01  0.14124031E+01
  0.44851700E+02  0.13649031E+01  0.13649031E+01
  0.44913200E+02  0.13136504E+01  0.13136504E+01
  0.44974700E+02  0.12716612E+01  0.12716612E+01
  0.45036200E+02  0.12505702E+01  0.12505702E+01
  0.45097800E+02  0.12486520E+01  0.12486520E+01
  0.45159300E+02  0.12550786E+01  0.12550786E+01
  0.45220800E+02  0.12549685E+01  0.12549685E+01
  0.45282300E+02  0.12628693E+01  0.12628693E+01
  0.45343900E+02  0.12842894E+01  0.12842894E+01
  0.45405400E+02  0.13075870E+01  0.13075870E+01
  0.45466900E+02  0.13393573E+01  0.13393573E+01
  0.45528400E+02  0.13704761E+01  0.13704761E+01
  0.45590000E+02  0.14031445E+01  0.14031445E+01
  0.45651500E+02  0.14436070E+01  0.14436070E+01
  0.45713000E+02  0.14746099E+01  0.14746099E+01
  0.45774500E+02  0.14776988E+01  0.14776988E+01
  0.45836100E+02  0.14612466E+01  0.14612466E+01
  0.45897600E+02  0.14454803E+01  0.14454803E+01
  0.45959100E+02  0.14418701E+01  0.14418701E+01
  0.46020600E+02  0.14512055E+01  0.14512055E+01
  0.46082200E+02  0.14679798E+01  0.14679798E+01
  0.46143700E+02  0.14755083E+01  0.14755083E+01
  0.46205200E+02  0.14640906E+01  0.14640906E+01
  0.46266700E+02  0.14295558E+01  0.14295558E+01
  0.46328300E+02  0.14005188E+01  0.14005188E+01
  0.46389800E+02  0.13900600E+01  0.13900600E+01
  0.46451300E+02  0.13803161E+01  0.13803161E+01
  0.46512800E+02  0.13653019E+01  0.13653019E+01
  0.46574400E+02  0.13472480E+01  0.13472480E+01
  0.46635900E+02  0.13272624E+01  0.13272624E+01
  0.46697400E+02  0.13057165E+01  0.13057165E+01
  0.46758900E+02  0.13006638E+01  0.13006638E+01
  0.46820500E+02  0.13238512E+01  0.13238512E+01
  0.46882000E+02  0.13531280E+01  0.13531280E+01
  0.46943500E+02  0.13703898E+01  0.13703898E+01
  0.47005000E+02  0.13895833E+01  0.13895833E+01
  0.47066600E+02  0.14163996E+01  0.14163996E+01
  0.47128100E+02  0.14425199E+01  0.14425199E+01
  0.47189600E+02  0.14531356E+01  0.14531356E+01
  0.47251100E+02  0.14360193E+01  0.14360193E+01
  0.47312700E+02  0.13979183E+01  0.13979183E+01
  0.47374200E+02  0.13623786E+01  0.13623786E+01
  0.47435700E+02  0.13381925E+01  0.13381925E+01
  0.47497200E+02  0.13231115E+01  0.13231115E+01
  0.47558800E+02  0.13056936E+01  0.13056936E+01
  0.47620300E+02  0.12744293E+01  0.12744293E+01
  0.47681800E+02  0.12311862E+01  0.12311862E+01
  0.47743300E+02  0.11889798E+01  0.11889798E+01
  0.47804900E+02  0.11620492E+01  0.11620492E+01
  0.47866400E+02  0.11442866E+01  0.11442866E+01
  0.47927900E+02  0.11187615E+01  0.11187615E+01
  0.47989400E+02  0.10885334E+01  0.10885334E+01
  0.48051000E+02  0.10678924E+01  0.10678924E+01
  0.48112500E+02  0.10673235E+01  0.10673235E+01
  0.48174000E+02  0.10787661E+01  0.10787661E+01
  0.48235500E+02  0.10816958E+01  0.10816958E+01
  0.48297100E+02  0.10760821E+01  0.10760821E+01
  0.48358600E+02  0.10751176E+01  0.10751176E+01
  0.48420100E+02  0.10823290E+01  0.10823290E+01
  0.48481600E+02  0.10918959E+01  0.10918959E+01
  0.48543200E+02  0.11003140E+01  0.11003140E+01
  0.48604700E+02  0.11161784E+01  0.11161784E+01
  0.48666200E+02  0.11481345E+01  0.11481345E+01
  0.48727700E+02  0.11946749E+01  0.11946749E+01
  0.48789300E+02  0.12397613E+01  0.12397613E+01
  0.48850800E+02  0.12672669E+01  0.12672669E+01
  0.48912300E+02  0.12806693E+01  0.12806693E+01
  0.48973800E+02  0.13153808E+01  0.13153808E+01
  0.49035400E+02  0.13659606E+01  0.13659606E+01
  0.49096900E+02  0.14154752E+01  0.14154752E+01
  0.49158400E+02  0.14765804E+01  0.14765804E+01
  0.49219900E+02  0.15782305E+01  0.15782305E+01
  0.49281500E+02  0.17078911E+01  0.17078911E+01
  0.49343000E+02  0.17997519E+01  0.17997519E+01
  0.49404500E+02  0.18214740E+01  0.18214740E+01
  0.49466000E+02  0.17899094E+01  0.17899094E+01
  0.49527600E+02  0.17339547E+01  0.17339547E+01
  0.49589100E+02  0.16746597E+01  0.16746597E+01
  0.49650600E+02  0.16252000E+01  0.16252000E+01
  0.49712100E+02  0.15760127E+01  0.15760127E+01
  0.49773700E+02  0.15206942E+01  0.15206942E+01
  0.49835200E+02  0.14728500E+01  0.14728500E+01
  0.49896700E+02  0.14365262E+01  0.14365262E+01
  0.49958200E+02  0.14061381E+01  0.14061381E+01
  0.50019800E+02  0.13841256E+01  0.13841256E+01
  0.50081300E+02  0.13503657E+01  0.13503657E+01
  0.50142800E+02  0.12915036E+01  0.12915036E+01
  0.50204300E+02  0.12203742E+01  0.12203742E+01
  0.50265900E+02  0.11672696E+01  0.11672696E+01
  0.50327400E+02  0.11354915E+01  0.11354915E+01
  0.50388900E+02  0.11109303E+01  0.11109303E+01
  0.50450400E+02  0.10883355E+01  0.10883355E+01
  0.50512000E+02  0.10721875E+01  0.10721875E+01
  0.50573500E+02  0.10690166E+01  0.10690166E+01
  0.50635000E+02  0.10752058E+01  0.10752058E+01
  0.50696500E+02  0.10838543E+01  0.10838543E+01
  0.50758100E+02  0.10872134E+01  0.10872134E+01
  0.50819600E+02  0.10738097E+01  0.10738097E+01
  0.50881100E+02  0.10493164E+01  0.10493164E+01
  0.50942600E+02  0.10341886E+01  0.10341886E+01
  0.51004200E+02  0.10276415E+01  0.10276415E+01
  0.51065700E+02  0.10231281E+01  0.10231281E+01
  0.51127200E+02  0.10181894E+01  0.10181894E+01
  0.51188700E+02  0.10025269E+01  0.10025269E+01
  0.51250300E+02  0.97074296E+00  0.97074296E+00
  0.51311800E+02  0.93640059E+00  0.93640059E+00
  0.51373300E+02  0.91726779E+00  0.91726779E+00
  0.51434800E+02  0.91588268E+00  0.91588268E+00
  0.51496400E+02  0.91905138E+00  0.91905138E+00
  0.51557900E+02  0.91765983E+00  0.91765983E+00
  0.51619400E+02  0.91501629E+00  0.91501629E+00
  0.51680900E+02  0.91943322E+00  0.91943322E+00
  0.51742500E+02  0.92802325E+00  0.92802325E+00
  0.51804000E+02  0.93412830E+00  0.93412830E+00
  0.51865500E+02  0.93732392E+00  0.93732392E+00
  0.51927000E+02  0.93175016E+00  0.93175016E+00
  0.51988600E+02  0.92323409E+00  0.92323409E+00
  0.52050100E+02  0.92181334E+00  0.92181334E+00
  0.52111600E+02  0.92457976E+00  0.92457976E+00
  0.52173100E+02  0.93154818E+00  0.93154818E+00
  0.52234700E+02  0.94483678E+00  0.94483678E+00
  0.52296200E+02  0.95773149E+00  0.95773149E+00
  0.52357700E+02  0.95548745E+00  0.95548745E+00
  0.52419200E+02  0.93973836E+00  0.93973836E+00
  0.52480800E+02  0.92606284E+00  0.92606284E+00
  0.52542300E+02  0.92376584E+00  0.92376584E+00
  0.52603800E+02  0.93796850E+00  0.93796850E+00
  0.52665300E+02  0.97042376E+00  0.97042376E+00
  0.52726900E+02  0.10038027E+01  0.10038027E+01
  0.52788400E+02  0.10223885E+01  0.10223885E+01
  0.52849900E+02  0.10354867E+01  0.10354867E+01
  0.52911400E+02  0.10460581E+01  0.10460581E+01
  0.52973000E+02  0.10472759E+01  0.10472759E+01
  0.53034500E+02  0.10540393E+01  0.10540393E+01
  0.53096000E+02  0.10625245E+01  0.10625245E+01
  0.53157500E+02  0.10616166E+01  0.10616166E+01
  0.53219000E+02  0.10491418E+01  0.10491418E+01
  0.53280600E+02  0.10319213E+01  0.10319213E+01
  0.53342100E+02  0.10228113E+01  0.10228113E+01
  0.53403600E+02  0.10300065E+01  0.10300065E+01
  0.53465100E+02  0.10406570E+01  0.10406570E+01
  0.53526700E+02  0.10401333E+01  0.10401333E+01
  0.53588200E+02  0.10258054E+01  0.10258054E+01
  0.53649700E+02  0.10006498E+01  0.10006498E+01
  0.53711200E+02  0.97456942E+00  0.97456942E+00
  0.53772800E+02  0.95491862E+00  0.95491862E+00
  0.53834300E+02  0.94128291E+00  0.94128291E+00
  0.53895800E+02  0.93108289E+00  0.93108289E+00
  0.53957300E+02  0.91304222E+00  0.91304222E+00
  0.54018900E+02  0.88713583E+00  0.88713583E+00
  0.54080400E+02  0.86508275E+00  0.86508275E+00
  0.54141900E+02  0.85343275E+00  0.85343275E+00
  0.54203400E+02  0.84916847E+00  0.84916847E+00
  0.54265000E+02  0.84751369E+00  0.84751369E+00
  0.54326500E+02  0.84454001E+00  0.84454001E+00
  0.54388000E+02  0.84462081E+00  0.84462081E+00
  0.54449500E+02  0.84864273E+00  0.84864273E+00
  0.54511100E+02  0.85091867E+00  0.85091867E+00
  0.54572600E+02  0.83563152E+00  0.83563152E+00
  0.54634100E+02  0.81283441E+00  0.81283441E+00
  0.54695600E+02  0.80230673E+00  0.80230673E+00
  0.54757200E+02  0.80629451E+00  0.80629451E+00
  0.54818700E+02  0.81734523E+00  0.81734523E+00
  0.54880200E+02  0.82223648E+00  0.82223648E+00
  0.54941700E+02  0.81210583E+00  0.81210583E+00
  0.55003300E+02  0.79487064E+00  0.79487064E+00
  0.55064800E+02  0.77449189E+00  0.77449189E+00
  0.55126300E+02  0.75406563E+00  0.75406563E+00
  0.55187800E+02  0.73847655E+00  0.73847655E+00
  0.55249400E+02  0.73129878E+00  0.73129878E+00
  0.55310900E+02  0.72766228E+00  0.72766228E+00
  0.55372400E+02  0.72089704E+00  0.72089704E+00
  0.55433900E+02  0.71143872E+00  0.71143872E+00
  0.55495500E+02  0.69972621E+00  0.69972621E+00
  0.55557000E+02  0.68843174E+00  0.68843174E+00
  0.55618500E+02  0.68113830E+00  0.68113830E+00
  0.55680000E+02  0.68054740E+00  0.68054740E+00
  0.55741600E+02  0.68533697E+00  0.68533697E+00
  0.55803100E+02  0.69103226E+00  0.69103226E+00
  0.55864600E+02  0.70258205E+00  0.70258205E+00
  0.55926100E+02  0.71505560E+00  0.71505560E+00
  0.55987700E+02  0.71854619E+00  0.71854619E+00
  0.56049200E+02  0.71257057E+00  0.71257057E+00
  0.56110700E+02  0.70567713E+00  0.70567713E+00
  0.56172200E+02  0.70193075E+00  0.70193075E+00
  0.56233800E+02  0.69862819E+00  0.69862819E+00
  0.56295300E+02  0.69486250E+00  0.69486250E+00
  0.56356800E+02  0.69607508E+00  0.69607508E+00
  0.56418300E+02  0.70364414E+00  0.70364414E+00
  0.56479900E+02  0.70759362E+00  0.70759362E+00
  0.56541400E+02  0.70426952E+00  0.70426952E+00
  0.56602900E+02  0.70184741E+00  0.70184741E+00
  0.56664400E+02  0.70215403E+00  0.70215403E+00
  0.56726000E+02  0.70063515E+00  0.70063515E+00
  0.56787500E+02  0.70642103E+00  0.70642103E+00
  0.56849000E+02  0.71770695E+00  0.71770695E+00
  0.56910500E+02  0.73038941E+00  0.73038941E+00
  0.56972100E+02  0.74218206E+00  0.74218206E+00
  0.57033600E+02  0.74849021E+00  0.74849021E+00
  0.57095100E+02  0.74837850E+00  0.74837850E+00
  0.57156600E+02  0.74780490E+00  0.74780490E+00
  0.57218200E+02  0.74584844E+00  0.74584844E+00
  0.57279700E+02  0.73881488E+00  0.73881488E+00
  0.57341200E+02  0.73130311E+00  0.73130311E+00
  0.57402700E+02  0.73070180E+00  0.73070180E+00
  0.57464300E+02  0.73610974E+00  0.73610974E+00
  0.57525800E+02  0.74430355E+00  0.74430355E+00
  0.57587300E+02  0.75436668E+00  0.75436668E+00
  0.57648800E+02  0.76444960E+00  0.76444960E+00
  0.57710400E+02  0.76805261E+00  0.76805261E+00
  0.57771900E+02  0.76375768E+00  0.76375768E+00
  0.57833400E+02  0.75619442E+00  0.75619442E+00
  0.57894900E+02  0.74768165E+00  0.74768165E+00
  0.57956500E+02  0.74054939E+00  0.74054939E+00
  0.58018000E+02  0.72686331E+00  0.72686331E+00
  0.58079500E+02  0.70753857E+00  0.70753857E+00
  0.58141000E+02  0.69659215E+00  0.69659215E+00
  0.58202600E+02  0.70107675E+00  0.70107675E+00
  0.58264100E+02  0.71213150E+00  0.71213150E+00
  0.58325600E+02  0.72273871E+00  0.72273871E+00
  0.58387100E+02  0.73853456E+00  0.73853456E+00
  0.58448700E+02  0.75530398E+00  0.75530398E+00
  0.58510200E+02  0.76739783E+00  0.76739783E+00
  0.58571700E+02  0.78234317E+00  0.78234317E+00
  0.58633200E+02  0.80156428E+00  0.80156428E+00
  0.58694800E+02  0.82035310E+00  0.82035310E+00
  0.58756300E+02  0.83681428E+00  0.83681428E+00
  0.58817800E+02  0.85756757E+00  0.85756757E+00
  0.58879300E+02  0.88736398E+00  0.88736398E+00
  0.58940900E+02  0.91722231E+00  0.91722231E+00
  0.59002400E+02  0.94524049E+00  0.94524049E+00
  0.59063900E+02  0.96808731E+00  0.96808731E+00
  0.59125400E+02  0.97813451E+00  0.97813451E+00
  0.59187000E+02  0.97343868E+00  0.97343868E+00
  0.59248500E+02  0.96396195E+00  0.96396195E+00
  0.59310000E+02  0.94921389E+00  0.94921389E+00
  0.59371500E+02  0.92535637E+00  0.92535637E+00
  0.59433100E+02  0.90288357E+00  0.90288357E+00
  0.59494600E+02  0.88897763E+00  0.88897763E+00
  0.59556100E+02  0.86929046E+00  0.86929046E+00
  0.59617600E+02  0.84956073E+00  0.84956073E+00
  0.59679200E+02  0.83555226E+00  0.83555226E+00
  0.59740700E+02  0.82391518E+00  0.82391518E+00
  0.59802200E+02  0.81513951E+00  0.81513951E+00
  0.59863700E+02  0.80778912E+00  0.80778912E+00
  0.59925300E+02  0.79994105E+00  0.79994105E+00
  0.59986800E+02  0.80124468E+00  0.80124468E+00
  0.60048300E+02  0.81366228E+00  0.81366228E+00
  0.60109800E+02  0.83384230E+00  0.83384230E+00
  0.60171400E+02  0.86326242E+00  0.86326242E+00
  0.60232900E+02  0.89031627E+00  0.89031627E+00
  0.60294400E+02  0.91451264E+00  0.91451264E+00
  0.60355900E+02  0.93875651E+00  0.93875651E+00
  0.60417500E+02  0.95624348E+00  0.95624348E+00
  0.60479000E+02  0.95867677E+00  0.95867677E+00
  0.60540500E+02  0.95283178E+00  0.95283178E+00
  0.60602000E+02  0.95087394E+00  0.95087394E+00
  0.60663600E+02  0.94695924E+00  0.94695924E+00
  0.60725100E+02  0.93374933E+00  0.93374933E+00
  0.60786600E+02  0.90681555E+00  0.90681555E+00
  0.60848100E+02  0.88080458E+00  0.88080458E+00
  0.60909700E+02  0.86454264E+00  0.86454264E+00
  0.60971200E+02  0.85315060E+00  0.85315060E+00
  0.61032700E+02  0.84369820E+00  0.84369820E+00
  0.61094200E+02  0.83029230E+00  0.83029230E+00
  0.61155800E+02  0.81292237E+00  0.81292237E+00
  0.61217300E+02  0.79058867E+00  0.79058867E+00
