1.248  0.972998  0.973134  0.973268  0.973399  0.973529  
1.249  0.972795  0.972933  0.973068  0.973202  0.973333  
1.25  0.972591  0.972731  0.972868  0.973004  0.973137  
1.251  0.972386  0.972528  0.972668  0.972805  0.972941  
1.252  0.972181  0.972325  0.972467  0.972606  0.972744  
1.253  0.971974  0.972121  0.972265  0.972406  0.972546  
1.254  0.971768  0.971916  0.972062  0.972206  0.972348  
1.255  0.97156  0.971711  0.971859  0.972005  0.972149  
1.256  0.971352  0.971505  0.971656  0.971804  0.97195  
1.257  0.971143  0.971298  0.971451  0.971602  0.97175  
1.258  0.970934  0.971091  0.971246  0.971399  0.971549  
1.259  0.970723  0.970883  0.971041  0.971196  0.971348  
1.26  0.970513  0.970675  0.970835  0.970992  0.971146  
1.261  0.970301  0.970466  0.970628  0.970787  0.970944  
1.262  0.970089  0.970256  0.97042  0.970582  0.970741  
1.263  0.969876  0.970046  0.970212  0.970376  0.970538  
1.264  0.969663  0.969835  0.970004  0.97017  0.970334  
1.265  0.969448  0.969623  0.969795  0.969963  0.970129  
1.266  0.969234  0.969411  0.969585  0.969756  0.969924  
1.267  0.969018  0.969198  0.969374  0.969548  0.969718  
1.268  0.968802  0.968984  0.969163  0.969339  0.969512  
1.269  0.968585  0.96877  0.968952  0.96913  0.969305  
1.27  0.968368  0.968555  0.968739  0.96892  0.969098  
1.271  0.96815  0.96834  0.968527  0.96871  0.96889  
1.272  0.967931  0.968124  0.968313  0.968499  0.968682  
1.273  0.967711  0.967907  0.968099  0.968288  0.968473  
1.274  0.967491  0.96769  0.967884  0.968076  0.968263  
1.275  0.967271  0.967472  0.967669  0.967863  0.968053  
1.276  0.967049  0.967253  0.967453  0.96765  0.967842  
1.277  0.966827  0.967034  0.967237  0.967436  0.967631  
1.278  0.966604  0.966814  0.96702  0.967221  0.96742  
1.279  0.966381  0.966594  0.966802  0.967007  0.967207  
1.28  0.966157  0.966372  0.966584  0.966791  0.966994  
1.281  0.965932  0.966151  0.966365  0.966575  0.966781  
1.282  0.965707  0.965928  0.966145  0.966358  0.966567  
1.283  0.965481  0.965706  0.965925  0.966141  0.966353  
1.284  0.965255  0.965482  0.965705  0.965923  0.966138  
1.285  0.965027  0.965258  0.965484  0.965705  0.965922  
1.286  0.964799  0.965033  0.965262  0.965486  0.965706  
1.287  0.964571  0.964808  0.965039  0.965267  0.96549  
1.288  0.964342  0.964582  0.964816  0.965047  0.965272  
1.289  0.964112  0.964355  0.964593  0.964826  0.965055  
1.29  0.963881  0.964128  0.964369  0.964605  0.964837  
1.291  0.96365  0.9639  0.964144  0.964383  0.964618  
1.292  0.963419  0.963671  0.963919  0.964161  0.964399  
1.293  0.963186  0.963442  0.963693  0.963938  0.964179  
1.294  0.962953  0.963212  0.963466  0.963715  0.963959  
1.295  0.962719  0.962982  0.963239  0.963491  0.963738  
1.296  0.962485  0.962751  0.963012  0.963267  0.963516  
1.297  0.96225  0.96252  0.962784  0.963042  0.963295  
1.298  0.962015  0.962288  0.962555  0.962816  0.963072  
1.299  0.961778  0.962055  0.962325  0.96259  0.962849  
1.3  0.961541  0.961822  0.962095  0.962363  0.962626  
1.301  0.961304  0.961588  0.961865  0.962136  0.962402  
1.302  0.961066  0.961353  0.961634  0.961909  0.962177  
1.303  0.960827  0.961118  0.961402  0.96168  0.961952  
1.304  0.960588  0.960882  0.96117  0.961452  0.961727  
1.305  0.960348  0.960646  0.960937  0.961222  0.961501  
1.306  0.960107  0.960409  0.960704  0.960992  0.961275  
1.307  0.959866  0.960171  0.96047  0.960762  0.961048  
1.308  0.959624  0.959933  0.960236  0.960531  0.96082  
1.309  0.959381  0.959694  0.960001  0.9603  0.960592  
1.31  0.959138  0.959455  0.959765  0.960068  0.960364  
1.311  0.958894  0.959215  0.959529  0.959835  0.960135  
1.312  0.95865  0.958975  0.959292  0.959602  0.959905  
1.313  0.958405  0.958734  0.959055  0.959369  0.959675  
1.314  0.958159  0.958492  0.958817  0.959134  0.959445  
1.315  0.957913  0.95825  0.958579  0.9589  0.959214  
1.316  0.957666  0.958007  0.95834  0.958665  0.958982  
1.317  0.957418  0.957763  0.9581  0.958429  0.95875  
1.318  0.95717  0.957519  0.95786  0.958193  0.958518  
1.319  0.956921  0.957275  0.957619  0.957956  0.958285  
1.32  0.956671  0.957029  0.957378  0.957719  0.958051  
1.321  0.956421  0.956784  0.957137  0.957481  0.957817  
1.322  0.956171  0.956537  0.956894  0.957243  0.957583  
1.323  0.955919  0.95629  0.956651  0.957004  0.957348  
1.324  0.955667  0.956043  0.956408  0.956765  0.957112  
1.325  0.955415  0.955794  0.956164  0.956525  0.956876  
1.326  0.955162  0.955546  0.95592  0.956284  0.95664  
1.327  0.954908  0.955296  0.955675  0.956044  0.956403  
1.328  0.954653  0.955046  0.955429  0.955802  0.956166  
1.329  0.954398  0.954796  0.955183  0.95556  0.955928  
1.33  0.954143  0.954545  0.954936  0.955318  0.95569  
1.331  0.953887  0.954293  0.954689  0.955075  0.955451  
1.332  0.95363  0.954041  0.954442  0.954832  0.955212  
1.333  0.953372  0.953788  0.954193  0.954588  0.954972  
1.334  0.953114  0.953535  0.953945  0.954343  0.954732  
1.335  0.952855  0.953281  0.953695  0.954098  0.954491  
