0.0364 829.946 0.964247 0.962329
0.0365 829.892 0.96415 0.962232
0.0366 829.838 0.964054 0.962136
0.0367 829.784 0.963957 0.96204
0.0368 829.73 0.963861 0.961943
0.0369 829.676 0.963764 0.961847
0.037 829.621 0.963668 0.961751
0.0371 829.567 0.963572 0.961654
0.0372 829.513 0.963475 0.961558
0.0373 829.459 0.963379 0.961462
0.0374 829.405 0.963282 0.961366
0.0375 829.351 0.963186 0.961269
0.0376 829.297 0.96309 0.961173
0.0377 829.243 0.962993 0.961077
0.0378 829.189 0.962897 0.960981
0.0379 829.135 0.9628 0.960884
0.038 829.081 0.962704 0.960788
0.0381 829.026 0.962608 0.960692
0.0382 828.972 0.962511 0.960596
0.0383 828.918 0.962415 0.9605
0.0384 828.864 0.962319 0.960403
0.0385 828.81 0.962223 0.960307
0.0386 828.756 0.962126 0.960211
0.0387 828.702 0.96203 0.960115
0.0388 828.648 0.961934 0.960019
0.0389 828.594 0.961837 0.959923
0.039 828.54 0.961741 0.959826
0.0391 828.486 0.961645 0.95973
0.0392 828.431 0.961549 0.959634
0.0393 828.377 0.961452 0.959538
0.0394 828.323 0.961356 0.959442
0.0395 828.269 0.96126 0.959346
0.0396 828.215 0.961164 0.95925
0.0397 828.161 0.961068 0.959154
0.0398 828.107 0.960972 0.959058
0.0399 828.053 0.960875 0.958962
0.04 827.999 0.960779 0.958866
0.0401 827.945 0.960683 0.95877
0.0402 827.891 0.960587 0.958674
0.0403 827.836 0.960491 0.958578
0.0404 827.782 0.960395 0.958482
0.0405 827.728 0.960299 0.958386
0.0406 827.674 0.960202 0.95829
0.0407 827.62 0.960106 0.958194
0.0408 827.566 0.96001 0.958098
0.0409 827.512 0.959914 0.958002
0.041 827.458 0.959818 0.957906
0.0411 827.404 0.959722 0.95781
0.0412 827.35 0.959626 0.957714
0.0413 827.296 0.95953 0.957618
0.0414 827.241 0.959434 0.957522
0.0415 827.187 0.959338 0.957426
0.0416 827.133 0.959242 0.95733
0.0417 827.079 0.959146 0.957235
0.0418 827.025 0.95905 0.957139
0.0419 826.971 0.958954 0.957043
0.042 826.917 0.958858 0.956947
0.0421 826.863 0.958762 0.956851
0.0422 826.809 0.958666 0.956755
0.0423 826.755 0.95857 0.956659
0.0424 826.701 0.958474 0.956564
0.0425 826.646 0.958378 0.956468
0.0426 826.592 0.958282 0.956372
0.0427 826.538 0.958186 0.956276
0.0428 826.484 0.95809 0.95618
0.0429 826.43 0.957995 0.956085
0.043 826.376 0.957899 0.955989
0.0431 826.322 0.957803 0.955893
0.0432 826.268 0.957707 0.955797
0.0433 826.214 0.957611 0.955702
0.0434 826.16 0.957515 0.955606
0.0435 826.106 0.957419 0.95551
