0.337  1.7183  0.147219  0.0186935  0.00131556
0.338  1.71801  0.147644  0.0188036  0.00132725
0.339  1.71772  0.148068  0.0189139  0.00133901
0.34  1.71742  0.148492  0.0190246  0.00135083
0.341  1.71713  0.148916  0.0191356  0.00136273
0.342  1.71683  0.14934  0.0192469  0.00137469
0.343  1.71653  0.149764  0.0193585  0.00138673
0.344  1.71623  0.150187  0.0194704  0.00139883
0.345  1.71593  0.150611  0.0195826  0.00141101
0.346  1.71563  0.151034  0.0196952  0.00142325
0.347  1.71533  0.151458  0.0198081  0.00143556
0.348  1.71503  0.151881  0.0199212  0.00144795
0.349  1.71473  0.152304  0.0200347  0.0014604
0.35  1.71442  0.152727  0.0201485  0.00147293
0.351  1.71412  0.15315  0.0202626  0.00148552
0.352  1.71381  0.153573  0.0203771  0.00149819
0.353  1.71351  0.153995  0.0204918  0.00151093
0.354  1.7132  0.154418  0.0206068  0.00152374
0.355  1.71289  0.15484  0.0207222  0.00153662
0.356  1.71259  0.155263  0.0208379  0.00154957
0.357  1.71228  0.155685  0.0209539  0.0015626
0.358  1.71197  0.156107  0.0210702  0.0015757
0.359  1.71165  0.156529  0.0211868  0.00158887
0.36  1.71134  0.156951  0.0213037  0.00160211
0.361  1.71103  0.157372  0.0214209  0.00161542
0.362  1.71072  0.157794  0.0215384  0.00162881
0.363  1.7104  0.158215  0.0216563  0.00164227
0.364  1.71009  0.158637  0.0217744  0.00165581
0.365  1.70977  0.159058  0.0218929  0.00166942
0.366  1.70945  0.159479  0.0220117  0.0016831
0.367  1.70914  0.1599  0.0221308  0.00169685
0.368  1.70882  0.160321  0.0222502  0.00171068
0.369  1.7085  0.160742  0.0223699  0.00172459
0.37  1.70818  0.161162  0.0224899  0.00173857
0.371  1.70786  0.161583  0.0226103  0.00175262
0.372  1.70753  0.162003  0.0227309  0.00176675
0.373  1.70721  0.162424  0.0228518  0.00178095
0.374  1.70689  0.162844  0.0229731  0.00179523
0.375  1.70656  0.163264  0.0230947  0.00180958
0.376  1.70624  0.163684  0.0232166  0.00182401
0.377  1.70591  0.164103  0.0233387  0.00183852
0.378  1.70558  0.164523  0.0234612  0.0018531
0.379  1.70526  0.164943  0.023584  0.00186776
0.38  1.70493  0.165362  0.0237072  0.00188249
0.381  1.7046  0.165781  0.0238306  0.0018973
0.382  1.70427  0.166201  0.0239543  0.00191219
0.383  1.70394  0.16662  0.0240784  0.00192715
0.384  1.70361  0.167039  0.0242027  0.00194219
0.385  1.70327  0.167457  0.0243274  0.00195731
0.386  1.70294  0.167876  0.0244523  0.00197251
0.387  1.7026  0.168295  0.0245776  0.00198778
0.388  1.70227  0.168713  0.0247032  0.00200313
0.389  1.70193  0.169131  0.0248291  0.00201856
0.39  1.7016  0.169549  0.0249553  0.00203407
0.391  1.70126  0.169967  0.0250818  0.00204966
0.392  1.70092  0.170385  0.0252086  0.00206532
0.393  1.70058  0.170803  0.0253357  0.00208107
0.394  1.70024  0.171221  0.0254631  0.00209689
0.395  1.6999  0.171638  0.0255908  0.00211279
0.396  1.69956  0.172056  0.0257189  0.00212878
0.397  1.69921  0.172473  0.0258472  0.00214484
0.398  1.69887  0.17289  0.0259759  0.00216098
0.399  1.69853  0.173307  0.0261048  0.0021772
0.4  1.69818  0.173724  0.0262341  0.0021935
0.401  1.69783  0.174141  0.0263637  0.00220988
0.402  1.69749  0.174557  0.0264935  0.00222634
0.403  1.69714  0.174974  0.0266237  0.00224289
0.404  1.69679  0.17539  0.0267542  0.00225951
0.405  1.69644  0.175807  0.026885  0.00227621
0.406  1.69609  0.176223  0.0270161  0.002293
0.407  1.69574  0.176639  0.0271475  0.00230987
0.408  1.69539  0.177054  0.0272792  0.00232682
0.409  1.69504  0.17747  0.0274112  0.00234385
0.41  1.69468  0.177886  0.0275435  0.00236096
0.411  1.69433  0.178301  0.0276761  0.00237816
0.412  1.69397  0.178716  0.0278091  0.00239543
0.413  1.69362  0.179132  0.0279423  0.00241279
0.414  1.69326  0.179547  0.0280758  0.00243024
0.415  1.6929  0.179962  0.0282097  0.00244776
0.416  1.69254  0.180376  0.0283438  0.00246537
0.417  1.69218  0.180791  0.0284783  0.00248306
0.418  1.69182  0.181205  0.028613  0.00250084
0.419  1.69146  0.18162  0.0287481  0.0025187
0.42  1.6911  0.182034  0.0288834  0.00253664
0.421  1.69074  0.182448  0.0290191  0.00255467
0.422  1.69037  0.182862  0.0291551  0.00257278
0.423  1.69001  0.183276  0.0292913  0.00259098
0.424  1.68964  0.18369  0.0294279  0.00260926
0.425  1.68928  0.184103  0.0295648  0.00262763
0.426  1.68891  0.184517  0.029702  0.00264608
0.427  1.68854  0.18493  0.0298394  0.00266461
0.428  1.68818  0.185343  0.0299772  0.00268323
0.429  1.68781  0.185756  0.0301153  0.00270194
0.43  1.68744  0.186169  0.0302537  0.00272073
0.431  1.68707  0.186582  0.0303924  0.00273961
0.432  1.68669  0.186994  0.0305314  0.00275857
0.433  1.68632  0.187407  0.0306707  0.00277762
0.434  1.68595  0.187819  0.0308103  0.00279676
0.435  1.68557  0.188231  0.0309502  0.00281599
0.436  1.6852  0.188643  0.0310904  0.0028353
0.437  1.68482  0.189055  0.0312309  0.00285469
0.438  1.68445  0.189467  0.0313717  0.00287418
0.439  1.68407  0.189878  0.0315128  0.00289375
0.44  1.68369  0.19029  0.0316542  0.00291341
0.441  1.68331  0.190701  0.0317959  0.00293316
0.442  1.68293  0.191112  0.0319379  0.00295299
0.443  1.68255  0.191523  0.0320802  0.00297292
0.444  1.68217  0.191934  0.0322228  0.00299293
0.445  1.68179  0.192345  0.0323657  0.00301303
0.446  1.6814  0.192755  0.0325089  0.00303322
0.447  1.68102  0.193166  0.0326524  0.0030535
0.448  1.68063  0.193576  0.0327962  0.00307386
0.449  1.68025  0.193986  0.0329403  0.00309432
0.45  1.67986  0.194396  0.0330847  0.00311486
0.451  1.67948  0.194806  0.0332294  0.0031355
0.452  1.67909  0.195216  0.0333744  0.00315622
0.453  1.6787  0.195625  0.0335197  0.00317704
0.454  1.67831  0.196035  0.0336653  0.00319794
0.455  1.67792  0.196444  0.0338112  0.00321894
0.456  1.67753  0.196853  0.0339574  0.00324002
0.457  1.67713  0.197262  0.0341039  0.0032612
0.458  1.67674  0.197671  0.0342507  0.00328247
0.459  1.67635  0.19808  0.0343977  0.00330382
0.46  1.67595  0.198488  0.0345451  0.00332527
0.461  1.67556  0.198897  0.0346928  0.00334681
0.462  1.67516  0.199305  0.0348408  0.00336845
0.463  1.67476  0.199713  0.0349891  0.00339017
0.464  1.67437  0.200121  0.0351377  0.00341199
0.465  1.67397  0.200529  0.0352865  0.00343389
0.466  1.67357  0.200936  0.0354357  0.00345589
0.467  1.67317  0.201344  0.0355852  0.00347799
0.468  1.67277  0.201751  0.0357349  0.00350017
0.469  1.67237  0.202158  0.035885  0.00352245
0.47  1.67196  0.202565  0.0360354  0.00354482
0.471  1.67156  0.202972  0.036186  0.00356728
0.472  1.67115  0.203379  0.036337  0.00358984
0.473  1.67075  0.203786  0.0364882  0.00361249
0.474  1.67034  0.204192  0.0366397  0.00363524
0.475  1.66994  0.204598  0.0367916  0.00365808
0.476  1.66953  0.205004  0.0369437  0.00368101
0.477  1.66912  0.20541  0.0370961  0.00370404
0.478  1.66871  0.205816  0.0372489  0.00372716
0.479  1.6683  0.206222  0.0374019  0.00375038
0.48  1.66789  0.206627  0.0375552  0.00377369
0.481  1.66748  0.207033  0.0377088  0.00379709
0.482  1.66707  0.207438  0.0378627  0.00382059
0.483  1.66665  0.207843  0.0380169  0.00384419
0.484  1.66624  0.208248  0.0381714  0.00386788
0.485  1.66582  0.208653  0.0383262  0.00389167
0.486  1.66541  0.209057  0.0384813  0.00391555
0.487  1.66499  0.209462  0.0386366  0.00393953
0.488  1.66458  0.209866  0.0387923  0.00396361
0.489  1.66416  0.21027  0.0389483  0.00398778
0.49  1.66374  0.210674  0.0391045  0.00401205
0.491  1.66332  0.211078  0.0392611  0.00403641
0.492  1.6629  0.211481  0.0394179  0.00406088
0.493  1.66248  0.211885  0.039575  0.00408544
0.494  1.66206  0.212288  0.0397325  0.00411009
0.495  1.66163  0.212691  0.0398902  0.00413485
0.496  1.66121  0.213094  0.0400482  0.0041597
0.497  1.66078  0.213497  0.0402065  0.00418465
0.498  1.66036  0.2139  0.0403651  0.0042097
0.499  1.65993  0.214303  0.040524  0.00423484
0.5  1.65951  0.214705  0.0406832  0.00426009
0.501  1.65908  0.215107  0.0408426  0.00428543
0.502  1.65865  0.215509  0.0410024  0.00431087
0.503  1.65822  0.215911  0.0411624  0.00433641
0.504  1.65779  0.216313  0.0413228  0.00436205
0.505  1.65736  0.216714  0.0414834  0.00438779
0.506  1.65693  0.217116  0.0416444  0.00441363
0.507  1.6565  0.217517  0.0418056  0.00443956
0.508  1.65606  0.217918  0.0419671  0.0044656
0.509  1.65563  0.218319  0.0421289  0.00449174
0.51  1.65519  0.21872  0.042291  0.00451798
0.511  1.65476  0.21912  0.0424533  0.00454431
0.512  1.65432  0.219521  0.042616  0.00457075
0.513  1.65388  0.219921  0.042779  0.00459729
0.514  1.65345  0.220321  0.0429422  0.00462393
0.515  1.65301  0.220721  0.0431057  0.00465067
0.516  1.65257  0.221121  0.0432696  0.00467751
0.517  1.65213  0.22152  0.0434337  0.00470445
0.518  1.65169  0.22192  0.0435981  0.0047315
