89  12  117  2.48491  4.76217  0.693147
89.25  12  114  2.48491  4.7362  0
89.5  12  112  2.48491  4.7185  -inf
89.75  12  110  2.48491  4.70048  0
90  12  108  2.48491  4.68213  -inf
90.25  12  108  2.48491  4.68213  0
90.5  12  107  2.48491  4.67283  0
90.75  12  106  2.48491  4.66344  1.09861
91  12  106  2.48491  4.66344  0.693147
91.25  12  106  2.48491  4.66344  0
91.5  12  105  2.48491  4.65396  -inf
91.75  11  104  2.3979  4.64439  -inf
92  10  103  2.30259  4.63473  -inf
92.25  10  103  2.30259  4.63473  0
92.5  10  101  2.30259  4.61512  0
92.75  10  101  2.30259  4.61512  0.693147
93  10  100  2.30259  4.60517  1.38629
93.25  10  100  2.30259  4.60517  0
93.5  10  100  2.30259  4.60517  -inf
93.75  9  99  2.19722  4.59512  0
94  9  97  2.19722  4.57471  0
94.25  9  97  2.19722  4.57471  0
94.5  9  97  2.19722  4.57471  0
94.75  9  94  2.19722  4.54329  0.693147
95  9  88  2.19722  4.47734  0.693147
95.25  9  88  2.19722  4.47734  0
95.5  9  87  2.19722  4.46591  1.38629
95.75  9  87  2.19722  4.46591  0
96  9  85  2.19722  4.44265  -inf
96.25  8  85  2.07944  4.44265  -inf
96.5  8  85  2.07944  4.44265  -inf
96.75  8  85  2.07944  4.44265  0
97  8  85  2.07944  4.44265  0.693147
97.25  8  82  2.07944  4.40672  0
97.5  8  80  2.07944  4.38203  -inf
97.75  8  79  2.07944  4.36945  -inf
98  8  77  2.07944  4.34381  -inf
98.25  8  75  2.07944  4.31749  0
98.5  8  75  2.07944  4.31749  0
98.75  8  73  2.07944  4.29046  0.693147
99  8  73  2.07944  4.29046  -inf
99.25  8  73  2.07944  4.29046  0
99.5  8  73  2.07944  4.29046  0
99.75  8  73  2.07944  4.29046  0
100  8  72  2.07944  4.27667  -inf
