0.259  13.7948  4.36139  979493
0.26  13.7947  4.36131  979415
0.261  13.7946  4.36123  979336
0.262  13.7945  4.36115  979258
0.263  13.7945  4.36107  979180
0.264  13.7944  4.36099  979101
0.265  13.7943  4.36091  979023
0.266  13.7942  4.36083  978945
0.267  13.7941  4.36075  978867
0.268  13.7941  4.36067  978788
0.269  13.794  4.36059  978710
0.27  13.7939  4.36051  978632
0.271  13.7938  4.36043  978553
0.272  13.7937  4.36035  978475
0.273  13.7937  4.36027  978397
0.274  13.7936  4.36019  978318
0.275  13.7935  4.36011  978240
0.276  13.7934  4.36003  978162
0.277  13.7933  4.35995  978084
0.278  13.7933  4.35987  978005
0.279  13.7932  4.35979  977927
0.28  13.7931  4.35971  977849
0.281  13.793  4.35963  977771
0.282  13.7929  4.35955  977693
0.283  13.7929  4.35947  977614
0.284  13.7928  4.35939  977536
0.285  13.7927  4.35931  977458
0.286  13.7926  4.35923  977380
0.287  13.7925  4.35915  977302
0.288  13.7925  4.35907  977223
0.289  13.7924  4.35899  977145
0.29  13.7923  4.35891  977067
0.291  13.7922  4.35883  976989
0.292  13.7921  4.35875  976911
0.293  13.7921  4.35867  976833
0.294  13.792  4.35859  976754
0.295  13.7919  4.35851  976676
0.296  13.7918  4.35843  976598
0.297  13.7917  4.35835  976520
0.298  13.7917  4.35827  976442
0.299  13.7916  4.35819  976364
0.3  13.7915  4.35811  976286
0.301  13.7914  4.35803  976208
0.302  13.7913  4.35795  976130
0.303  13.7913  4.35787  976051
0.304  13.7912  4.35779  975973
0.305  13.7911  4.35771  975895
0.306  13.791  4.35763  975817
0.307  13.7909  4.35755  975739
0.308  13.7909  4.35747  975661
0.309  13.7908  4.35739  975583
0.31  13.7907  4.35731  975505
0.311  13.7906  4.35723  975427
0.312  13.7905  4.35715  975349
0.313  13.7905  4.35707  975271
0.314  13.7904  4.35699  975193
0.315  13.7903  4.35691  975115
0.316  13.7902  4.35683  975037
0.317  13.7901  4.35675  974959
0.318  13.7901  4.35667  974881
0.319  13.79  4.35659  974803
0.32  13.7899  4.35651  974725
0.321  13.7898  4.35643  974647
0.322  13.7897  4.35635  974569
0.323  13.7897  4.35627  974491
0.324  13.7896  4.35619  974413
0.325  13.7895  4.35611  974335
0.326  13.7894  4.35603  974257
0.327  13.7893  4.35595  974179
0.328  13.7893  4.35587  974101
0.329  13.7892  4.35579  974023
0.33  13.7891  4.35571  973945
0.331  13.789  4.35563  973868
0.332  13.7889  4.35555  973790
0.333  13.7889  4.35547  973712
0.334  13.7888  4.35539  973634
0.335  13.7887  4.35531  973556
0.336  13.7886  4.35523  973478
0.337  13.7885  4.35515  973400
0.338  13.7885  4.35507  973322
0.339  13.7884  4.35499  973244
0.34  13.7883  4.35491  973167
0.341  13.7882  4.35483  973089
0.342  13.7881  4.35475  973011
0.343  13.7881  4.35467  972933
0.344  13.788  4.35459  972855
0.345  13.7879  4.35451  972777
0.346  13.7878  4.35443  972700
0.347  13.7877  4.35435  972622
0.348  13.7877  4.35427  972544
0.349  13.7876  4.35419  972466
0.35  13.7875  4.35411  972388
0.351  13.7874  4.35403  972311
0.352  13.7873  4.35395  972233
0.353  13.7873  4.35387  972155
0.354  13.7872  4.35379  972077
0.355  13.7871  4.35371  971999
0.356  13.787  4.35363  971922
0.357  13.7869  4.35355  971844
0.358  13.7869  4.35347  971766
0.359  13.7868  4.35339  971688
0.36  13.7867  4.35331  971611
0.361  13.7866  4.35323  971533
0.362  13.7865  4.35315  971455
0.363  13.7865  4.35307  971378
0.364  13.7864  4.35299  971300
0.365  13.7863  4.35291  971222
0.366  13.7862  4.35283  971145
0.367  13.7861  4.35275  971067
0.368  13.7861  4.35267  970989
0.369  13.786  4.35259  970911
0.37  13.7859  4.35251  970834
0.371  13.7858  4.35243  970756
0.372  13.7857  4.35235  970678
0.373  13.7857  4.35227  970601
0.374  13.7856  4.35219  970523
0.375  13.7855  4.35211  970446
0.376  13.7854  4.35203  970368
0.377  13.7853  4.35195  970290
0.378  13.7853  4.35187  970213
0.379  13.7852  4.35179  970135
0.38  13.7851  4.35171  970057
0.381  13.785  4.35163  969980
0.382  13.7849  4.35155  969902
0.383  13.7849  4.35147  969825
0.384  13.7848  4.35139  969747
0.385  13.7847  4.35131  969669
0.386  13.7846  4.35123  969592
0.387  13.7845  4.35115  969514
0.388  13.7845  4.35107  969437
0.389  13.7844  4.35099  969359
0.39  13.7843  4.35091  969282
0.391  13.7842  4.35083  969204
0.392  13.7841  4.35075  969127
0.393  13.7841  4.35067  969049
0.394  13.784  4.35059  968972
0.395  13.7839  4.35051  968894
0.396  13.7838  4.35043  968817
0.397  13.7837  4.35035  968739
0.398  13.7837  4.35027  968662
0.399  13.7836  4.35019  968584
0.4  13.7835  4.35011  968507
0.401  13.7834  4.35003  968429
0.402  13.7833  4.34995  968352
0.403  13.7833  4.34987  968274
0.404  13.7832  4.34979  968197
0.405  13.7831  4.34971  968119
0.406  13.783  4.34963  968042
0.407  13.7829  4.34955  967964
0.408  13.7829  4.34947  967887
0.409  13.7828  4.34939  967810
0.41  13.7827  4.34931  967732
0.411  13.7826  4.34923  967655
0.412  13.7825  4.34915  967577
0.413  13.7825  4.34907  967500
0.414  13.7824  4.34899  967422
0.415  13.7823  4.34891  967345
0.416  13.7822  4.34883  967268
0.417  13.7821  4.34875  967190
0.418  13.7821  4.34867  967113
0.419  13.782  4.34859  967036
0.42  13.7819  4.34851  966958
0.421  13.7818  4.34843  966881
0.422  13.7817  4.34835  966804
0.423  13.7817  4.34827  966726
0.424  13.7816  4.34819  966649
0.425  13.7815  4.34811  966572
0.426  13.7814  4.34803  966494
0.427  13.7813  4.34795  966417
0.428  13.7813  4.34787  966340
0.429  13.7812  4.34779  966262
0.43  13.7811  4.34771  966185
